T;pressure;atom_n;n0;n1;n2;n3;n4;n5;n6;n7;n8;n9;n10;n11;n12;n13;n14;n15;n16;n17;n18;n19;n20;n21;n22;n23;n24;n25;n26;n27;n28;n29;n30;n31;n32;n33;n34;n35;n36;n37;n38;n39;n40;n41;n42;n43;n44;n45;n46;n47;thermal_conductivity;shear_viscosity;bulk_viscosity
5;101325;1.32101e+27;1.46779e+26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00315834;2.13472e-06;3.89916e-09
10;101325;6.60504e+26;7.33893e+25;1.90759e-120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00539473;3.01894e-06;1.08591e-08
15;101325;4.40336e+26;4.89262e+25;4.29315e-72;5.89566e-168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00701095;3.69744e-06;1.96558e-08
20;101325;3.30252e+26;3.66947e+25;5.91601e-48;7.50492e-120;7.50478e-191;5.86934e-261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00832306;4.26943e-06;3.01169e-08
25;101325;2.64202e+26;2.93557e+25;1.71251e-33;5.2034e-91;8.24672e-148;6.82944e-204;2.96152e-259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00945249;4.77337e-06;4.21074e-08
30;101325;2.20168e+26;2.44631e+25;7.24651e-24;8.49194e-72;3.94156e-119;7.25697e-166;5.30921e-212;1.54659e-257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0104582;5.22896e-06;5.54917e-08
35;101325;1.88715e+26;2.09684e+25;5.31873e-17;4.3852e-58;1.1764e-98;1.02816e-138;2.93192e-178;2.73269e-217;8.3413e-256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0113734;5.64793e-06;7.0142e-08
40;101325;1.65126e+26;1.83473e+25;7.36692e-12;8.29745e-48;2.62386e-83;2.33215e-118;5.83394e-153;4.11358e-187;8.18998e-221;4.61309e-254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0122188;6.03789e-06;8.59419e-08
45;101325;1.46779e+26;1.63087e+25;7.24712e-08;8.05534e-40;2.24143e-71;1.56285e-102;2.73379e-133;1.20133e-163;1.32823e-193;3.70125e-223;2.60444e-252;4.60177e-281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0130083;6.40415e-06;1.02787e-07
50;101325;1.32101e+26;1.46779e+25;0.000112107;1.95416e-33;7.77959e-62;7.07961e-90;1.47426e-117;7.03365e-145;7.69894e-172;1.93641e-198;1.12106e-224;1.4967e-250;4.61756e-276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0137518;6.75056e-06;1.20586e-07
55;101325;1.20092e+26;1.33435e+25;0.0452109;3.24336e-28;4.92958e-54;1.58869e-79;1.08667e-104;1.57931e-129;4.8831e-154;3.21657e-178;4.52103e-202;1.35823e-225;8.73789e-249;1.20618e-271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0144564;7.08005e-06;1.39253e-07
60;101325;1.10084e+26;1.22316e+25;6.65718;7.20658e-24;1.5526e-47;6.66198e-71;5.69824e-94;9.72553e-117;3.31605e-139;2.26166e-161;3.08995e-183;8.46985e-205;4.66595e-226;5.17542e-247;1.15812e-267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0151279;7.39487e-06;1.58716e-07
65;101325;1.01616e+26;1.12907e+25;451.861;3.41152e-20;4.86174e-42;1.30868e-63;6.65917e-85;6.41156e-106;1.1693e-126;4.04411e-147;2.65602e-167;3.31723e-187;7.89119e-207;3.58155e-226;3.10711e-245;5.16235e-264;1.64608e-282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0157704;7.69683e-06;1.78908e-07
70;101325;9.43577e+25;1.04842e+25;16697.7;4.79454e-17;2.48331e-37;2.32157e-57;3.92038e-77;1.19687e-96;6.61255e-116;6.61872e-135;1.2017e-153;3.96292e-172;2.37723e-190;2.59805e-208;5.18183e-226;1.88959e-243;1.26224e-260;1.54775e-277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0163874;7.98737e-06;1.99769e-07
75;101325;8.80672e+25;9.78524e+24;379506;2.55135e-14;2.97464e-33;6.01823e-52;2.11436e-70;1.29097e-88;1.37115e-106;2.53588e-124;8.17613e-142;4.60137e-159;4.52625e-176;7.79369e-193;2.35283e-209;1.24743e-225;1.16361e-241;1.91334e-257;5.55719e-273;2.71527e-288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0169818;8.26772e-06;2.21244e-07
80;101325;8.2563e+25;9.17367e+24;5.81299e+06;6.1692e-12;1.09705e-29;3.27065e-47;1.63583e-64;1.37362e-81;1.9382e-98;4.59994e-115;1.83821e-131;1.23834e-147;1.40811e-163;2.7064e-179;8.80537e-195;4.85732e-210;4.55066e-225;7.25374e-240;1.97099e-254;9.1477e-269;7.26711e-283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0175559;8.53886e-06;2.43286e-07
85;101325;7.77063e+25;8.63404e+24;6.43501e+07;7.79261e-10;1.53391e-26;4.91047e-43;2.55815e-59;2.17029e-75;3.00092e-91;6.76907e-107;2.49334e-122;1.50139e-137;1.47974e-152;2.39014e-167;6.33605e-182;2.76069e-196;1.98023e-210;2.34231e-224;4.57701e-238;1.4803e-251;7.93977e-265;7.0772e-278;1.87428e-290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0181116;8.80166e-06;2.65849e-07
90;101325;7.33893e+25;8.15437e+24;5.43579e+08;5.73089e-08;9.55966e-24;2.52428e-39;1.05575e-54;6.9986e-70;7.35897e-85;1.22844e-99;3.25865e-114;1.37505e-128;9.24051e-143;9.90148e-157;1.69397e-170;4.63369e-184;2.02964e-197;1.42585e-210;1.60926e-223;2.92316e-236;8.56175e-249;4.05147e-261;3.10382e-273;3.85788e-285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0186507;9.05683e-06;2.88893e-07
95;101325;6.95267e+25;7.72519e+24;3.65727e+09;2.67309e-06;3.01747e-21;5.26319e-36;1.4193e-50;5.92096e-65;3.82405e-79;3.82668e-93;5.93854e-107;1.43063e-120;5.35587e-134;3.11959e-147;2.83055e-160;4.00621e-173;8.85737e-186;3.06366e-198;1.6605e-210;1.41264e-222;1.88968e-234;3.98217e-246;1.32457e-257;6.9684e-269;5.8106e-280;8.2569e-291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0191745;9.30501e-06;3.12381e-07
100;101325;6.60504e+25;7.33893e+24;2.02823e+10;8.46801e-05;5.34294e-19;5.0969e-33;7.3551e-47;1.60654e-60;5.31517e-74;2.66563e-87;2.02822e-100;2.34352e-113;4.11631e-126;1.1003e-138;4.48122e-151;2.7843e-163;2.64276e-175;3.8375e-187;8.5378e-199;2.91506e-210;1.52999e-221;1.23661e-232;1.54202e-243;2.97232e-254;8.8742e-265;4.11247e-275;2.9646e-285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0196843;9.54674e-06;3.3628e-07
105;101325;6.29051e+25;6.98946e+24;9.53216e+10;0.00192568;5.76467e-17;2.55824e-30;1.68386e-43;1.64482e-56;2.38598e-69;5.14363e-82;1.64924e-94;7.87222e-107;5.5993e-119;5.94089e-131;9.41331e-143;2.23014e-154;7.9101e-166;4.20617e-177;3.35796e-188;4.03098e-199;7.28771e-210;1.98769e-220;8.19312e-231;5.11321e-241;4.84079e-251;6.96605e-261;1.52689e-270;5.10879e-280;2.61417e-289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0201811;9.7825e-06;3.60559e-07
110;101325;6.00458e+25;6.67176e+24;3.88353e+11;0.0328929;4.05518e-15;7.27989e-28;1.90394e-40;7.25837e-53;4.03602e-65;3.27568e-77;3.88351e-89;6.73118e-101;1.70729e-112;6.34325e-124;3.45598e-135;2.76432e-146;3.25012e-157;5.62435e-168;1.43452e-178;5.40052e-189;3.00557e-199;2.47672e-209;3.02704e-219;5.49687e-229;1.48581e-238;5.98956e-248;3.60803e-257;3.2545e-266;4.40519e-275;8.96753e-284;3.14492e-292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0206659;1.00127e-05;3.8519e-07
115;101325;5.74351e+25;6.38168e+24;1.39752e+12;0.438113;1.96679e-13;1.26486e-25;1.16583e-37;1.54088e-49;2.92216e-61;7.9567e-73;3.11301e-84;1.75147e-95;1.41835e-106;1.65479e-117;2.78439e-128;6.76433e-139;2.37542e-149;1.20731e-159;8.89269e-170;9.50587e-180;1.47683e-189;3.33978e-199;1.10117e-208;5.30234e-218;3.73528e-227;3.85668e-236;5.84741e-245;1.30445e-253;4.2904e-262;2.08491e-270;1.5002e-278;1.60201e-286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0211395;1.02377e-05;4.10145e-07
120;101325;5.5042e+25;6.11578e+24;4.51186e+12;4.69435;6.89034e-12;1.42729e-23;4.17428e-35;1.72452e-46;1.00698e-57;8.31619e-69;9.72046e-80;1.60934e-90;3.77729e-101;1.25801e-111;5.95098e-122;4.00271e-132;3.83242e-142;5.22955e-152;1.01831e-161;2.83333e-171;1.12806e-180;6.43604e-190;5.27025e-199;6.20398e-208;1.05164e-216;2.57144e-225;9.08648e-234;4.64881e-242;3.45037e-250;3.72261e-258;5.85058e-266;1.34233e-273;4.50608e-281;2.2183e-288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0216027;1.04579e-05;4.35403e-07
125;101325;5.28403e+25;5.87115e+24;1.32407e+13;41.5376;1.81318e-10;1.10169e-21;9.32153e-33;1.09883e-43;1.80564e-54;4.13863e-65;1.32406e-75;5.91714e-86;3.69677e-96;3.23166e-106;3.95671e-116;6.79187e-126;1.6363e-135;5.5393e-145;2.63811e-154;1.76984e-163;1.67481e-172;2.23874e-181;4.23338e-190;1.13421e-198;4.31241e-207;2.33077e-215;1.79386e-223;1.9696e-231;3.09087e-239;6.94614e-247;2.23996e-254;1.03866e-261;6.94027e-269;6.69742e-276;9.35527e-283;1.89607e-289;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0220562;1.06736e-05;4.60939e-07
130;101325;5.0808e+25;5.64533e+24;3.57135e+13;310.316;3.70447e-09;6.07779e-20;1.37101e-30;4.25414e-41;1.81674e-51;1.06842e-61;8.65855e-72;9.67648e-82;1.49245e-91;3.17955e-101;9.365e-111;3.81728e-120;2.15554e-129;1.68808e-138;1.83559e-147;2.77485e-156;5.83912e-165;1.71273e-173;7.01272e-182;4.01406e-190;3.21704e-198;3.61581e-206;5.70901e-214;1.26847e-221;3.97328e-229;1.75784e-236;1.10055e-243;9.7704e-251;1.23248e-257;2.21379e-264;5.67458e-271;2.08041e-277;1.09343e-283;8.25832e-290;0;0;0;0;0;0;0;0;0;0;0;0.0225004;1.0885e-05;4.86735e-07
135;101325;4.89262e+25;5.43625e+24;8.93746e+13;1994.59;6.04413e-08;2.4877e-18;1.39128e-28;1.05774e-38;1.09375e-48;1.53913e-58;2.94938e-68;7.70168e-78;2.74264e-87;1.33303e-96;8.85067e-106;8.03508e-115;9.98431e-124;1.69989e-132;3.97e-141;1.27333e-149;5.61583e-158;3.41021e-166;2.8552e-174;3.30069e-182;5.27635e-190;1.16815e-197;3.58761e-205;1.53101e-212;9.09449e-220;7.53329e-227;8.71782e-234;1.41216e-240;3.2083e-247;1.0244e-253;4.60666e-260;2.92391e-266;2.62527e-272;3.34205e-278;6.04647e-284;1.55846e-289;0;0;0;0;0;0;0;0;0;0.022936;1.10923e-05;5.1277e-07
140;101325;4.71789e+25;5.24209e+24;2.09202e+14;11210.1;8.06776e-07;7.80061e-17;1.01368e-26;1.77117e-36;4.16315e-46;1.31712e-55;5.61222e-65;3.22289e-74;2.49616e-83;2.60952e-92;3.68535e-101;7.03755e-110;1.8189e-118;6.36923e-127;3.02502e-135;1.95088e-143;1.71047e-151;2.04143e-159;3.32092e-167;7.37382e-175;2.238e-182;9.29848e-190;5.29698e-197;4.14391e-204;4.45952e-211;6.61327e-218;1.35386e-224;3.83326e-231;1.50394e-237;8.19256e-244;6.20893e-250;6.56042e-256;9.68499e-262;2.00207e-267;5.80842e-273;2.37054e-278;1.36422e-283;1.10977e-288;1.37356e-293;0;0;0;0;0;0;0.0233635;1.12959e-05;5.39027e-07
145;101325;4.5552e+25;5.06133e+24;4.61222e+14;55863.2;8.99542e-06;1.92632e-15;5.48791e-25;2.08083e-34;1.05057e-43;7.06656e-53;6.33634e-62;7.5788e-71;1.21004e-79;2.58088e-88;7.35971e-97;2.80841e-105;1.4354e-113;9.83619e-122;9.0465e-130;1.11793e-137;1.85836e-145;4.16065e-153;1.25621e-160;5.12167e-168;2.82367e-175;2.10814e-182;2.13463e-189;2.93603e-196;5.49437e-203;1.40128e-209;4.87901e-216;2.32338e-222;1.51597e-228;1.35791e-234;1.67308e-240;2.84122e-246;6.664e-252;2.1634e-257;9.74228e-263;6.09936e-268;5.3212e-273;6.48429e-278;1.10636e-282;2.64961e-287;8.91786e-292;0;0;0;0;0.0237833;1.14958e-05;5.65491e-07
150;101325;4.40336e+25;4.89262e+24;9.6353e+14;249828;8.53047e-05;3.83699e-14;2.27429e-23;1.77711e-32;1.83146e-41;2.49069e-50;4.47229e-59;1.06096e-67;3.32755e-76;1.38079e-84;7.58666e-93;5.52413e-101;5.3353e-109;6.84151e-117;1.16596e-124;2.64374e-132;7.98445e-140;3.2157e-147;1.7292e-154;1.24313e-161;1.19639e-168;1.54355e-175;2.6736e-182;6.22664e-189;1.95287e-195;8.2615e-202;4.72215e-208;3.65315e-214;3.83195e-220;5.46004e-226;1.05881e-231;2.79989e-237;1.01165e-242;5.00477e-248;3.39722e-253;3.17098e-258;4.07907e-263;7.24802e-268;1.78313e-272;6.08828e-277;2.89212e-281;1.91619e-285;1.7753e-289;2.29147e-293;0;0.0241957;1.16923e-05;5.92145e-07
155;101325;4.26132e+25;4.7348e+24;1.91739e+15;1.01326e+06;0.000698921;6.2945e-13;7.40399e-22;1.13792e-30;2.28611e-39;6.00669e-48;2.06522e-56;9.2973e-65;5.48393e-73;4.24112e-81;4.30386e-89;5.73562e-97;1.00468e-104;2.31527e-112;7.02634e-120;2.81099e-127;1.48411e-134;1.03525e-141;9.55238e-149;1.16738e-155;1.89196e-162;4.07191e-169;1.16542e-175;4.44225e-182;2.25847e-188;1.53392e-194;1.39401e-200;1.69801e-206;2.77696e-212;6.10849e-218;1.81062e-223;7.24559e-229;3.92207e-234;2.87753e-239;2.86733e-244;3.88869e-249;7.19339e-254;1.81898e-258;6.30189e-263;2.99826e-267;1.96359e-271;1.77448e-275;2.21823e-279;3.84553e-283;9.26919e-287;0.0246012;1.18856e-05;6.18976e-07
160;101325;4.12815e+25;4.58683e+24;3.65125e+15;3.76145e+06;0.00501597;8.66081e-12;1.93691e-20;5.61274e-29;2.10834e-37;1.02711e-45;6.49291e-54;5.32918e-62;5.68277e-70;7.87838e-78;1.42107e-85;3.33764e-93;1.0216e-100;4.07871e-108;2.1261e-115;1.44843e-122;1.29099e-129;1.50709e-136;2.307e-143;4.63636e-150;1.22482e-156;4.25899e-163;1.95196e-169;1.18081e-175;9.4422e-182;9.99563e-188;1.40305e-193;2.61558e-199;6.4867e-205;2.14382e-210;9.4588e-216;5.58164e-221;4.4135e-226;4.68533e-231;6.69109e-236;1.28806e-240;3.34942e-245;1.17903e-249;5.63057e-254;3.65621e-258;3.23563e-262;3.91159e-266;6.47529e-270;1.47143e-273;4.60136e-277;0.0250002;1.20758e-05;6.4597e-07
165;101325;4.00305e+25;4.44784e+24;6.68046e+15;1.28842e+07;0.0319151;1.01564e-10;4.1536e-19;2.18381e-27;1.47669e-35;1.28486e-43;1.43926e-51;2.07674e-59;3.86243e-67;9.26538e-75;2.86882e-82;1.1474e-89;5.93274e-97;3.96921e-104;3.43922e-111;3.86319e-118;5.63127e-125;1.06637e-131;2.62624e-138;8.42168e-145;3.52072e-151;1.92126e-157;1.37036e-163;1.27932e-169;1.56542e-175;2.51442e-181;5.30953e-187;1.47629e-192;5.41368e-198;2.62267e-203;1.68141e-208;1.42908e-213;1.61318e-218;2.42309e-223;4.85234e-228;1.29804e-232;4.64791e-237;2.23236e-241;1.44123e-245;1.25345e-249;1.47182e-253;2.33864e-257;5.04021e-261;1.47686e-264;5.89784e-268;0.0253928;1.2263e-05;6.73115e-07
170;101325;3.88532e+25;4.31702e+24;1.17856e+16;4.10127e+07;0.18196;1.02953e-09;7.43088e-18;6.84441e-26;8.0483e-34;1.20876e-41;2.31989e-49;5.69276e-57;1.78718e-64;7.18272e-72;3.69816e-79;2.4411e-86;2.06745e-93;2.24853e-100;3.14317e-107;5.65265e-114;1.30912e-120;3.90848e-127;1.50593e-133;7.49666e-140;4.82738e-146;4.02599e-152;4.35421e-158;6.11506e-164;1.11673e-169;2.65564e-175;8.23591e-181;3.33608e-186;1.76778e-191;1.22743e-196;1.11857e-201;1.34024e-206;2.11505e-211;4.40422e-216;1.21238e-220;4.42044e-225;2.13895e-229;1.37633e-233;1.18012e-237;1.35124e-241;2.07049e-245;4.25516e-249;1.17555e-252;4.37568e-256;2.19968e-259;0.0257794;1.24474e-05;7.004e-07
175;101325;3.77431e+25;4.19368e+24;2.01115e+16;1.2209e+08;0.938411;9.13469e-09;1.12645e-16;1.76035e-24;3.48762e-32;8.76376e-40;2.79447e-47;1.13132e-54;5.81847e-62;3.80399e-69;3.16355e-76;3.3491e-83;4.51687e-90;7.76713e-97;1.70441e-103;4.77722e-110;1.71192e-116;7.85123e-123;4.61316e-129;3.47652e-135;3.36417e-141;4.18524e-147;6.70214e-153;1.38331e-158;3.68487e-164;1.2686e-169;5.65263e-175;3.26472e-180;2.4478e-185;2.38631e-190;3.02973e-195;5.01807e-200;1.0861e-204;3.07733e-209;1.1435e-213;5.58301e-218;3.58837e-222;3.04212e-226;3.40858e-230;5.05805e-234;9.96131e-238;2.60919e-241;9.10974e-245;4.24902e-248;2.65369e-251;0.0261604;1.26291e-05;7.27814e-07
180;101325;3.66947e+25;4.07718e+24;3.32887e+16;3.41803e+08;4.41455;7.17355e-08;1.46706e-15;3.77721e-23;1.22482e-30;5.00429e-38;2.57741e-45;1.67427e-52;1.3725e-59;1.42074e-66;1.85831e-73;3.07347e-80;6.43242e-87;1.70491e-93;5.72768e-100;2.44113e-106;1.32113e-112;9.08807e-119;7.95451e-125;8.86828e-131;1.26077e-136;2.28829e-142;5.30872e-148;1.57623e-153;5.99749e-159;2.92836e-164;1.83735e-169;1.48354e-174;1.5438e-179;2.07367e-184;3.60102e-189;8.09765e-194;2.36193e-198;8.9515e-203;4.41583e-207;2.84056e-211;2.38714e-215;2.62578e-219;3.78787e-223;7.1805e-227;1.79235e-230;5.90347e-234;2.57119e-237;1.48406e-240;1.13769e-243;0.0265358;1.28083e-05;7.55347e-07
185;101325;3.57029e+25;3.96699e+24;5.35789e+16;9.04439e+08;19.0855;5.0358e-07;1.66188e-14;6.86181e-22;3.54609e-29;2.29464e-36;1.86008e-43;1.88985e-50;2.40789e-57;3.84966e-64;7.72793e-71;1.9492e-77;6.18192e-84;2.46717e-90;1.24006e-96;7.85645e-103;6.27986e-109;6.33912e-115;8.08904e-121;1.3062e-126;2.67201e-132;6.9323e-138;2.28371e-143;9.56445e-149;5.09902e-154;3.4649e-159;3.00514e-164;3.33133e-169;4.72692e-174;8.59799e-179;2.00789e-183;6.02973e-188;2.33225e-192;1.16386e-196;7.5062e-201;6.26756e-205;6.78767e-209;9.55195e-213;1.74999e-216;4.18212e-220;1.30628e-223;5.34364e-227;2.86881e-230;2.02558e-233;1.88506e-236;0.026906;1.2985e-05;7.8299e-07
190;101325;3.47634e+25;3.8626e+24;8.40433e+16;2.27212e+09;76.3389;3.18823e-06;1.65562e-13;1.06935e-20;8.59383e-28;8.59678e-35;1.07094e-41;1.66222e-48;3.21618e-55;7.76199e-62;2.33808e-68;8.79613e-75;4.13597e-81;2.43246e-87;1.79079e-93;1.65173e-99;1.91038e-105;2.77322e-111;5.0578e-117;1.16009e-122;3.34993e-128;1.2192e-133;5.59895e-139;3.24827e-144;2.38367e-149;2.21537e-154;2.61111e-159;3.90822e-164;7.43909e-169;1.80335e-173;5.57583e-178;2.20231e-182;1.11295e-186;7.20788e-191;5.99242e-195;6.40626e-199;8.82225e-203;1.56787e-206;3.60244e-210;1.07217e-213;4.14142e-217;2.08024e-220;1.36155e-223;1.16361e-226;1.30122e-229;0.0272711;1.31593e-05;8.10733e-07
195;101325;3.3872e+25;3.76355e+24;1.28734e+17;5.44095e+09;284.199;1.835e-05;1.46498e-12;1.44659e-19;1.7674e-26;2.6728e-33;5.00536e-40;1.16132e-46;3.33994e-53;1.19138e-59;5.27404e-66;2.8994e-72;1.98081e-78;1.68294e-84;1.7796e-90;2.34404e-96;3.8492e-102;7.88736e-108;2.01866e-113;6.45943e-119;2.58688e-124;1.298e-129;8.16919e-135;6.45642e-140;6.41561e-145;8.02523e-150;1.26535e-154;2.51814e-159;6.33371e-164;2.01634e-168;8.13631e-173;4.16778e-177;2.71435e-181;2.25113e-185;2.38131e-189;3.21839e-193;5.5669e-197;1.23454e-200;3.51635e-204;1.28878e-207;6.08947e-211;3.7165e-214;2.93561e-217;3.00708e-220;4.00282e-223;0.0276315;1.33313e-05;8.38569e-07
200;101325;3.30252e+25;3.66947e+24;1.92906e+17;1.24646e+10;990.094;9.67029e-05;1.16166e-11;1.71685e-18;3.12281e-25;6.99337e-32;1.92905e-38;6.55724e-45;2.74815e-51;1.42083e-57;9.06744e-64;7.14734e-70;6.96331e-76;8.39094e-82;1.25158e-87;2.31265e-93;5.29822e-99;1.50627e-104;5.31901e-110;2.33525e-115;1.276e-120;8.68636e-126;7.37512e-131;7.81874e-136;1.03622e-140;1.71886e-145;3.57315e-150;9.32068e-155;3.055e-159;1.25992e-163;6.54729e-168;4.2934e-172;3.55811e-176;3.73237e-180;4.96352e-184;8.38189e-188;1.8004e-191;4.92733e-195;1.72121e-198;7.68808e-202;4.39906e-205;3.23054e-208;3.0507e-211;3.71181e-214;5.83044e-217;0.0279871;1.35011e-05;8.6649e-07
205;101325;3.22197e+25;3.57997e+24;2.83246e+17;2.74065e+10;3243.57;0.000469643;8.32144e-11;1.80486e-17;4.79349e-24;1.5595e-30;6.21765e-37;3.03931e-43;1.82242e-49;1.34115e-55;1.21205e-61;1.34599e-67;1.83794e-73;3.0881e-79;6.3892e-85;1.62905e-90;5.1229e-96;1.98867e-101;9.53822e-107;5.65772e-112;4.15443e-117;3.78027e-122;4.26716e-127;5.9819e-132;1.04261e-136;2.26205e-141;6.11662e-146;2.06397e-150;8.70249e-155;4.59112e-159;3.03481e-163;2.51711e-167;2.62343e-171;3.44105e-175;5.68901e-179;1.18741e-182;3.13393e-186;1.04768e-189;4.44389e-193;2.39582e-196;1.64468e-199;1.44025e-202;1.61191e-205;2.31003e-208;4.24739e-211;0.0283383;1.36688e-05;8.94489e-07
210;101325;3.14526e+25;3.49473e+24;4.0812e+17;5.80075e+10;10036.4;0.00211428;5.42431e-10;1.69532e-16;6.45691e-23;2.99797e-29;1.69759e-35;1.17284e-41;9.89142e-48;1.01887e-53;1.28252e-59;1.97405e-65;3.71777e-71;8.57304e-77;2.42231e-82;8.39261e-88;3.56851e-93;1.86366e-98;1.19651e-103;9.45232e-109;9.19708e-114;1.10328e-118;1.63341e-123;2.98779e-128;6.75983e-133;1.89389e-137;6.57849e-142;2.83654e-146;1.52019e-150;1.01397e-154;8.42859e-159;8.74376e-163;1.13364e-166;1.83963e-170;3.7421e-174;9.5567e-178;3.06902e-181;1.24136e-184;6.33475e-188;4.08543e-191;3.33566e-194;3.45414e-197;4.54471e-200;7.61188e-203;1.62602e-205;0.0286852;1.38345e-05;9.22558e-07
215;101325;3.07211e+25;3.41346e+24;5.77819e+17;1.18503e+11;29449.4;0.00887005;3.23879e-09;1.43407e-15;7.70245e-22;5.02012e-28;3.97192e-34;3.8166e-40;4.45605e-46;6.32477e-52;1.09195e-57;2.29443e-63;5.87139e-69;1.83101e-74;6.96351e-80;3.23207e-85;1.83226e-90;1.26971e-95;1.07649e-100;1.11762e-105;1.4222e-110;2.22043e-115;4.25758e-120;1.00369e-124;2.91217e-129;1.04114e-133;4.59181e-138;2.5013e-142;1.68499e-146;1.40552e-150;1.45364e-154;1.86661e-158;2.98011e-162;5.92406e-166;1.46844e-169;4.54572e-173;1.76009e-176;8.53772e-180;5.19679e-183;3.97595e-186;3.83001e-189;4.65343e-192;7.14391e-195;1.38829e-197;3.4215e-200;0.029028;1.39983e-05;9.50692e-07
220;101325;3.00229e+25;3.33588e+24;8.04829e+17;2.34229e+11;82242.3;0.034846;1.78204e-08;1.1003e-14;8.20477e-21;7.39164e-27;8.04826e-33;1.05958e-38;1.6875e-44;3.25271e-50;7.59234e-56;2.14726e-61;7.36275e-67;3.06285e-72;1.54683e-77;9.49091e-83;7.08033e-88;6.4273e-93;7.10557e-98;9.57519e-103;1.57424e-107;3.16073e-112;7.75756e-117;2.32987e-121;8.57181e-126;3.86746e-130;2.14235e-134;1.45874e-138;1.22241e-142;1.26228e-146;1.60825e-150;2.53158e-154;4.93016e-158;1.18953e-161;3.56092e-165;1.32454e-168;6.13115e-172;3.5373e-175;2.5477e-178;2.29445e-181;2.58815e-184;3.66287e-187;6.51531e-190;1.45916e-192;4.1221e-195;0.0293667;1.41601e-05;9.78883e-07
