T;pressure;atom_n;n0;n1;n2;n3;n4;n5;n6;n7;n8;n9;n10;n11;n12;n13;n14;n15;n16;n17;n18;n19;n20;n21;n22;n23;n24;n25;n26;n27;n28;n29;n30;n31;n32;n33;n34;n35;n36;n37;n38;n39;n40;n41;n42;n43;n44;n45;n46;n47;thermal_conductivity;shear_viscosity;bulk_viscosity
70;177319;5.5042e+25;1.28431e+26;204547;5.87332e-16;3.04205e-36;2.84393e-56;4.80247e-76;1.46617e-95;8.10038e-115;8.10794e-134;1.47208e-152;4.85458e-171;2.9121e-189;3.18261e-207;6.34774e-225;2.31475e-242;1.54625e-259;1.89599e-276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0140931;9.55572e-06;1.09757e-06
75;177319;5.13725e+25;1.19869e+26;4.64895e+06;3.1254e-13;3.64393e-32;7.37234e-51;2.59009e-69;1.58144e-87;1.67965e-105;3.10645e-123;1.00158e-140;5.63667e-158;5.54465e-175;9.54727e-192;2.88221e-208;1.5281e-224;1.42542e-240;2.34384e-256;6.80756e-272;3.3262e-287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0146399;9.89111e-06;1.22232e-06
80;177319;4.81617e+25;1.12377e+26;7.12091e+07;7.55727e-11;1.34389e-28;4.00655e-46;2.00389e-63;1.68268e-80;2.37429e-97;5.63493e-114;2.25181e-130;1.51696e-146;1.72494e-162;3.31533e-178;1.07866e-193;5.95022e-209;5.57456e-224;8.88583e-239;2.41446e-253;1.12059e-267;8.90221e-282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0151677;1.02155e-05;1.35072e-06
85;177319;4.53287e+25;1.05767e+26;7.88289e+08;9.54595e-09;1.87903e-25;6.01533e-42;3.13374e-58;2.65861e-74;3.67612e-90;8.29211e-106;3.05434e-121;1.8392e-136;1.81268e-151;2.92793e-166;7.76166e-181;3.38185e-195;2.42578e-209;2.86933e-223;5.60684e-237;1.81337e-250;9.72622e-264;8.66957e-277;2.29599e-289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0156786;1.05299e-05;1.4825e-06
90;177319;4.28104e+25;9.9891e+25;6.65885e+09;7.02034e-07;1.17106e-22;3.09225e-38;1.2933e-53;8.57329e-69;9.01474e-84;1.50484e-98;3.99184e-113;1.68444e-127;1.13196e-141;1.21293e-155;2.07511e-169;5.67627e-183;2.48631e-196;1.74667e-209;1.97135e-222;3.58087e-235;1.04881e-247;4.96305e-260;3.80218e-272;4.7259e-284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0161739;1.08352e-05;1.6174e-06
95;177319;4.05573e+25;9.46336e+25;4.48015e+10;3.27453e-05;3.6964e-20;6.44741e-35;1.73864e-49;7.25318e-64;4.68447e-78;4.68769e-92;7.27472e-106;1.75252e-119;6.56095e-133;3.8215e-146;3.46743e-159;4.90761e-172;1.08503e-184;3.75299e-197;2.03411e-209;1.73048e-221;2.31486e-233;4.87816e-245;1.62259e-256;8.53629e-268;7.11799e-279;1.01147e-289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0166551;1.11321e-05;1.75521e-06
100;177319;3.85294e+25;8.99019e+25;2.48459e+11;0.00103733;6.5451e-18;6.2437e-32;9.00999e-46;1.96801e-59;6.51108e-73;3.2654e-86;2.48457e-99;2.87082e-112;5.04248e-125;1.34787e-137;5.4895e-150;3.41077e-162;3.23739e-174;4.70093e-186;1.04588e-197;3.57095e-209;1.87423e-220;1.51485e-231;1.88897e-242;3.64109e-253;1.08709e-263;5.03778e-274;3.63163e-284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0171232;1.14213e-05;1.89572e-06
105;177319;3.66947e+25;8.56209e+25;1.16769e+12;0.0235896;7.06172e-16;3.13385e-29;2.06273e-42;2.01491e-55;2.92282e-68;6.30095e-81;2.02032e-93;9.64347e-106;6.85915e-118;7.2776e-130;1.15313e-141;2.73192e-153;9.68988e-165;5.15256e-176;4.1135e-187;4.93795e-198;8.92745e-209;2.43492e-219;1.00366e-229;6.26368e-240;5.92997e-250;8.53341e-260;1.87044e-269;6.25826e-279;3.20236e-288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0175794;1.17033e-05;2.03874e-06
110;177319;3.50267e+25;8.1729e+25;4.75733e+12;0.402938;4.9676e-14;8.91787e-27;2.33233e-39;8.89151e-52;4.94412e-64;4.01271e-76;4.75729e-88;8.2457e-100;2.09144e-111;7.77048e-123;4.23357e-134;3.38629e-145;3.9814e-156;6.88983e-167;1.75729e-177;6.61564e-188;3.68182e-198;3.03398e-208;3.70812e-218;6.73366e-228;1.82012e-237;7.33721e-247;4.41983e-256;3.98676e-265;5.39636e-274;1.09852e-282;3.85253e-291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0180243;1.19787e-05;2.18409e-06
115;177319;3.35038e+25;7.81756e+25;1.71196e+13;5.36688;2.40932e-12;1.54945e-24;1.42814e-36;1.88758e-48;3.57964e-60;9.74696e-72;3.81344e-83;2.14554e-94;1.73748e-105;2.02712e-116;3.41087e-127;8.28631e-138;2.90989e-148;1.47895e-158;1.08935e-168;1.16447e-178;1.80912e-188;4.09123e-198;1.34893e-207;6.49537e-217;4.57572e-226;4.72443e-235;7.16307e-244;1.59796e-252;5.25574e-261;2.55402e-269;1.83775e-277;1.96246e-285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0184589;1.22479e-05;2.33162e-06
120;177319;3.21078e+25;7.49183e+25;5.52703e+13;57.5058;8.44067e-11;1.74843e-22;5.11349e-34;2.11253e-45;1.23355e-56;1.01873e-67;1.19076e-78;1.97145e-89;4.62719e-100;1.54106e-110;7.28995e-121;4.90332e-131;4.69471e-141;6.4062e-151;1.24743e-160;3.47083e-170;1.38187e-179;7.88414e-189;6.45606e-198;7.59987e-207;1.28825e-215;3.15002e-224;1.11309e-232;5.69479e-241;4.2267e-249;4.5602e-257;7.16696e-265;1.64435e-272;5.51995e-280;2.71742e-287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0188838;1.25114e-05;2.48119e-06
125;177319;3.08235e+25;7.19215e+25;1.62199e+14;508.836;2.22114e-09;1.34958e-20;1.14189e-31;1.34607e-42;2.2119e-53;5.06983e-64;1.62198e-74;7.2485e-85;4.52855e-95;3.95878e-105;4.84697e-115;8.32004e-125;2.00447e-134;6.78565e-144;3.23169e-153;2.16806e-162;2.05165e-171;2.74245e-180;5.18589e-189;1.38941e-197;5.2827e-206;2.85519e-214;2.19748e-222;2.41276e-230;3.78631e-238;8.50902e-246;2.74395e-253;1.27236e-260;8.50184e-268;8.20434e-275;1.14602e-281;2.32269e-288;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0192996;1.27694e-05;2.63264e-06
130;177319;2.9638e+25;6.91553e+25;4.3749e+14;3801.37;4.53797e-08;7.44529e-19;1.67948e-29;5.21132e-40;2.22551e-50;1.30881e-60;1.06067e-70;1.18537e-80;1.82826e-90;3.89495e-100;1.14721e-109;4.67616e-119;2.64053e-128;2.0679e-137;2.2486e-146;3.39919e-155;7.15292e-164;2.0981e-172;8.59058e-181;4.91722e-189;3.94087e-197;4.42936e-205;6.99354e-213;1.55388e-220;4.86726e-228;2.15335e-235;1.34818e-242;1.19687e-249;1.50979e-256;2.71189e-263;6.95135e-270;2.54851e-276;1.33945e-282;1.01164e-288;0;0;0;0;0;0;0;0;0;0;0;0.0197069;1.30222e-05;2.78585e-06
135;177319;2.85403e+25;6.6594e+25;1.09484e+15;24433.7;7.40406e-07;3.04743e-17;1.70432e-27;1.29573e-37;1.33984e-47;1.88543e-57;3.61299e-67;9.43456e-77;3.35974e-86;1.63296e-95;1.08421e-104;9.84298e-114;1.22308e-122;2.08237e-131;4.86325e-140;1.55983e-148;6.87939e-157;4.1775e-165;3.49762e-173;4.04334e-181;6.46353e-189;1.43099e-196;4.39482e-204;1.87549e-211;1.11407e-218;9.22828e-226;1.06793e-232;1.7299e-239;3.93017e-246;1.25489e-252;5.64315e-259;3.58179e-265;3.21596e-271;4.09401e-277;7.40693e-283;1.90911e-288;0;0;0;0;0;0;0;0;0;0.0201062;1.32703e-05;2.94071e-06
140;177319;2.7521e+25;6.42157e+25;2.56272e+15;137324;9.883e-06;9.55575e-16;1.24176e-25;2.16969e-35;5.09986e-45;1.61347e-54;6.87497e-64;3.94804e-73;3.0578e-82;3.19666e-91;4.51456e-100;8.621e-109;2.22815e-117;7.80231e-126;3.70565e-134;2.38983e-142;2.09533e-150;2.50075e-158;4.06813e-166;9.03292e-174;2.74155e-181;1.13906e-188;6.4888e-196;5.07629e-203;5.46291e-210;8.10125e-217;1.65848e-223;4.69575e-230;1.84233e-236;1.00359e-242;7.60594e-249;8.03652e-255;1.18641e-260;2.45253e-266;7.11531e-272;2.90391e-277;1.67117e-282;1.35946e-287;1.68261e-292;0;0;0;0;0;0;0.0204979;1.35138e-05;3.09711e-06
145;177319;2.6572e+25;6.20013e+25;5.64997e+15;684325;0.000110194;2.35975e-14;6.72268e-24;2.54902e-33;1.28695e-42;8.65654e-52;7.76202e-61;9.28403e-70;1.4823e-78;3.16157e-87;9.01564e-96;3.4403e-104;1.75836e-112;1.20493e-120;1.1082e-128;1.36946e-136;2.27649e-144;5.0968e-152;1.53886e-159;6.27404e-167;3.459e-174;2.58247e-181;2.61492e-188;3.59663e-195;6.7306e-202;1.71656e-208;5.97679e-215;2.84614e-221;1.85706e-227;1.66345e-233;2.04953e-239;3.48049e-245;8.16341e-251;2.65016e-256;1.19343e-261;7.47172e-267;6.51847e-272;7.94326e-277;1.35529e-281;3.24577e-286;1.09244e-290;0;0;0;0;0.0208825;1.3753e-05;3.25494e-06
150;177319;2.56863e+25;5.99346e+25;1.18032e+16;3.06039e+06;0.00104498;4.70031e-13;2.786e-22;2.17696e-31;2.24354e-40;3.0511e-49;5.47855e-58;1.29968e-66;4.07625e-75;1.69147e-83;9.29366e-92;6.76706e-100;6.53574e-108;8.38085e-116;1.4283e-123;3.23858e-131;9.78095e-139;3.93923e-146;2.11827e-153;1.52283e-160;1.46558e-167;1.89085e-174;3.27516e-181;7.62763e-188;2.39226e-194;1.01203e-200;5.78463e-207;4.47511e-213;4.69414e-219;6.68855e-225;1.29705e-230;3.42986e-236;1.23927e-241;6.13085e-247;4.1616e-252;3.88445e-257;4.99687e-262;8.87883e-267;2.18434e-271;7.45815e-276;3.54285e-280;2.34733e-284;2.17474e-288;2.80705e-292;0;0.0212603;1.39881e-05;3.41411e-06
155;177319;2.48577e+25;5.80012e+25;2.34881e+16;1.24124e+07;0.00856179;7.71076e-12;9.06989e-21;1.39396e-29;2.80049e-38;7.35819e-47;2.5299e-55;1.13892e-63;6.71781e-72;5.19538e-80;5.27223e-88;7.02614e-96;1.23073e-103;2.8362e-111;8.60726e-119;3.44346e-126;1.81803e-133;1.26818e-140;1.17017e-147;1.43004e-154;2.31765e-161;4.98809e-168;1.42764e-174;5.44176e-181;2.76663e-187;1.87905e-193;1.70767e-199;2.08006e-205;3.40178e-211;7.4829e-217;2.21801e-222;8.87585e-228;4.80454e-233;3.52497e-238;3.51248e-243;4.76365e-248;8.8119e-253;2.22825e-257;7.71982e-262;3.67287e-266;2.4054e-270;2.17374e-274;2.71734e-278;4.71077e-282;1.13548e-285;0.0216316;1.42194e-05;3.57452e-06
160;177319;2.40809e+25;5.61887e+25;4.47278e+16;4.60778e+07;0.0614456;1.06095e-10;2.37272e-19;6.8756e-28;2.58272e-36;1.25821e-44;7.95381e-53;6.52825e-61;6.96139e-69;9.65102e-77;1.74081e-84;4.08861e-92;1.25145e-99;4.99642e-107;2.60447e-114;1.77433e-121;1.58146e-128;1.84618e-135;2.82608e-142;5.67954e-149;1.50041e-155;5.21726e-162;2.39115e-168;1.44649e-174;1.15667e-180;1.22446e-186;1.71874e-192;3.20409e-198;7.9462e-204;2.62618e-209;1.1587e-214;6.83751e-220;5.40654e-225;5.73953e-230;8.19658e-235;1.57788e-239;4.10303e-244;1.44431e-248;6.89745e-253;4.47886e-257;3.96364e-261;4.7917e-265;7.93223e-269;1.80251e-272;5.63667e-276;0.0219968;1.44469e-05;3.7361e-06
165;177319;2.33511e+25;5.4486e+25;8.18357e+16;1.57831e+08;0.390959;1.24416e-09;5.08816e-18;2.67517e-26;1.80895e-34;1.57396e-42;1.76309e-50;2.54401e-58;4.73148e-66;1.13501e-73;3.5143e-81;1.40556e-88;7.26761e-96;4.86228e-103;4.21304e-110;4.73241e-117;6.89831e-124;1.3063e-130;3.21714e-137;1.03166e-143;4.31288e-150;2.35354e-156;1.67869e-162;1.56716e-168;1.91764e-174;3.08016e-180;6.50418e-186;1.80846e-191;6.63176e-197;3.21277e-202;2.05973e-207;1.75062e-212;1.97615e-217;2.96829e-222;5.94412e-227;1.5901e-231;5.69369e-236;2.73465e-240;1.7655e-244;1.53547e-248;1.80298e-252;2.86484e-256;6.17426e-260;1.80916e-263;7.22485e-267;0.0223562;1.46709e-05;3.89877e-06
170;177319;2.26644e+25;5.28835e+25;1.44374e+17;5.02406e+08;2.22901;1.26117e-08;9.10283e-17;8.38441e-25;9.85916e-33;1.48074e-40;2.84187e-48;6.97363e-56;2.1893e-63;8.79883e-71;4.53025e-78;2.99035e-85;2.53262e-92;2.75445e-99;3.85039e-106;6.92449e-113;1.60368e-119;4.78789e-126;1.84477e-132;9.18341e-139;5.91354e-145;4.93183e-151;5.3339e-157;7.49094e-163;1.36799e-168;3.25316e-174;1.0089e-179;4.0867e-185;2.16554e-190;1.5036e-195;1.37025e-200;1.64179e-205;2.59094e-210;5.39517e-215;1.48517e-219;5.41504e-224;2.62022e-228;1.68601e-232;1.44565e-236;1.65526e-240;2.53636e-244;5.21258e-248;1.44004e-251;5.36021e-255;2.6946e-258;0.02271;1.48915e-05;4.06246e-06
175;177319;2.20168e+25;5.13725e+25;2.46365e+17;1.4956e+09;11.4955;1.119e-07;1.3799e-15;2.15643e-23;4.27233e-31;1.07356e-38;3.42322e-46;1.38587e-53;7.12763e-61;4.65989e-68;3.87534e-75;4.10265e-82;5.53317e-89;9.51474e-96;2.0879e-102;5.85209e-109;2.0971e-115;9.61776e-122;5.65112e-128;4.25874e-134;4.12111e-140;5.12692e-146;8.21012e-152;1.69455e-157;4.51396e-163;1.55403e-168;6.92447e-174;3.99928e-179;2.99856e-184;2.92323e-189;3.71142e-194;6.14713e-199;1.33047e-203;3.76973e-208;1.40079e-212;6.83918e-217;4.39576e-221;3.72659e-225;4.17551e-229;6.19611e-233;1.22026e-236;3.19626e-240;1.11594e-243;5.20505e-247;3.25077e-250;0.0230584;1.51089e-05;4.22708e-06
180;177319;2.14052e+25;4.99455e+25;4.07786e+17;4.18709e+09;54.0782;8.7876e-07;1.79714e-14;4.62708e-22;1.50041e-29;6.13025e-37;3.15733e-44;2.05098e-51;1.68132e-58;1.74041e-65;2.27643e-72;3.765e-79;7.87972e-86;2.08852e-92;7.01641e-99;2.99039e-105;1.61839e-111;1.11329e-117;9.74428e-124;1.08636e-129;1.54444e-135;2.80315e-141;6.50318e-147;1.93089e-152;7.34693e-158;3.58724e-163;2.25075e-168;1.81734e-173;1.89116e-178;2.54024e-183;4.41125e-188;9.91963e-193;2.89336e-197;1.09656e-201;5.40939e-206;3.47969e-210;2.92424e-214;3.21658e-218;4.64015e-222;8.79611e-226;2.19563e-229;7.23176e-233;3.14971e-236;1.81798e-239;1.39368e-242;0.0234018;1.53232e-05;4.39259e-06
185;177319;2.08267e+25;4.85956e+25;6.56341e+17;1.10794e+10;233.797;6.16885e-06;2.0358e-13;8.40572e-21;4.34396e-28;2.81093e-35;2.2786e-42;2.31506e-49;2.94967e-56;4.71584e-63;9.46672e-70;2.38778e-76;7.57286e-83;3.02228e-89;1.51907e-95;9.62415e-102;7.69283e-108;7.76542e-114;9.90907e-120;1.60009e-125;3.27321e-131;8.49207e-137;2.79754e-142;1.17165e-147;6.2463e-153;4.24451e-158;3.6813e-163;4.08088e-168;5.79048e-173;1.05325e-177;2.45967e-182;7.38642e-187;2.85701e-191;1.42573e-195;9.19509e-200;7.67776e-204;8.31489e-208;1.17011e-211;2.14374e-215;5.12309e-219;1.60019e-222;6.54595e-226;3.51429e-229;2.48134e-232;2.3092e-235;0.0237404;1.55346e-05;4.55892e-06
190;177319;2.02786e+25;4.73168e+25;1.02953e+18;2.78335e+10;935.152;3.90558e-05;2.02814e-12;1.30996e-19;1.05274e-26;1.05311e-33;1.3119e-40;2.03622e-47;3.93982e-54;9.50844e-61;2.86415e-67;1.07753e-73;5.06656e-80;2.97976e-86;2.19371e-92;2.02337e-98;2.34021e-104;3.3972e-110;6.1958e-116;1.42111e-121;4.10366e-127;1.49352e-132;6.85872e-138;3.97913e-143;2.92e-148;2.71382e-153;3.19861e-158;4.78757e-163;9.11289e-168;2.2091e-172;6.83039e-177;2.69783e-181;1.36336e-185;8.82966e-190;7.34072e-194;7.84767e-198;1.08073e-201;1.92064e-205;4.41299e-209;1.31341e-212;5.07324e-216;2.54829e-219;1.6679e-222;1.42542e-225;1.594e-228;0.0240742;1.57431e-05;4.72602e-06
195;177319;1.97587e+25;4.61035e+25;1.57699e+18;6.66516e+10;3481.44;0.000224787;1.7946e-11;1.77208e-18;2.16506e-25;3.27418e-32;6.13157e-39;1.42261e-45;4.09143e-52;1.45944e-58;6.4607e-65;3.55176e-71;2.42649e-77;2.0616e-83;2.18001e-89;2.87145e-95;4.71526e-101;9.66202e-107;2.47286e-112;7.9128e-118;3.16892e-123;1.59005e-128;1.00073e-133;7.90912e-139;7.85912e-144;9.83091e-149;1.55006e-153;3.08472e-158;7.7588e-163;2.47001e-167;9.96698e-172;5.10553e-176;3.32508e-180;2.75763e-184;2.9171e-188;3.94253e-192;6.81946e-196;1.51231e-199;4.30753e-203;1.57875e-206;7.4596e-210;4.55271e-213;3.59612e-216;3.68367e-219;4.90346e-222;0.0244036;1.59489e-05;4.89383e-06
200;177319;1.92647e+25;4.4951e+25;2.3631e+18;1.52691e+11;12128.7;0.00118461;1.42304e-10;2.10314e-17;3.82544e-24;8.56688e-31;2.36309e-37;8.03262e-44;3.36648e-50;1.74052e-56;1.11076e-62;8.75549e-69;8.53005e-75;1.02789e-80;1.53319e-86;2.833e-92;6.49032e-98;1.84518e-103;6.51579e-109;2.86069e-114;1.5631e-119;1.06408e-124;9.03452e-130;9.57796e-135;1.26937e-139;2.1056e-144;4.37711e-149;1.14178e-153;3.74238e-158;1.5434e-162;8.02043e-167;5.25942e-171;4.35868e-175;4.57215e-179;6.08031e-183;1.02678e-186;2.20548e-190;6.03597e-194;2.10849e-197;9.4179e-201;5.38884e-204;3.95741e-207;3.73711e-210;4.54696e-213;7.14229e-216;0.0247287;1.61521e-05;5.06229e-06
205;177319;1.87948e+25;4.38546e+25;3.46977e+18;3.3573e+11;39733.8;0.00575313;1.01938e-09;2.21096e-16;5.87202e-23;1.91039e-29;7.61662e-36;3.72315e-42;2.23246e-48;1.64291e-54;1.48476e-60;1.64884e-66;2.25147e-72;3.78292e-78;7.82677e-84;1.99559e-89;6.27555e-95;2.43612e-100;1.16843e-105;6.9307e-111;5.08918e-116;4.63083e-121;5.22727e-126;7.32782e-131;1.2772e-135;2.77101e-140;7.49286e-145;2.52836e-149;1.06605e-153;5.62412e-158;3.71764e-162;3.08346e-166;3.21371e-170;4.21528e-174;6.96904e-178;1.45458e-181;3.83906e-185;1.28341e-188;5.44377e-192;2.93488e-195;2.01473e-198;1.7643e-201;1.97458e-204;2.82979e-207;5.20305e-210;0.0250496;1.63528e-05;5.23138e-06
210;177319;1.83473e+25;4.28104e+25;4.99947e+18;7.10592e+11;122946;0.0258999;6.64478e-09;2.07676e-15;7.90972e-22;3.67251e-28;2.07955e-34;1.43673e-40;1.2117e-46;1.24811e-52;1.57108e-58;2.41821e-64;4.55427e-70;1.0502e-75;2.96733e-81;1.02809e-86;4.37143e-92;2.28298e-97;1.46572e-102;1.15791e-107;1.12664e-112;1.35152e-117;2.00093e-122;3.66005e-127;8.28079e-132;2.32001e-136;8.05865e-141;3.47477e-145;1.86223e-149;1.24211e-153;1.0325e-157;1.07111e-161;1.38871e-165;2.25354e-169;4.58407e-173;1.1707e-176;3.75955e-180;1.52067e-183;7.76007e-187;5.00465e-190;4.08618e-193;4.23132e-196;5.56727e-199;9.32456e-202;1.99188e-204;0.0253665;1.6551e-05;5.40103e-06
215;177319;1.79206e+25;4.18148e+25;7.07829e+18;1.45166e+12;360755;0.108658;3.96752e-08;1.75674e-14;9.4355e-21;6.14965e-27;4.8656e-33;4.67533e-39;5.45866e-45;7.74785e-51;1.33763e-56;2.81068e-62;7.19246e-68;2.24298e-73;8.5303e-79;3.95928e-84;2.24452e-89;1.5554e-94;1.3187e-99;1.36908e-104;1.74219e-109;2.72002e-114;5.21554e-119;1.22952e-123;3.5674e-128;1.2754e-132;5.62496e-137;3.0641e-141;2.06411e-145;1.72176e-149;1.78071e-153;2.2866e-157;3.65064e-161;7.25697e-165;1.79884e-168;5.56851e-172;2.15611e-175;1.04587e-178;6.36607e-182;4.87054e-185;4.69177e-188;5.70046e-191;8.75129e-194;1.70066e-196;4.19134e-199;0.0256796;1.67469e-05;5.5712e-06
220;177319;1.75134e+25;4.08645e+25;9.85915e+18;2.86931e+12;1.00747e+06;0.426863;2.183e-07;1.34786e-13;1.00508e-19;9.05476e-26;9.85912e-32;1.29799e-37;2.06719e-43;3.98457e-49;9.30061e-55;2.63039e-60;9.01937e-66;3.75199e-71;1.89487e-76;1.16264e-81;8.6734e-87;7.87344e-92;8.70433e-97;1.17296e-101;1.92845e-106;3.87189e-111;9.50301e-116;2.85409e-120;1.05005e-124;4.73764e-129;2.62438e-133;1.78696e-137;1.49746e-141;1.54629e-145;1.97011e-149;3.10118e-153;6.03945e-157;1.45717e-160;4.36212e-164;1.62256e-167;7.51066e-171;4.3332e-174;3.12093e-177;2.8107e-180;3.17048e-183;4.48702e-186;7.98125e-189;1.78747e-191;5.04957e-194;0.0259889;1.69405e-05;5.74187e-06
