T;pressure;atom_n;n0;n1;n2;n3;n4;n5;n6;n7;n8;n9;n10;n11;n12;n13;n14;n15;n16;n17;n18;n19;n20;n21;n22;n23;n24;n25;n26;n27;n28;n29;n30;n31;n32;n33;n34;n35;n36;n37;n38;n39;n40;n41;n42;n43;n44;n45;n46;n47;thermal_conductivity;shear_viscosity;bulk_viscosity
65;101325;1.12907e+25;1.01616e+26;4066.75;3.07037e-19;4.37557e-41;1.17781e-62;5.99326e-84;5.77041e-105;1.05237e-125;3.6397e-146;2.39041e-166;2.98551e-186;7.10207e-206;3.2234e-225;2.7964e-244;4.64612e-263;1.48147e-281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0133327;9.63271e-06;1.12473e-06
70;101325;1.04842e+25;9.43577e+25;150279;4.31509e-16;2.23498e-36;2.08941e-56;3.52834e-76;1.07718e-95;5.9513e-115;5.95685e-134;1.08153e-152;3.56663e-171;2.1395e-189;2.33824e-207;4.66365e-225;1.70063e-242;1.13602e-259;1.39297e-276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01388;9.99633e-06;1.2659e-06
75;101325;9.78524e+24;8.80672e+25;3.41555e+06;2.29621e-13;2.67718e-32;5.41641e-51;1.90292e-69;1.16187e-87;1.23403e-105;2.28229e-123;7.35852e-141;4.14123e-158;4.07362e-175;7.01432e-192;2.11754e-208;1.12269e-224;1.04724e-240;1.72201e-256;5.00148e-272;2.44374e-287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0144084;1.03472e-05;1.41184e-06
80;101325;9.17367e+24;8.2563e+25;5.23169e+07;5.55228e-11;9.87346e-29;2.94359e-46;1.47224e-63;1.23626e-80;1.74438e-97;4.13995e-114;1.65439e-130;1.1145e-146;1.2673e-162;2.43576e-178;7.92483e-194;4.37159e-209;4.0956e-224;6.52837e-239;1.77389e-253;8.23293e-268;6.5404e-282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0149199;1.06865e-05;1.56221e-06
85;101325;8.63404e+24;7.77063e+25;5.79151e+08;7.01335e-09;1.38052e-25;4.41943e-42;2.30234e-58;1.95326e-74;2.70083e-90;6.09216e-106;2.244e-121;1.35125e-136;1.33176e-151;2.15113e-166;5.70244e-181;2.48462e-195;1.7822e-209;2.10808e-223;4.11931e-237;1.33227e-250;7.14579e-264;6.36948e-277;1.68685e-289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0154158;1.10154e-05;1.71669e-06
90;101325;8.15437e+24;7.33893e+25;4.89221e+09;5.1578e-07;8.6037e-23;2.27186e-38;9.50179e-54;6.29874e-69;6.62307e-84;1.1056e-98;2.93278e-113;1.23755e-127;8.31646e-142;8.91133e-156;1.52457e-169;4.17032e-183;1.82667e-196;1.28327e-209;1.44834e-222;2.63084e-235;7.70557e-248;3.64632e-260;2.79344e-272;3.47209e-284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0158976;1.13348e-05;1.87497e-06
95;101325;7.72519e+24;6.95267e+25;3.29154e+10;2.40578e-05;2.71572e-20;4.73687e-35;1.27737e-49;5.32887e-64;3.44165e-78;3.44401e-92;5.34469e-106;1.28756e-119;4.82029e-133;2.80763e-146;2.5475e-159;3.60559e-172;7.97163e-185;2.7573e-197;1.49445e-209;1.27137e-221;1.70071e-233;3.58396e-245;1.19211e-256;6.27156e-268;5.22954e-279;7.43121e-290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0163663;1.16454e-05;2.03679e-06
100;101325;7.33893e+24;6.60504e+25;1.82541e+11;0.000762121;4.80864e-18;4.58721e-32;6.61959e-46;1.44589e-59;4.78365e-73;2.39907e-86;1.8254e-99;2.10917e-112;3.70468e-125;9.90271e-138;4.0331e-150;2.50587e-162;2.37849e-174;3.45375e-186;7.68402e-198;2.62356e-209;1.37699e-220;1.11295e-231;1.38781e-242;2.67509e-253;7.98678e-264;3.70123e-274;2.66814e-284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.016823;1.19479e-05;2.20191e-06
105;101325;6.98946e+24;6.29051e+25;8.57895e+11;0.0173312;5.1882e-16;2.30242e-29;1.51547e-42;1.48034e-55;2.14738e-68;4.62927e-81;1.48432e-93;7.085e-106;5.03937e-118;5.3468e-130;8.47198e-142;2.00713e-153;7.11909e-165;3.78555e-176;3.02216e-187;3.62788e-198;6.55894e-209;1.78892e-219;7.37381e-230;4.60189e-240;4.35671e-250;6.26945e-260;1.3742e-269;4.59791e-279;2.35275e-288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0172685;1.2243e-05;2.37011e-06
110;101325;6.67176e+24;6.00458e+25;3.49518e+12;0.296036;3.64966e-14;6.5519e-27;1.71355e-39;6.53253e-52;3.63242e-64;2.94811e-76;3.49516e-88;6.05807e-100;1.53656e-111;5.70892e-123;3.11038e-134;2.48789e-145;2.92511e-156;5.06191e-167;1.29107e-177;4.86047e-188;2.70501e-198;2.22905e-208;2.72434e-218;4.94718e-228;1.33723e-237;5.3906e-247;3.24722e-256;2.92905e-265;3.96467e-274;8.07077e-283;2.83043e-291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0177036;1.25311e-05;2.54116e-06
115;101325;6.38168e+24;5.74351e+25;1.25776e+13;3.94302;1.77011e-12;1.13837e-24;1.04925e-36;1.38679e-48;2.62994e-60;7.16103e-72;2.80171e-83;1.57632e-94;1.27651e-105;1.48931e-116;2.50595e-127;6.0879e-138;2.13788e-148;1.08658e-158;8.00342e-169;8.55528e-179;1.32915e-188;3.0058e-198;9.9105e-208;4.77211e-217;3.36175e-226;3.47101e-235;5.26267e-244;1.17401e-252;3.86136e-261;1.87642e-269;1.35018e-277;1.44181e-285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018129;1.28127e-05;2.71489e-06
120;101325;6.11578e+24;5.5042e+25;4.06068e+13;42.2492;6.20131e-11;1.28456e-22;3.75685e-34;1.55207e-45;9.06284e-57;7.48457e-68;8.74841e-79;1.44841e-89;3.39956e-100;1.13221e-110;5.35588e-121;3.60244e-131;3.44918e-141;4.7066e-151;9.16477e-161;2.55e-170;1.01525e-179;5.79243e-189;4.74323e-198;5.58358e-207;9.46472e-216;2.3143e-224;8.17783e-233;4.18393e-241;3.10533e-249;3.35035e-257;5.26553e-265;1.2081e-272;4.05548e-280;1.99647e-287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0185453;1.30883e-05;2.89111e-06
125;101325;5.87115e+24;5.28403e+25;1.19166e+14;373.839;1.63186e-09;9.91525e-21;8.38938e-32;9.88946e-43;1.62507e-53;3.72477e-64;1.19166e-74;5.32543e-85;3.3271e-95;2.90849e-105;3.56104e-115;6.11268e-125;1.47267e-134;4.98537e-144;2.3743e-153;1.59286e-162;1.50733e-171;2.01486e-180;3.81004e-189;1.02079e-197;3.88117e-206;2.09769e-214;1.61448e-222;1.77264e-230;2.78178e-238;6.25152e-246;2.01597e-253;9.34796e-261;6.24625e-268;6.02768e-275;8.41975e-282;1.70647e-288;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018953;1.33582e-05;3.06965e-06
130;101325;5.64533e+24;5.0808e+25;3.21421e+14;2792.84;3.33402e-08;5.47001e-19;1.23391e-29;3.82873e-40;1.63507e-50;9.61577e-61;7.79269e-71;8.70883e-81;1.34321e-90;2.86159e-100;8.4285e-110;3.43555e-119;1.93998e-128;1.51927e-137;1.65203e-146;2.49737e-155;5.25521e-164;1.54146e-172;6.31145e-181;3.61265e-189;2.89533e-197;3.25423e-205;5.13811e-213;1.14162e-220;3.57595e-228;1.58205e-235;9.90496e-243;8.79336e-250;1.10923e-256;1.99241e-263;5.10712e-270;1.87237e-276;9.84087e-283;7.43249e-289;0;0;0;0;0;0;0;0;0;0;0;0.0193526;1.36227e-05;3.25038e-06
135;101325;5.43625e+24;4.89262e+25;8.04371e+14;17951.3;5.43972e-07;2.23893e-17;1.25215e-27;9.51968e-38;9.84372e-48;1.38522e-57;2.65444e-67;6.93151e-77;2.46838e-86;1.19972e-95;7.9656e-105;7.23158e-114;8.98588e-123;1.5299e-131;3.573e-140;1.14599e-148;5.05425e-157;3.06919e-165;2.56968e-173;2.97062e-181;4.74871e-189;1.05134e-196;3.22885e-204;1.37791e-211;8.18504e-219;6.77996e-226;7.84604e-233;1.27094e-239;2.88747e-246;9.21961e-253;4.14599e-259;2.63152e-265;2.36275e-271;3.00785e-277;5.44182e-283;1.40261e-288;0;0;0;0;0;0;0;0;0;0.0197447;1.38822e-05;3.43314e-06
140;101325;5.24209e+24;4.71789e+25;1.88282e+15;100891;7.26098e-06;7.02055e-16;9.12314e-26;1.59406e-35;3.74683e-45;1.18541e-54;5.051e-64;2.9006e-73;2.24655e-82;2.34857e-91;3.31682e-100;6.33379e-109;1.63701e-117;5.73231e-126;2.72252e-134;1.75579e-142;1.53942e-150;1.83728e-158;2.98883e-166;6.63643e-174;2.0142e-181;8.36864e-189;4.76728e-196;3.72952e-203;4.01357e-210;5.95194e-217;1.21848e-223;3.44994e-230;1.35355e-236;7.37331e-243;5.58804e-249;5.90438e-255;8.71649e-261;1.80186e-266;5.22757e-272;2.13348e-277;1.2278e-282;9.98789e-288;1.2362e-292;0;0;0;0;0;0;0.0201295;1.41369e-05;3.6178e-06
145;101325;5.06133e+24;4.5552e+25;4.151e+15;502769;8.09588e-05;1.73369e-14;4.93911e-24;1.87275e-33;9.45516e-43;6.3599e-52;5.70271e-61;6.82092e-70;1.08904e-78;2.32279e-87;6.62374e-96;2.52757e-104;1.29186e-112;8.85258e-121;8.14185e-129;1.00613e-136;1.67253e-144;3.74459e-152;1.13059e-159;4.6095e-167;2.5413e-174;1.89733e-181;1.92116e-188;2.64242e-195;4.94493e-202;1.26115e-208;4.39111e-215;2.09104e-221;1.36437e-227;1.22212e-233;1.50578e-239;2.5571e-245;5.9976e-251;1.94706e-256;8.76805e-262;5.48943e-267;4.78908e-272;5.83586e-277;9.9572e-282;2.38465e-286;8.02607e-291;0;0;0;0;0.0205075;1.43872e-05;3.80423e-06
150;101325;4.89262e+24;4.40336e+25;8.67177e+15;2.24845e+06;0.000767742;3.45329e-13;2.04686e-22;1.5994e-31;1.64831e-40;2.24162e-49;4.02506e-58;9.54865e-67;2.9948e-75;1.24271e-83;6.828e-92;4.97172e-100;4.80177e-108;6.15736e-116;1.04936e-123;2.37936e-131;7.186e-139;2.89413e-146;1.55628e-153;1.11882e-160;1.07675e-167;1.3892e-174;2.40624e-181;5.60397e-188;1.75758e-194;7.43535e-201;4.24993e-207;3.28784e-213;3.44875e-219;4.91403e-225;9.52932e-231;2.5199e-236;9.10484e-242;4.50429e-247;3.0575e-252;2.85388e-257;3.67117e-262;6.52322e-267;1.60482e-271;5.47946e-276;2.60291e-280;1.72457e-284;1.59777e-288;2.06232e-292;0;0.020879;1.46331e-05;3.99234e-06
155;101325;4.7348e+24;4.26132e+25;1.72565e+16;9.11931e+06;0.00629029;5.66505e-12;6.66359e-21;1.02413e-29;2.0575e-38;5.40602e-47;1.8587e-55;8.36757e-64;4.93553e-72;3.81701e-80;3.87348e-88;5.16206e-96;9.04211e-104;2.08374e-111;6.3237e-119;2.52989e-126;1.3357e-133;9.31721e-141;8.59714e-148;1.05064e-154;1.70276e-161;3.66472e-168;1.04888e-174;3.99803e-181;2.03263e-187;1.38052e-193;1.25461e-199;1.52821e-205;2.49927e-211;5.49764e-217;1.62956e-222;6.52104e-228;3.52986e-233;2.58978e-238;2.5806e-243;3.49982e-248;6.47405e-253;1.63708e-257;5.6717e-262;2.69843e-266;1.76723e-270;1.59704e-274;1.99641e-278;3.46098e-282;8.34227e-286;0.0212443;1.4875e-05;4.182e-06
160;101325;4.58683e+24;4.12815e+25;3.28612e+16;3.38531e+07;0.0451437;7.79473e-11;1.74322e-19;5.05146e-28;1.89751e-36;9.244e-45;5.84362e-53;4.79627e-61;5.11449e-69;7.09054e-77;1.27896e-84;3.00388e-92;9.19436e-100;3.67084e-107;1.91349e-114;1.30359e-121;1.16189e-128;1.35638e-135;2.0763e-142;4.17272e-149;1.10234e-155;3.83309e-162;1.75676e-168;1.06273e-174;8.49798e-181;8.99607e-187;1.26275e-192;2.35403e-198;5.83803e-204;1.92944e-209;8.51292e-215;5.02347e-220;3.97215e-225;4.2168e-230;6.02198e-235;1.15926e-239;3.01447e-244;1.06112e-248;5.06751e-253;3.29059e-257;2.91207e-261;3.52043e-265;5.82776e-269;1.32429e-272;4.14123e-276;0.0216038;1.5113e-05;4.37311e-06
165;101325;4.44784e+24;4.00305e+25;6.01242e+16;1.15958e+08;0.287236;9.14074e-10;3.73824e-18;1.96543e-26;1.32903e-34;1.15638e-42;1.29533e-50;1.86907e-58;3.47619e-66;8.33884e-74;2.58193e-81;1.03266e-88;5.33947e-96;3.57229e-103;3.0953e-110;3.47687e-117;5.06814e-124;9.5973e-131;2.36362e-137;7.57951e-144;3.16865e-150;1.72913e-156;1.23333e-162;1.15138e-168;1.40888e-174;2.26297e-180;4.77858e-186;1.32866e-191;4.87231e-197;2.3604e-202;1.51327e-207;1.28617e-212;1.45186e-217;2.18078e-222;4.36711e-227;1.16823e-231;4.18312e-236;2.00913e-240;1.29711e-244;1.1281e-248;1.32464e-252;2.10478e-256;4.53619e-260;1.32918e-263;5.30806e-267;0.0219576;1.53474e-05;4.56559e-06
170;101325;4.31702e+24;3.88532e+25;1.0607e+17;3.69114e+08;1.63764;9.26576e-09;6.68779e-17;6.15997e-25;7.24347e-33;1.08789e-40;2.0879e-48;5.12349e-56;1.60847e-63;6.46445e-71;3.32835e-78;2.19699e-85;1.8607e-92;2.02368e-99;2.82885e-106;5.08738e-113;1.17821e-119;3.51763e-126;1.35534e-132;6.74699e-139;4.34464e-145;3.62339e-151;3.91879e-157;5.50355e-163;1.00505e-168;2.39008e-174;7.41232e-180;3.00247e-185;1.59101e-190;1.10469e-195;1.00672e-200;1.20622e-205;1.90354e-210;3.96379e-215;1.09114e-219;3.9784e-224;1.92506e-228;1.2387e-232;1.06211e-236;1.21611e-240;1.86344e-244;3.82965e-248;1.05799e-251;3.93811e-255;1.97971e-258;0.0223061;1.55782e-05;4.75934e-06
175;101325;4.19368e+24;3.77431e+25;1.81003e+17;1.09881e+09;8.4457;8.22122e-08;1.01381e-15;1.58432e-23;3.13885e-31;7.88739e-39;2.51502e-46;1.01819e-53;5.23663e-61;3.42359e-68;2.84719e-75;3.01419e-82;4.06519e-89;6.99042e-96;1.53397e-102;4.2995e-109;1.54073e-115;7.06611e-122;4.15184e-128;3.12887e-134;3.02776e-140;3.76672e-146;6.03193e-152;1.24498e-157;3.31638e-163;1.14174e-168;5.08736e-174;2.93825e-179;2.20302e-184;2.14768e-189;2.72676e-194;4.51626e-199;9.77491e-204;2.7696e-208;1.02915e-212;5.02471e-217;3.22954e-221;2.7379e-225;3.06772e-229;4.55225e-233;8.96518e-237;2.34827e-240;8.19876e-244;3.82412e-247;2.38832e-250;0.0226495;1.58056e-05;4.95428e-06
180;101325;4.07718e+24;3.66947e+25;2.99598e+17;3.07623e+09;39.731;6.4562e-07;1.32035e-14;3.39949e-22;1.10234e-29;4.50386e-37;2.31967e-44;1.50684e-51;1.23525e-58;1.27867e-65;1.67248e-72;2.76612e-79;5.78918e-86;1.53442e-92;5.15491e-99;2.19702e-105;1.18902e-111;8.17926e-118;7.15906e-124;7.98145e-130;1.13469e-135;2.05946e-141;4.77785e-147;1.41861e-152;5.39774e-158;2.63553e-163;1.65362e-168;1.33518e-173;1.38942e-178;1.8663e-183;3.24092e-188;7.28789e-193;2.12574e-197;8.05635e-202;3.97425e-206;2.5565e-210;2.14842e-214;2.3632e-218;3.40909e-222;6.46245e-226;1.61312e-229;5.31313e-233;2.31408e-236;1.33566e-239;1.02393e-242;0.0229879;1.60298e-05;5.15034e-06
185;101325;3.96699e+24;3.57029e+25;4.8221e+17;8.13995e+09;171.769;4.53222e-06;1.49569e-13;6.17563e-21;3.19148e-28;2.06517e-35;1.67408e-42;1.70086e-49;2.1671e-56;3.4647e-63;6.95514e-70;1.75428e-76;5.56373e-83;2.22045e-89;1.11605e-95;7.0708e-102;5.65188e-108;5.70521e-114;7.28013e-120;1.17558e-125;2.40481e-131;6.23907e-137;2.05534e-142;8.60801e-148;4.58912e-153;3.11841e-158;2.70463e-163;2.9982e-168;4.25423e-173;7.73819e-178;1.8071e-182;5.42676e-187;2.09903e-191;1.04747e-195;6.75558e-200;5.6408e-204;6.1089e-208;8.59675e-212;1.57499e-215;3.76391e-219;1.17565e-222;4.80927e-226;2.58193e-229;1.82303e-232;1.69655e-235;0.0233217;1.62509e-05;5.34744e-06
190;101325;3.8626e+24;3.47634e+25;7.5639e+17;2.04491e+10;687.05;2.8694e-05;1.49006e-12;9.62417e-20;7.73445e-27;7.7371e-34;9.63845e-41;1.496e-47;2.89456e-54;6.98579e-61;2.10428e-67;7.91651e-74;3.72237e-80;2.18921e-86;1.61171e-92;1.48656e-98;1.71934e-104;2.4959e-110;4.55202e-116;1.04408e-121;3.01493e-127;1.09728e-132;5.03906e-138;2.92344e-143;2.1453e-148;1.99383e-153;2.35e-158;3.5174e-163;6.69518e-168;1.62301e-172;5.01824e-177;1.98208e-181;1.00165e-185;6.48709e-190;5.39318e-194;5.76564e-198;7.94002e-202;1.41108e-205;3.2422e-209;9.64953e-213;3.72728e-216;1.87222e-219;1.2254e-222;1.04725e-225;1.1711e-228;0.0236509;1.6469e-05;5.5455e-06
195;101325;3.76356e+24;3.3872e+25;1.15861e+18;4.89685e+10;2557.79;0.00016515;1.31848e-11;1.30193e-18;1.59066e-25;2.40552e-32;4.50482e-39;1.04518e-45;3.00595e-52;1.07224e-58;4.74664e-65;2.60946e-71;1.78273e-77;1.51464e-83;1.60164e-89;2.10964e-95;3.46428e-101;7.09862e-107;1.81679e-112;5.81349e-118;2.32819e-123;1.1682e-128;7.35227e-134;5.81078e-139;5.77405e-144;7.22271e-149;1.13882e-153;2.26633e-158;5.70034e-163;1.8147e-167;7.32268e-172;3.751e-176;2.44292e-180;2.02602e-184;2.14318e-188;2.89655e-192;5.01021e-196;1.11108e-199;3.16472e-203;1.1599e-206;5.48052e-210;3.34485e-213;2.64205e-216;2.70637e-219;3.60254e-222;0.0239758;1.66843e-05;5.74448e-06
200;101325;3.66947e+24;3.30252e+25;1.73615e+18;1.12181e+11;8910.85;0.000870326;1.0455e-10;1.54516e-17;2.81052e-24;6.29404e-31;1.73615e-37;5.90152e-44;2.47333e-50;1.27875e-56;8.1607e-63;6.43261e-69;6.26698e-75;7.55184e-81;1.12642e-86;2.08139e-92;4.7684e-98;1.35564e-103;4.78711e-109;2.10173e-114;1.1484e-119;7.81773e-125;6.63761e-130;7.03687e-135;9.32597e-140;1.54697e-144;3.21584e-149;8.38861e-154;2.7495e-158;1.13393e-162;5.89256e-167;3.86406e-171;3.2023e-175;3.35913e-179;4.46717e-183;7.5437e-187;1.62036e-190;4.43459e-194;1.54909e-197;6.91927e-201;3.95915e-204;2.90749e-207;2.74563e-210;3.34063e-213;5.2474e-216;0.0242964;1.68969e-05;5.9443e-06
205;101325;3.57997e+24;3.22197e+25;2.54922e+18;2.46659e+11;29192.2;0.00422679;7.4893e-10;1.62438e-16;4.31414e-23;1.40355e-29;5.59589e-36;2.73538e-42;1.64017e-48;1.20704e-54;1.09084e-60;1.21139e-66;1.65414e-72;2.77929e-78;5.75028e-84;1.46615e-89;4.61061e-95;1.7898e-100;8.5844e-106;5.09194e-111;3.73899e-116;3.40224e-121;3.84044e-126;5.38371e-131;9.38348e-136;2.03584e-140;5.50496e-145;1.85757e-149;7.83224e-154;4.13201e-158;2.73133e-162;2.2654e-166;2.36109e-170;3.09694e-174;5.12011e-178;1.06867e-181;2.82053e-185;9.42912e-189;3.9995e-192;2.15624e-195;1.48021e-198;1.29622e-201;1.45072e-204;2.07903e-207;3.82265e-210;0.0246131;1.71068e-05;6.14491e-06
210;101325;3.49473e+24;3.14526e+25;3.67308e+18;5.22068e+11;90327.8;0.0190285;4.88188e-09;1.52579e-15;5.81122e-22;2.69817e-28;1.52783e-34;1.05556e-40;8.90228e-47;9.16981e-53;1.15426e-58;1.77664e-64;3.346e-70;7.71574e-76;2.18008e-81;7.55335e-87;3.21166e-92;1.67729e-97;1.07686e-102;8.50709e-108;8.27737e-113;9.9295e-118;1.47007e-122;2.68901e-127;6.08385e-132;1.7045e-136;5.92064e-141;2.55289e-145;1.36817e-149;9.1257e-154;7.58573e-158;7.86938e-162;1.02028e-165;1.65566e-169;3.36789e-173;8.60103e-177;2.76211e-180;1.11722e-183;5.70127e-187;3.67688e-190;3.00209e-193;3.10872e-196;4.09024e-199;6.85069e-202;1.46342e-204;0.0249258;1.73142e-05;6.34625e-06
215;101325;3.41346e+24;3.07211e+25;5.20037e+18;1.06653e+12;265045;0.0798304;2.91491e-08;1.29066e-14;6.9322e-21;4.51811e-27;3.57472e-33;3.43494e-39;4.01045e-45;5.69229e-51;9.82751e-57;2.06499e-62;5.28425e-68;1.64791e-73;6.26716e-79;2.90886e-84;1.64903e-89;1.14274e-94;9.68843e-100;1.00586e-104;1.27998e-109;1.99838e-114;3.83182e-119;9.03318e-124;2.62095e-128;9.37025e-133;4.13263e-137;2.25117e-141;1.51649e-145;1.26497e-149;1.30828e-153;1.67995e-157;2.6821e-161;5.33165e-165;1.3216e-168;4.09115e-172;1.58408e-175;7.68394e-179;4.67711e-182;3.57835e-185;3.44701e-188;4.18809e-191;6.42952e-194;1.24946e-196;3.07935e-199;0.0252349;1.75191e-05;6.54828e-06
220;101325;3.33588e+24;3.00229e+25;7.24346e+18;2.10806e+12;740180;0.313614;1.60383e-07;9.90267e-14;7.38429e-20;6.65248e-26;7.24343e-32;9.53626e-38;1.51875e-43;2.92744e-49;6.8331e-55;1.93253e-60;6.62647e-66;2.75657e-71;1.39215e-76;8.54182e-82;6.37229e-87;5.78457e-92;6.39502e-97;8.61767e-102;1.41682e-106;2.84466e-111;6.9818e-116;2.09688e-120;7.71462e-125;3.48072e-129;1.92812e-133;1.31287e-137;1.10017e-141;1.13605e-145;1.44743e-149;2.27842e-153;4.43714e-157;1.07058e-160;3.20483e-164;1.19208e-167;5.51803e-171;3.18357e-174;2.29293e-177;2.065e-180;2.32933e-183;3.29658e-186;5.86377e-189;1.31325e-191;3.70989e-194;0.0255403;1.77216e-05;6.75094e-06
