T;pressure;atom_n;n0;n1;n2;n3;n4;n5;n6;n7;n8;n9;n10;n11;n12;n13;n14;n15;n16;n17;n18;n19;n20;n21;n22;n23;n24;n25;n26;n27;n28;n29;n30;n31;n32;n33;n34;n35;n36;n37;n38;n39;n40;n41;n42;n43;n44;n45;n46;n47;thermal_conductivity;shear_viscosity;bulk_viscosity
160;101325;1.37605e+25;3.21078e+25;2.55587e+16;2.63302e+07;0.0351118;6.06257e-11;1.35584e-19;3.92892e-28;1.47584e-36;7.18978e-45;4.54504e-53;3.73043e-61;3.97794e-69;5.51487e-77;9.94749e-85;2.33635e-92;7.15117e-100;2.85509e-107;1.48827e-114;1.0139e-121;9.03692e-129;1.05496e-135;1.6149e-142;3.24545e-149;8.57376e-156;2.98129e-162;1.36637e-168;8.26568e-175;6.60954e-181;6.99694e-187;9.82136e-193;1.83091e-198;4.54069e-204;1.50067e-209;6.62116e-215;3.90715e-220;3.08945e-225;3.27973e-230;4.68376e-235;9.01644e-240;2.34459e-244;8.25318e-249;3.9414e-253;2.55935e-257;2.26494e-261;2.73811e-265;4.5327e-269;1.03e-272;3.22095e-276;0.0219968;1.44469e-05;3.7361e-06
165;101325;1.33435e+25;3.11349e+25;4.67633e+16;9.01894e+07;0.223405;7.10946e-10;2.90752e-18;1.52867e-26;1.03369e-34;8.99404e-43;1.00748e-50;1.45372e-58;2.7037e-66;6.48577e-74;2.00817e-81;8.03179e-89;4.15292e-96;2.77844e-103;2.40745e-110;2.70423e-117;3.94189e-124;7.46457e-131;1.83837e-137;5.89518e-144;2.4645e-150;1.34488e-156;9.59254e-163;8.95522e-169;1.0958e-174;1.76009e-180;3.71667e-186;1.03341e-191;3.78958e-197;1.83587e-202;1.17699e-207;1.00036e-212;1.12923e-217;1.69616e-222;3.39664e-227;9.08627e-232;3.25354e-236;1.56266e-240;1.00886e-244;8.77414e-249;1.03027e-252;1.63705e-256;3.52815e-260;1.0338e-263;4.12849e-267;0.0223562;1.46709e-05;3.89877e-06
170;101325;1.29511e+25;3.02191e+25;8.24992e+16;2.87089e+08;1.27372;7.20671e-09;5.20161e-17;4.79109e-25;5.63381e-33;8.46135e-41;1.62392e-48;3.98493e-56;1.25103e-63;5.02791e-71;2.58872e-78;1.70877e-85;1.44721e-92;1.57397e-99;2.20022e-106;3.95685e-113;9.16387e-120;2.73593e-126;1.05415e-132;5.24766e-139;3.37916e-145;2.81819e-151;3.04794e-157;4.28054e-163;7.81709e-169;1.85895e-174;5.76514e-180;2.33526e-185;1.23745e-190;8.592e-196;7.83001e-201;9.38168e-206;1.48053e-210;3.08295e-215;8.48667e-220;3.09431e-224;1.49727e-228;9.63432e-233;8.26086e-237;9.45865e-241;1.44935e-244;2.97862e-248;8.22882e-252;3.06298e-255;1.53977e-258;0.02271;1.48915e-05;4.06246e-06
175;101325;1.2581e+25;2.93557e+25;1.4078e+17;8.54629e+08;6.56888;6.39428e-08;7.88516e-16;1.23225e-23;2.44133e-31;6.13463e-39;1.95613e-46;7.91927e-54;4.07293e-61;2.6628e-68;2.21448e-75;2.34437e-82;3.16181e-89;5.43699e-96;1.19309e-102;3.34405e-109;1.19834e-115;5.49586e-122;3.22921e-128;2.43356e-134;2.35492e-140;2.92967e-146;4.6915e-152;9.68317e-158;2.57941e-163;8.88018e-169;3.95684e-174;2.2853e-179;1.71346e-184;1.67042e-189;2.12081e-194;3.51265e-199;7.60271e-204;2.15413e-208;8.00452e-213;3.90811e-217;2.51186e-221;2.12948e-225;2.38601e-229;3.54064e-233;6.97292e-237;1.82644e-240;6.37682e-244;2.97432e-247;1.85758e-250;0.0230584;1.51089e-05;4.22708e-06
180;101325;1.22316e+25;2.85403e+25;2.33021e+17;2.39262e+09;30.9019;5.02149e-07;1.02694e-14;2.64405e-22;8.57377e-30;3.503e-37;1.80419e-44;1.17199e-51;9.60752e-59;9.94519e-66;1.30082e-72;2.15143e-79;4.5027e-86;1.19344e-92;4.00938e-99;1.70879e-105;9.24793e-112;6.36165e-118;5.56816e-124;6.2078e-130;8.8254e-136;1.6018e-141;3.7161e-147;1.10336e-152;4.19824e-158;2.04985e-163;1.28615e-168;1.03848e-173;1.08066e-178;1.45157e-183;2.52071e-188;5.66836e-193;1.65335e-197;6.26605e-202;3.09108e-206;1.98839e-210;1.67099e-214;1.83805e-218;2.65151e-222;5.02635e-226;1.25465e-229;4.13243e-233;1.79984e-236;1.03884e-239;7.96386e-243;0.0234018;1.53232e-05;4.39259e-06
185;101325;1.1901e+25;2.77689e+25;3.75052e+17;6.33107e+09;133.598;3.52506e-06;1.16331e-13;4.80327e-21;2.48226e-28;1.60625e-35;1.30206e-42;1.32289e-49;1.68552e-56;2.69476e-63;5.40955e-70;1.36444e-76;4.32735e-83;1.72702e-89;8.68039e-96;5.49951e-102;4.39591e-108;4.43738e-114;5.66233e-120;9.14337e-126;1.8704e-131;4.85261e-137;1.5986e-142;6.69512e-148;3.56931e-153;2.42543e-158;2.1036e-163;2.33193e-168;3.30885e-173;6.01859e-178;1.40553e-182;4.22081e-187;1.63258e-191;8.14703e-196;5.25434e-200;4.38729e-204;4.75137e-208;6.68636e-212;1.22499e-215;2.92748e-219;9.14395e-223;3.74055e-226;2.00816e-229;1.41791e-232;1.31954e-235;0.0237404;1.55346e-05;4.55892e-06
190;101325;1.15878e+25;2.70382e+25;5.88303e+17;1.59048e+10;534.373;2.23176e-05;1.15894e-12;7.48547e-20;6.01568e-27;6.01775e-34;7.49657e-41;1.16355e-47;2.25132e-54;5.4334e-61;1.63666e-67;6.15729e-74;2.89518e-80;1.70272e-86;1.25355e-92;1.15621e-98;1.33726e-104;1.94126e-110;3.54046e-116;8.12062e-122;2.34495e-127;8.53438e-133;3.91927e-138;2.27379e-143;1.66857e-148;1.55076e-153;1.82778e-158;2.73575e-163;5.20736e-168;1.26234e-172;3.90308e-177;1.54162e-181;7.79064e-186;5.04552e-190;4.1947e-194;4.48438e-198;6.17557e-202;1.09751e-205;2.52171e-209;7.50519e-213;2.89899e-216;1.45617e-219;9.53086e-223;8.14528e-226;9.10856e-229;0.0240742;1.57431e-05;4.72602e-06
195;101325;1.12907e+25;2.63449e+25;9.01138e+17;3.80866e+10;1989.39;0.00012845;1.02549e-11;1.01262e-18;1.23718e-25;1.87096e-32;3.50375e-39;8.12921e-46;2.33796e-52;8.33963e-59;3.69183e-65;2.02958e-71;1.38656e-77;1.17806e-83;1.24572e-89;1.64083e-95;2.69444e-101;5.52115e-107;1.41306e-112;4.5216e-118;1.81081e-123;9.08601e-129;5.71843e-134;4.5195e-139;4.49092e-144;5.61766e-149;8.85748e-154;1.7627e-158;4.4336e-163;1.41143e-167;5.69542e-172;2.91745e-176;1.90005e-180;1.57579e-184;1.66692e-188;2.25287e-192;3.89683e-196;8.64176e-200;2.46145e-203;9.02144e-207;4.26263e-210;2.60155e-213;2.05492e-216;2.10495e-219;2.80198e-222;0.0244036;1.59489e-05;4.89383e-06
200;101325;1.10084e+25;2.56863e+25;1.35034e+18;8.7252e+10;6930.66;0.00067692;8.13165e-11;1.20179e-17;2.18596e-24;4.89536e-31;1.35034e-37;4.59007e-44;1.9237e-50;9.94581e-57;6.34721e-63;5.00314e-69;4.87432e-75;5.87366e-81;8.76108e-87;1.61886e-92;3.70876e-98;1.05439e-103;3.72331e-109;1.63468e-114;8.93201e-120;6.08045e-125;5.16258e-130;5.47312e-135;7.25353e-140;1.2032e-144;2.50121e-149;6.52448e-154;2.1385e-158;8.81945e-163;4.5831e-167;3.00538e-171;2.49067e-175;2.61266e-179;3.47446e-183;5.86733e-187;1.26028e-190;3.44913e-194;1.20485e-197;5.38166e-201;3.07934e-204;2.26138e-207;2.13549e-210;2.59826e-213;4.08131e-216;0.0247287;1.61521e-05;5.06229e-06
205;101325;1.07399e+25;2.50598e+25;1.98273e+18;1.91846e+11;22705;0.0032875;5.82501e-10;1.2634e-16;3.35544e-23;1.09165e-29;4.35236e-36;2.12752e-42;1.27569e-48;9.38807e-55;8.48434e-61;9.42192e-67;1.28656e-72;2.16167e-78;4.47244e-84;1.14034e-89;3.58603e-95;1.39207e-100;6.67675e-106;3.9604e-111;2.9081e-116;2.64619e-121;2.98701e-126;4.18733e-131;7.29826e-136;1.58343e-140;4.28164e-145;1.44478e-149;6.09174e-154;3.21378e-158;2.12437e-162;1.76198e-166;1.8364e-170;2.40873e-174;3.98231e-178;8.31186e-182;2.19375e-185;7.33376e-189;3.11072e-192;1.67708e-195;1.15127e-198;1.00817e-201;1.12833e-204;1.61702e-207;2.97317e-210;0.0250496;1.63528e-05;5.23138e-06
210;101325;1.04842e+25;2.44631e+25;2.85684e+18;4.06053e+11;70254.9;0.0148;3.79702e-09;1.18672e-15;4.51984e-22;2.09858e-28;1.18832e-34;8.20991e-41;6.924e-47;7.13207e-53;8.97762e-59;1.38183e-64;2.60244e-70;6.00113e-76;1.69562e-81;5.87483e-87;2.49796e-92;1.30456e-97;8.37557e-103;6.61663e-108;6.43795e-113;7.72295e-118;1.14339e-122;2.09146e-127;4.73188e-132;1.32572e-136;4.60495e-141;1.98558e-145;1.06413e-149;7.09776e-154;5.90001e-158;6.12063e-162;7.9355e-166;1.28774e-169;2.61947e-173;6.68969e-177;2.14831e-180;8.68952e-184;4.43432e-187;2.8598e-190;2.33496e-193;2.4179e-196;3.1813e-199;5.32832e-202;1.13822e-204;0.0253665;1.6551e-05;5.40103e-06
215;101325;1.02404e+25;2.38942e+25;4.04474e+18;8.2952e+11;206146;0.0620903;2.26715e-08;1.00385e-14;5.39171e-21;3.51408e-27;2.78034e-33;2.67162e-39;3.11924e-45;4.42734e-51;7.64362e-57;1.6061e-62;4.10997e-68;1.2817e-73;4.87446e-79;2.26245e-84;1.28258e-89;8.888e-95;7.53545e-100;7.82332e-105;9.95539e-110;1.5543e-114;2.98031e-119;7.02581e-124;2.03852e-128;7.28797e-133;3.21427e-137;1.75091e-141;1.17949e-145;9.83863e-150;1.01755e-153;1.30663e-157;2.08608e-161;4.14684e-165;1.02791e-168;3.18201e-172;1.23206e-175;5.9764e-179;3.63776e-182;2.78316e-185;2.68101e-188;3.2574e-191;5.00074e-194;9.71803e-197;2.39505e-199;0.0256796;1.67469e-05;5.5712e-06
220;101325;1.00076e+25;2.33511e+25;5.6338e+18;1.63961e+12;575696;0.243922;1.24743e-07;7.70207e-14;5.74334e-20;5.17415e-26;5.63378e-32;7.41709e-38;1.18125e-43;2.2769e-49;5.31464e-55;1.50308e-60;5.15392e-66;2.144e-71;1.08278e-76;6.64364e-82;4.95623e-87;4.49911e-92;4.9739e-97;6.70264e-102;1.10197e-106;2.21251e-111;5.43029e-116;1.63091e-120;6.00026e-125;2.70723e-129;1.49965e-133;1.02112e-137;8.55689e-142;8.83597e-146;1.12578e-149;1.7721e-153;3.45111e-157;8.32671e-161;2.49264e-164;9.27176e-168;4.2918e-171;2.47611e-174;1.78339e-177;1.60611e-180;1.8117e-183;2.56401e-186;4.56071e-189;1.02141e-191;2.88547e-194;0.0259889;1.69405e-05;5.74187e-06
