T;pressure;atom_n;n0;n1;n2;n3;n4;n5;n6;n7;n8;n9;n10;n11;n12;n13;n14;n15;n16;n17;n18;n19;n20;n21;n22;n23;n24;n25;n26;n27;n28;n29;n30;n31;n32;n33;n34;n35;n36;n37;n38;n39;n40;n41;n42;n43;n44;n45;n46;n47;thermal_conductivity;shear_viscosity;bulk_viscosity
70;25331.3;7.86314e+24;1.83473e+25;29221;8.39045e-17;4.34579e-37;4.06275e-57;6.86067e-77;2.09453e-96;1.1572e-115;1.15828e-134;2.10297e-153;6.93511e-172;4.16015e-190;4.54658e-208;9.0682e-226;3.30679e-243;2.20892e-260;2.70855e-277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0140931;9.55572e-06;1.09757e-06
75;25331.2;7.33893e+24;1.71242e+25;664135;4.46486e-14;5.20562e-33;1.05319e-51;3.70013e-70;2.2592e-88;2.39951e-106;4.43779e-124;1.43082e-141;8.05239e-159;7.92093e-176;1.3639e-192;4.11745e-209;2.183e-225;2.03631e-241;3.34834e-257;9.72509e-273;4.75171e-288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0146399;9.89111e-06;1.22232e-06
80;25331.2;6.88025e+24;1.60539e+25;1.01727e+07;1.07961e-11;1.91984e-29;5.72364e-47;2.8627e-64;2.40383e-81;3.39185e-98;8.0499e-115;3.21687e-131;2.16709e-147;2.46419e-163;4.73619e-179;1.54094e-194;8.50032e-210;7.96366e-225;1.2694e-239;3.44923e-254;1.60085e-268;1.27174e-282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0151677;1.02155e-05;1.35072e-06
85;25331.2;6.47553e+24;1.51096e+25;1.12613e+08;1.36371e-09;2.68434e-26;8.59333e-43;4.47677e-59;3.79801e-75;5.25161e-91;1.18459e-106;4.36334e-122;2.62742e-137;2.58954e-152;4.18275e-167;1.10881e-181;4.83121e-196;3.46539e-210;4.09904e-224;8.00977e-238;2.59052e-251;1.38946e-264;1.23851e-277;3.27999e-290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0156786;1.05299e-05;1.4825e-06
90;25331.2;6.11578e+24;1.42701e+25;9.51264e+08;1.00291e-07;1.67294e-23;4.4175e-39;1.84757e-54;1.22476e-69;1.28782e-84;2.14977e-99;5.70263e-114;2.40634e-128;1.61709e-142;1.73276e-156;2.96445e-170;8.10896e-184;3.55187e-197;2.49524e-210;2.81621e-223;5.11552e-236;1.49831e-248;7.09008e-261;5.43169e-273;6.75129e-285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0161739;1.08352e-05;1.6174e-06
95;25331.2;5.79389e+24;1.35191e+25;6.40022e+09;4.6779e-06;5.28057e-21;9.21059e-36;2.48377e-50;1.03617e-64;6.6921e-79;6.6967e-93;1.03925e-106;2.5036e-120;9.37278e-134;5.45928e-147;4.95347e-160;7.01087e-173;1.55004e-185;5.36141e-198;2.90587e-210;2.47212e-222;3.30694e-234;6.9688e-246;2.31799e-257;1.21947e-268;1.01686e-279;1.44496e-290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0166551;1.11321e-05;1.75521e-06
100;25331.3;5.5042e+24;1.28431e+25;3.54941e+10;0.00014819;9.35014e-19;8.91957e-33;1.28714e-46;2.81145e-60;9.30154e-74;4.66486e-87;3.54938e-100;4.10117e-113;7.20354e-126;1.92553e-138;7.84214e-151;4.87253e-163;4.62484e-175;6.71562e-187;1.49411e-198;5.10136e-210;2.67748e-221;2.16407e-232;2.69853e-243;5.20156e-254;1.55299e-264;7.19683e-275;5.18804e-285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0171232;1.14213e-05;1.89572e-06
105;25331.2;5.24209e+24;1.22316e+25;1.66813e+11;0.00336995;1.00882e-16;4.47693e-30;2.94675e-43;2.87844e-56;4.17546e-69;9.00136e-82;2.88617e-94;1.37764e-106;9.79878e-119;1.03966e-130;1.64733e-142;3.90275e-154;1.38427e-165;7.36079e-177;5.87642e-188;7.05421e-199;1.27535e-209;3.47846e-220;1.4338e-230;8.94811e-241;8.47138e-251;1.21906e-260;2.67206e-270;8.94038e-280;4.5748e-289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0175794;1.17033e-05;2.03874e-06
110;25331.2;5.00382e+24;1.16756e+25;6.79618e+11;0.0575626;7.09657e-15;1.27398e-27;3.3319e-40;1.27022e-52;7.06303e-65;5.73244e-77;6.79614e-89;1.17796e-100;2.98777e-112;1.11007e-123;6.04796e-135;4.83756e-146;5.68771e-157;9.84261e-168;2.51041e-178;9.45092e-189;5.25974e-199;4.33426e-209;5.29732e-219;9.61951e-229;2.60017e-238;1.04817e-247;6.31405e-257;5.69537e-266;7.70908e-275;1.56932e-283;5.50361e-292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0180243;1.19787e-05;2.18409e-06
115;25331.2;4.78626e+24;1.11679e+25;2.44565e+12;0.766698;3.44189e-13;2.2135e-25;2.0402e-37;2.69654e-49;5.11378e-61;1.39242e-72;5.44777e-84;3.06506e-95;2.48211e-106;2.89588e-117;4.87268e-128;1.18376e-138;4.15698e-149;2.11279e-159;1.55622e-169;1.66353e-179;2.58445e-189;5.84461e-199;1.92704e-208;9.27909e-218;6.53674e-227;6.74919e-236;1.0233e-244;2.2828e-253;7.5082e-262;3.6486e-270;2.62535e-278;2.80352e-286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0184589;1.22479e-05;2.33162e-06
120;25331.2;4.58683e+24;1.07026e+25;7.89576e+12;8.21511;1.20581e-11;2.49776e-23;7.30498e-35;3.0179e-46;1.76222e-57;1.45533e-68;1.70108e-79;2.81635e-90;6.61027e-101;2.20152e-111;1.04142e-121;7.00475e-132;6.70673e-142;9.15171e-152;1.78204e-161;4.95833e-171;1.9741e-180;1.12631e-189;9.22294e-199;1.0857e-207;1.84036e-216;4.50002e-225;1.59013e-233;8.13541e-242;6.03815e-250;6.51458e-258;1.02385e-265;2.34908e-273;7.88565e-281;3.88203e-288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0188838;1.25114e-05;2.48119e-06
125;25331.2;4.40336e+24;1.02745e+25;2.31712e+13;72.6909;3.17306e-10;1.92797e-21;1.63127e-32;1.92295e-43;3.15986e-54;7.24261e-65;2.31711e-75;1.0355e-85;6.46935e-96;5.65541e-106;6.92424e-116;1.18858e-125;2.86353e-135;9.69378e-145;4.6167e-154;3.09723e-163;2.93093e-172;3.91779e-181;7.40842e-190;1.98486e-198;7.54672e-207;4.07884e-215;3.13926e-223;3.44679e-231;5.40902e-239;1.21557e-246;3.91993e-254;1.81766e-261;1.21455e-268;1.17205e-275;1.63717e-282;3.31813e-289;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0192996;1.27694e-05;2.63264e-06
130;25331.2;4.234e+24;9.87933e+24;6.24986e+13;543.053;6.48282e-09;1.06361e-19;2.39926e-30;7.44474e-41;3.17929e-51;1.86973e-61;1.51525e-71;1.69338e-81;2.6118e-91;5.56421e-101;1.63888e-110;6.68023e-120;3.77219e-129;2.95414e-138;3.21229e-147;4.85599e-156;1.02185e-164;2.99728e-173;1.22723e-181;7.0246e-190;5.62981e-198;6.32766e-206;9.99077e-214;2.21982e-221;6.95323e-229;3.07621e-236;1.92597e-243;1.70982e-250;2.15684e-257;3.87413e-264;9.93051e-271;3.64072e-277;1.9135e-283;1.44521e-289;0;0;0;0;0;0;0;0;0;0;0;0.0197069;1.30222e-05;2.78585e-06
135;25331.2;4.07718e+24;9.51343e+24;1.56406e+14;3490.53;1.05772e-07;4.35347e-18;2.43474e-28;1.85105e-38;1.91406e-48;2.69348e-58;5.16141e-68;1.34779e-77;4.79963e-87;2.3328e-96;1.54887e-105;1.40614e-114;1.74725e-123;2.97481e-132;6.9475e-141;2.22832e-149;9.8277e-158;5.96786e-166;4.9966e-174;5.77621e-182;9.23361e-190;2.04427e-197;6.27831e-205;2.67927e-212;1.59154e-219;1.31833e-226;1.52562e-233;2.47128e-240;5.61452e-247;1.7927e-253;8.06165e-260;5.11685e-266;4.59423e-272;5.84859e-278;1.05813e-283;2.7273e-289;0;0;0;0;0;0;0;0;0;0.0201062;1.32703e-05;2.94071e-06
140;25331.3;3.93157e+24;9.17367e+24;3.66103e+14;19617.7;1.41186e-06;1.36511e-16;1.77394e-26;3.09955e-36;7.28551e-46;2.30496e-55;9.82139e-65;5.64005e-74;4.36828e-83;4.56666e-92;6.44937e-101;1.23157e-109;3.18307e-118;1.11462e-126;5.29379e-135;3.41404e-143;2.99332e-151;3.5725e-159;5.81162e-167;1.29042e-174;3.91649e-182;1.62723e-189;9.26971e-197;7.25185e-204;7.80416e-211;1.15732e-217;2.36926e-224;6.70821e-231;2.6319e-237;1.4337e-243;1.08656e-249;1.14807e-255;1.69487e-261;3.50362e-267;1.01647e-272;4.14844e-278;2.38738e-283;1.94209e-288;2.40372e-293;0;0;0;0;0;0;0.0204979;1.35138e-05;3.09711e-06
145;25331.2;3.796e+24;8.85733e+24;8.07138e+14;97760.6;1.5742e-05;3.37107e-15;9.60383e-25;3.64145e-34;1.8385e-43;1.23665e-52;1.10886e-61;1.32629e-70;2.11757e-79;4.51654e-88;1.28795e-96;4.91471e-105;2.51195e-113;1.72133e-121;1.58314e-129;1.95637e-137;3.25213e-145;7.28114e-153;2.19837e-160;8.96292e-168;4.94142e-175;3.68925e-182;3.7356e-189;5.13805e-196;9.61515e-203;2.45223e-209;8.53827e-216;4.06591e-222;2.65295e-228;2.37635e-234;2.9279e-240;4.97213e-246;1.1662e-251;3.78595e-257;1.7049e-262;1.06739e-267;9.3121e-273;1.13475e-277;1.93612e-282;4.63682e-287;1.56063e-291;0;0;0;0;0.0208825;1.3753e-05;3.25494e-06
150;25331.2;3.66947e+24;8.56209e+24;1.68618e+15;437199;0.000149283;6.71473e-14;3.98e-23;3.10994e-32;3.20506e-41;4.35871e-50;7.8265e-59;1.85668e-67;5.82322e-76;2.41638e-84;1.32767e-92;9.66723e-101;9.33677e-109;1.19726e-116;2.04043e-124;4.62654e-132;1.39728e-139;5.62747e-147;3.0261e-154;2.17548e-161;2.09368e-168;2.70122e-175;4.6788e-182;1.08966e-188;3.41752e-195;1.44576e-201;8.26376e-208;6.39302e-214;6.70591e-220;9.55506e-226;1.85292e-231;4.8998e-237;1.77039e-242;8.75835e-248;5.94514e-253;5.54922e-258;7.13838e-263;1.2684e-267;3.12048e-272;1.06545e-276;5.06122e-281;3.35333e-285;3.10677e-289;4.01007e-293;0;0.0212603;1.39881e-05;3.41411e-06
155;25331.2;3.5511e+24;8.28589e+24;3.35544e+15;1.7732e+06;0.00122311;1.10154e-12;1.2957e-21;1.99137e-30;4.00069e-39;1.05117e-47;3.61414e-56;1.62703e-64;9.59687e-73;7.42197e-81;7.53176e-89;1.00373e-96;1.75819e-104;4.05172e-112;1.22961e-119;4.91923e-127;2.59719e-134;1.81168e-141;1.67167e-148;2.04292e-155;3.31093e-162;7.12584e-169;2.03949e-175;7.77394e-182;3.95233e-188;2.68435e-194;2.43952e-200;2.97151e-206;4.85969e-212;1.06899e-217;3.16859e-223;1.26798e-228;6.86362e-234;5.03568e-239;5.01783e-244;6.80521e-249;1.25884e-253;3.18322e-258;1.10283e-262;5.24695e-267;3.43629e-271;3.10535e-275;3.88191e-279;6.72967e-283;1.62211e-286;0.0216316;1.42194e-05;3.57452e-06
160;25331.3;3.44012e+24;8.02696e+24;6.38968e+15;6.58255e+06;0.00877795;1.51564e-11;3.3896e-20;9.82229e-29;3.68959e-37;1.79745e-45;1.13626e-53;9.32607e-62;9.94484e-70;1.37872e-77;2.48687e-85;5.84088e-93;1.78779e-100;7.13774e-108;3.72067e-115;2.53475e-122;2.25923e-129;2.6374e-136;4.03725e-143;8.11363e-150;2.14344e-156;7.45324e-163;3.41593e-169;2.06642e-175;1.65239e-181;1.74924e-187;2.45534e-193;4.57727e-199;1.13517e-204;3.75169e-210;1.65529e-215;9.76786e-221;7.72362e-226;8.19933e-231;1.17094e-235;2.25411e-240;5.86148e-245;2.0633e-249;9.8535e-254;6.39837e-258;5.66235e-262;6.84529e-266;1.13318e-269;2.57501e-273;8.05238e-277;0.0219968;1.44469e-05;3.7361e-06
165;25331.2;3.33588e+24;7.78372e+24;1.16908e+16;2.25473e+07;0.0558514;1.77737e-10;7.26881e-19;3.82167e-27;2.58422e-35;2.24851e-43;2.5187e-51;3.6343e-59;6.75926e-67;1.62144e-74;5.02043e-82;2.00795e-89;1.03823e-96;6.94611e-104;6.01863e-111;6.76058e-118;9.85473e-125;1.86614e-131;4.59592e-138;1.47379e-144;6.16126e-151;3.3622e-157;2.39813e-163;2.2388e-169;2.73949e-175;4.40023e-181;9.29168e-187;2.58351e-192;9.47394e-198;4.58967e-203;2.94247e-208;2.50089e-213;2.82307e-218;4.24041e-223;8.4916e-228;2.27157e-232;8.13385e-237;3.90664e-241;2.52215e-245;2.19353e-249;2.57568e-253;4.09263e-257;8.82036e-261;2.58451e-264;1.03212e-267;0.0223562;1.46709e-05;3.89877e-06
170;25331.2;3.23776e+24;7.55478e+24;2.06248e+16;7.17722e+07;0.31843;1.80168e-09;1.3004e-17;1.19777e-25;1.40845e-33;2.11534e-41;4.05981e-49;9.96233e-57;3.12757e-64;1.25698e-71;6.47179e-79;4.27193e-86;3.61803e-93;3.93493e-100;5.50055e-107;9.89213e-114;2.29097e-120;6.83984e-127;2.63538e-133;1.31192e-139;8.44791e-146;7.04548e-152;7.61986e-158;1.07013e-163;1.95427e-169;4.64737e-175;1.44128e-180;5.83814e-186;3.09362e-191;2.148e-196;1.9575e-201;2.34542e-206;3.70134e-211;7.70738e-216;2.12167e-220;7.73577e-225;3.74317e-229;2.40858e-233;2.06521e-237;2.36466e-241;3.62336e-245;7.44654e-249;2.0572e-252;7.65744e-256;3.84944e-259;0.02271;1.48915e-05;4.06246e-06
175;25331.3;3.14526e+24;7.33893e+24;3.5195e+16;2.13657e+08;1.64222;1.59857e-08;1.97129e-16;3.08062e-24;6.10333e-32;1.53366e-39;4.89032e-47;1.97982e-54;1.01823e-61;6.65699e-69;5.53621e-76;5.86093e-83;7.90453e-90;1.35925e-96;2.98271e-103;8.36013e-110;2.99586e-116;1.37397e-122;8.07302e-129;6.08391e-135;5.8873e-141;7.32418e-147;1.17287e-152;2.42079e-158;6.44851e-164;2.22005e-169;9.8921e-175;5.71326e-180;4.28365e-185;4.17604e-190;5.30204e-195;8.78162e-200;1.90068e-204;5.38533e-209;2.00113e-213;9.77026e-218;6.27965e-222;5.3237e-226;5.96502e-230;8.85159e-234;1.74323e-237;4.56609e-241;1.5942e-244;7.43579e-248;4.64396e-251;0.0230584;1.51089e-05;4.22708e-06
180;25331.3;3.05789e+24;7.13507e+24;5.82552e+16;5.98156e+08;7.72546;1.25537e-07;2.56735e-15;6.61011e-23;2.14344e-30;8.75751e-38;4.51047e-45;2.92997e-52;2.40188e-59;2.4863e-66;3.25204e-73;5.37857e-80;1.12567e-86;2.9836e-93;1.00234e-99;4.27198e-106;2.31198e-112;1.59041e-118;1.39204e-124;1.55195e-130;2.20635e-136;4.0045e-142;9.29026e-148;2.75841e-153;1.04956e-158;5.12463e-164;3.21536e-169;2.59619e-174;2.70166e-179;3.62891e-184;6.30178e-189;1.41709e-193;4.13338e-198;1.56651e-202;7.72771e-207;4.97098e-211;4.17749e-215;4.59512e-219;6.62878e-223;1.25659e-226;3.13662e-230;1.03311e-233;4.49959e-237;2.59711e-240;1.99097e-243;0.0234018;1.53232e-05;4.39259e-06
185;25331.2;2.97524e+24;6.94223e+24;9.37631e+16;1.58277e+09;33.3996;8.81265e-07;2.90829e-14;1.20082e-21;6.20566e-29;4.01561e-36;3.25515e-43;3.30723e-50;4.21381e-57;6.73691e-64;1.35239e-70;3.41111e-77;1.08184e-83;4.31755e-90;2.1701e-96;1.37488e-102;1.09898e-108;1.10935e-114;1.41558e-120;2.28584e-126;4.67601e-132;1.21315e-137;3.99649e-143;1.67378e-148;8.92328e-154;6.06358e-159;5.259e-164;5.82983e-169;8.27212e-174;1.50465e-178;3.51381e-183;1.0552e-187;4.08144e-192;2.03676e-196;1.31358e-200;1.09682e-204;1.18784e-208;1.67159e-212;3.06248e-216;7.31871e-220;2.28599e-223;9.35136e-227;5.02041e-230;3.54477e-233;3.29885e-236;0.0237404;1.55346e-05;4.55892e-06
190;25331.2;2.89695e+24;6.75954e+24;1.47076e+17;3.97621e+09;133.593;5.5794e-06;2.89734e-13;1.87137e-20;1.50392e-27;1.50444e-34;1.87414e-41;2.90888e-48;5.62831e-55;1.35835e-61;4.09165e-68;1.53932e-74;7.23794e-81;4.2568e-87;3.13388e-93;2.89053e-99;3.34316e-105;4.85314e-111;8.85114e-117;2.03015e-122;5.86237e-128;2.1336e-133;9.79817e-139;5.68447e-144;4.17142e-149;3.87689e-154;4.56944e-159;6.83938e-164;1.30184e-168;3.15586e-173;9.7577e-178;3.85404e-182;1.94766e-186;1.26138e-190;1.04867e-194;1.1211e-198;1.54389e-202;2.74377e-206;6.30427e-210;1.8763e-213;7.24749e-217;3.64042e-220;2.38272e-223;2.03632e-226;2.27714e-229;0.0240742;1.57431e-05;4.72602e-06
195;25331.2;2.82267e+24;6.58622e+24;2.25284e+17;9.52166e+09;497.348;3.21125e-05;2.56372e-12;2.53154e-19;3.09294e-26;4.6774e-33;8.75938e-40;2.0323e-46;5.8449e-53;2.08491e-59;9.22958e-66;5.07394e-72;3.46641e-78;2.94514e-84;3.1143e-90;4.10207e-96;6.73609e-102;1.38029e-107;3.53265e-113;1.1304e-118;4.52704e-124;2.2715e-129;1.42961e-134;1.12987e-139;1.12273e-144;1.40442e-149;2.21437e-154;4.40675e-159;1.1084e-163;3.52859e-168;1.42385e-172;7.29362e-177;4.75011e-181;3.93947e-185;4.16729e-189;5.63218e-193;9.74208e-197;2.16044e-200;6.15361e-204;2.25536e-207;1.06566e-210;6.50388e-214;5.13731e-217;5.26238e-220;7.00494e-223;0.0244036;1.59489e-05;4.89383e-06
200;25331.2;2.7521e+24;6.42157e+24;3.37585e+17;2.1813e+10;1732.66;0.00016923;2.03291e-11;3.00449e-18;5.46491e-25;1.22384e-31;3.37584e-38;1.14752e-44;4.80926e-51;2.48645e-57;1.5868e-63;1.25078e-69;1.21858e-75;1.46841e-81;2.19027e-87;4.04714e-93;9.27189e-99;2.63597e-104;9.30827e-110;4.08669e-115;2.233e-120;1.52011e-125;1.29065e-130;1.36828e-135;1.81338e-140;3.00801e-145;6.25301e-150;1.63112e-154;5.34625e-159;2.20486e-163;1.14578e-167;7.51346e-172;6.22669e-176;6.53165e-180;8.68616e-184;1.46683e-187;3.15069e-191;8.62282e-195;3.01212e-198;1.34541e-201;7.69835e-205;5.65345e-208;5.33873e-211;6.49566e-214;1.02033e-216;0.0247287;1.61521e-05;5.06229e-06
205;25331.2;2.68498e+24;6.26494e+24;4.95681e+17;4.79614e+10;5676.26;0.000821876;1.45625e-10;3.15851e-17;8.38861e-24;2.72912e-30;1.08809e-36;5.31879e-43;3.18923e-49;2.34702e-55;2.12108e-61;2.35548e-67;3.21639e-73;5.40417e-79;1.11811e-84;2.85084e-90;8.96507e-96;3.48017e-101;1.66919e-106;9.901e-112;7.27025e-117;6.61548e-122;7.46753e-127;1.04683e-131;1.82457e-136;3.95858e-141;1.07041e-145;3.61195e-150;1.52294e-154;8.03446e-159;5.31091e-163;4.40494e-167;4.59101e-171;6.02183e-175;9.95577e-179;2.07797e-182;5.48437e-186;1.83344e-189;7.77681e-193;4.19269e-196;2.87818e-199;2.52044e-202;2.82083e-205;4.04256e-208;7.43293e-211;0.0250496;1.63528e-05;5.23138e-06
210;25331.2;2.62105e+24;6.11578e+24;7.14209e+17;1.01513e+11;17563.7;0.00369999;9.49255e-10;2.96681e-16;1.12996e-22;5.24644e-29;2.97079e-35;2.05248e-41;1.731e-47;1.78302e-53;2.2444e-59;3.45459e-65;6.5061e-71;1.50028e-76;4.23904e-82;1.46871e-87;6.2449e-93;3.2614e-98;2.09389e-103;1.65416e-108;1.60949e-113;1.93074e-118;2.85847e-123;5.22864e-128;1.18297e-132;3.3143e-137;1.15124e-141;4.96395e-146;2.66033e-150;1.77444e-154;1.475e-158;1.53016e-162;1.98388e-166;3.21935e-170;6.54868e-174;1.67242e-177;5.37078e-181;2.17238e-184;1.10858e-187;7.1495e-191;5.8374e-194;6.04474e-197;7.95324e-200;1.33208e-202;2.84554e-205;0.0253665;1.6551e-05;5.40103e-06
215;25331.2;2.56009e+24;5.97355e+24;1.01118e+18;2.0738e+11;51536.5;0.0155226;5.66788e-09;2.50962e-15;1.34793e-21;8.78521e-28;6.95085e-34;6.67905e-40;7.79809e-46;1.10684e-51;1.9109e-57;4.01525e-63;1.02749e-68;3.20426e-74;1.21861e-79;5.65612e-85;3.20646e-90;2.222e-95;1.88386e-100;1.95583e-105;2.48885e-110;3.88575e-115;7.45077e-120;1.75645e-124;5.09629e-129;1.82199e-133;8.03566e-138;4.37728e-142;2.94874e-146;2.45966e-150;2.54388e-154;3.26657e-158;5.2152e-162;1.03671e-165;2.56977e-169;7.95501e-173;3.08015e-176;1.4941e-179;9.09439e-183;6.95791e-186;6.70253e-189;8.14351e-192;1.25018e-194;2.42951e-197;5.98762e-200;0.0256796;1.67469e-05;5.5712e-06
220;25331.2;2.50191e+24;5.83779e+24;1.40845e+18;4.09901e+11;143924;0.0609804;3.11857e-08;1.92552e-14;1.43584e-20;1.29354e-26;1.40845e-32;1.85427e-38;2.95313e-44;5.69225e-50;1.32866e-55;3.7577e-61;1.28848e-66;5.35999e-72;2.70696e-77;1.66091e-82;1.23906e-87;1.12478e-92;1.24348e-97;1.67566e-102;2.75493e-107;5.53128e-112;1.35757e-116;4.07727e-121;1.50007e-125;6.76806e-130;3.74911e-134;2.5528e-138;2.13922e-142;2.20899e-146;2.81444e-150;4.43026e-154;8.62778e-158;2.08168e-161;6.23161e-165;2.31794e-168;1.07295e-171;6.19028e-175;4.45847e-178;4.01528e-181;4.52926e-184;6.41002e-187;1.14018e-189;2.55353e-192;7.21367e-195;0.0259889;1.69405e-05;5.74187e-06
