T;pressure;atom_n;n0;n1;n2;n3;n4;n5;n6;n7;n8;n9;n10;n11;n12;n13;n14;n15;n16;n17;n18;n19;n20;n21;n22;n23;n24;n25;n26;n27;n28;n29;n30;n31;n32;n33;n34;n35;n36;n37;n38;n39;n40;n41;n42;n43;n44;n45;n46;n47;thermal_conductivity;shear_viscosity;bulk_viscosity
100;177319;6.42157e+25;6.42157e+25;1.7747e+11;0.000740951;4.67507e-18;4.45979e-32;6.43571e-46;1.40572e-59;4.65077e-73;2.33243e-86;1.77469e-99;2.05058e-112;3.60177e-125;9.62763e-138;3.92107e-150;2.43626e-162;2.31242e-174;3.35781e-186;7.47057e-198;2.55068e-209;1.33874e-220;1.08203e-231;1.34926e-242;2.60078e-253;7.76493e-264;3.59841e-274;2.59402e-284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0176624;1.08483e-05;1.48347e-06
105;177319;6.11578e+25;6.11578e+25;8.34064e+11;0.0168497;5.04408e-16;2.23846e-29;1.47338e-42;1.43922e-55;2.08773e-68;4.50068e-81;1.44308e-93;6.88819e-106;4.89939e-118;5.19828e-130;8.23665e-142;1.95137e-153;6.92134e-165;3.6804e-176;2.93821e-187;3.52711e-198;6.37675e-209;1.73923e-219;7.16898e-230;4.47406e-240;4.23569e-250;6.09529e-260;1.33603e-269;4.47019e-279;2.2874e-288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0181304;1.11162e-05;1.59391e-06
110;177319;5.83779e+25;5.83779e+25;3.39809e+12;0.287813;3.54828e-14;6.3699e-27;1.66595e-39;6.35108e-52;3.53151e-64;2.86622e-76;3.39807e-88;5.88979e-100;1.49388e-111;5.55034e-123;3.02398e-134;2.41878e-145;2.84386e-156;4.92131e-167;1.2552e-177;4.72546e-188;2.62987e-198;2.16713e-208;2.64866e-218;4.80976e-228;1.30009e-237;5.24087e-247;3.15702e-256;2.84768e-265;3.85454e-274;7.84659e-283;2.7518e-291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0185868;1.13778e-05;1.70607e-06
115;177319;5.58397e+25;5.58397e+25;1.22283e+13;3.83349;1.72094e-12;1.10675e-24;1.0201e-36;1.34827e-48;2.55689e-60;6.96211e-72;2.72388e-83;1.53253e-94;1.24105e-105;1.44794e-116;2.43634e-127;5.91879e-138;2.07849e-148;1.05639e-158;7.78111e-169;8.31764e-179;1.29223e-188;2.92231e-198;9.63521e-208;4.63955e-217;3.26837e-226;3.37459e-235;5.11648e-244;1.1414e-252;3.7541e-261;1.8243e-269;1.31268e-277;1.40176e-285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0190323;1.16335e-05;1.81985e-06
120;177319;5.3513e+25;5.3513e+25;3.94788e+13;41.0756;6.02905e-11;1.24888e-22;3.65249e-34;1.50895e-45;8.81109e-57;7.27667e-68;8.5054e-79;1.40818e-89;3.30513e-100;1.10076e-110;5.2071e-121;3.50237e-131;3.35337e-141;4.57586e-151;8.91019e-161;2.47917e-170;9.87049e-180;5.63153e-189;4.61147e-198;5.42848e-207;9.20181e-216;2.25001e-224;7.95067e-233;4.06771e-241;3.01907e-249;3.25729e-257;5.11926e-265;1.17454e-272;3.94282e-280;1.94102e-287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0194678;1.18837e-05;1.93512e-06
125;177319;5.13725e+25;5.13725e+25;1.15856e+14;363.454;1.58653e-09;9.63983e-21;8.15634e-32;9.61475e-43;1.57993e-53;3.6213e-64;1.15855e-74;5.1775e-85;3.23468e-95;2.8277e-105;3.46212e-115;5.94289e-125;1.43176e-134;4.84689e-144;2.30835e-153;1.54861e-162;1.46546e-171;1.95889e-180;3.70421e-189;9.92432e-198;3.77336e-206;2.03942e-214;1.56963e-222;1.7234e-230;2.70451e-238;6.07787e-246;1.95997e-253;9.0883e-261;6.07274e-268;5.86024e-275;8.18586e-282;1.65906e-288;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0198937;1.21288e-05;2.05179e-06
130;177319;4.93967e+25;4.93967e+25;3.12493e+14;2715.26;3.24141e-08;5.31807e-19;1.19963e-29;3.72237e-40;1.58965e-50;9.34866e-61;7.57623e-71;8.46692e-81;1.3059e-90;2.7821e-100;8.19438e-110;3.34012e-119;1.88609e-128;1.47707e-137;1.60614e-146;2.428e-155;5.10923e-164;1.49864e-172;6.13613e-181;3.5123e-189;2.81491e-197;3.16383e-205;4.99538e-213;1.10991e-220;3.47662e-228;1.53811e-235;9.62983e-243;8.5491e-250;1.07842e-256;1.93707e-263;4.96525e-270;1.82036e-276;9.56752e-283;7.22603e-289;0;0;0;0;0;0;0;0;0;0;0;0.0203109;1.2369e-05;2.16976e-06
135;177319;4.75672e+25;4.75672e+25;7.82028e+14;17452.7;5.28862e-07;2.17674e-17;1.21737e-27;9.25524e-38;9.57029e-48;1.34674e-57;2.58071e-67;6.73897e-77;2.39981e-86;1.1664e-95;7.74433e-105;7.0307e-114;8.73627e-123;1.48741e-131;3.47375e-140;1.11416e-148;4.91385e-157;2.98393e-165;2.4983e-173;2.8881e-181;4.6168e-189;1.02213e-196;3.13916e-204;1.33964e-211;7.95768e-219;6.59163e-226;7.6281e-233;1.23564e-239;2.80726e-246;8.96351e-253;4.03082e-259;2.55842e-265;2.29712e-271;2.9243e-277;5.29066e-283;1.36365e-288;0;0;0;0;0;0;0;0;0;0.0207196;1.26046e-05;2.28893e-06
140;177319;4.58683e+25;4.58683e+25;1.83052e+15;98088.7;7.05929e-06;6.82553e-16;8.86972e-26;1.54978e-35;3.64276e-45;1.15248e-54;4.9107e-64;2.82003e-73;2.18414e-82;2.28333e-91;3.22468e-100;6.15786e-109;1.59154e-117;5.57308e-126;2.64689e-134;1.70702e-142;1.49666e-150;1.78625e-158;2.90581e-166;6.45209e-174;1.95825e-181;8.13617e-189;4.63486e-196;3.62592e-203;3.90208e-210;5.78661e-217;1.18463e-223;3.35411e-230;1.31595e-236;7.16849e-243;5.43282e-249;5.74037e-255;8.47437e-261;1.75181e-266;5.08236e-272;2.07422e-277;1.19369e-282;9.71044e-288;1.20186e-292;0;0;0;0;0;0;0.0211206;1.28359e-05;2.40922e-06
145;177319;4.42867e+25;4.42867e+25;4.03569e+15;488803;7.87099e-05;1.68553e-14;4.80192e-24;1.82073e-33;9.19252e-43;6.18324e-52;5.5443e-61;6.63145e-70;1.05878e-78;2.25827e-87;6.43975e-96;2.45736e-104;1.25597e-112;8.60667e-121;7.91569e-129;9.78186e-137;1.62607e-144;3.64057e-152;1.09918e-159;4.48146e-167;2.47071e-174;1.84462e-181;1.8678e-188;2.56902e-195;4.80757e-202;1.22612e-208;4.26913e-215;2.03295e-221;1.32647e-227;1.18818e-233;1.46395e-239;2.48607e-245;5.831e-251;1.89297e-256;8.5245e-262;5.33694e-267;4.65605e-272;5.67376e-277;9.68061e-282;2.31841e-286;7.80313e-291;0;0;0;0;0.0215141;1.30631e-05;2.53057e-06
150;177319;4.28104e+25;4.28104e+25;8.43088e+15;2.18599e+06;0.000746416;3.35736e-13;1.99e-22;1.55497e-31;1.60253e-40;2.17936e-49;3.91325e-58;9.2834e-67;2.91161e-75;1.20819e-83;6.63833e-92;4.83361e-100;4.66839e-108;5.98632e-116;1.02021e-123;2.31327e-131;6.98639e-139;2.81373e-146;1.51305e-153;1.08774e-160;1.04684e-167;1.35061e-174;2.3394e-181;5.44831e-188;1.70876e-194;7.22881e-201;4.13188e-207;3.19651e-213;3.35296e-219;4.77753e-225;9.26462e-231;2.4499e-236;8.85193e-242;4.37918e-247;2.97257e-252;2.77461e-257;3.56919e-262;6.34202e-267;1.56024e-271;5.32725e-276;2.53061e-280;1.67667e-284;1.55339e-288;2.00504e-292;0;0.0219006;1.32864e-05;2.65288e-06
155;177319;4.14295e+25;4.14295e+25;1.67772e+16;8.866e+06;0.00611556;5.50769e-12;6.47849e-21;9.95684e-30;2.00035e-38;5.25585e-47;1.80707e-55;8.13514e-64;4.79843e-72;3.71098e-80;3.76588e-88;5.01867e-96;8.79094e-104;2.02586e-111;6.14804e-119;2.45962e-126;1.29859e-133;9.0584e-141;8.35833e-148;1.02146e-154;1.65546e-161;3.56292e-168;1.01974e-174;3.88697e-181;1.97617e-187;1.34218e-193;1.21976e-199;1.48576e-205;2.42984e-211;5.34493e-217;1.5843e-222;6.3399e-228;3.43181e-233;2.51784e-238;2.50892e-243;3.4026e-248;6.29421e-253;1.59161e-257;5.51416e-262;2.62348e-266;1.71814e-270;1.55267e-274;1.94095e-278;3.36484e-282;8.11054e-286;0.0222804;1.3506e-05;2.77611e-06
160;177319;4.01348e+25;4.01348e+25;3.19484e+16;3.29127e+07;0.0438897;7.57821e-11;1.6948e-19;4.91115e-28;1.8448e-36;8.98723e-45;5.68129e-53;4.66304e-61;4.97242e-69;6.89358e-77;1.24344e-84;2.92044e-92;8.93896e-100;3.56887e-107;1.86034e-114;1.26738e-121;1.12961e-128;1.3187e-135;2.01863e-142;4.05681e-149;1.07172e-155;3.72662e-162;1.70796e-168;1.03321e-174;8.26193e-181;8.74618e-187;1.22767e-192;2.28864e-198;5.67586e-204;1.87584e-209;8.27645e-215;4.88393e-220;3.86181e-225;4.09967e-230;5.8547e-235;1.12705e-239;2.93074e-244;1.03165e-248;4.92675e-253;3.19919e-257;2.83117e-261;3.42264e-265;5.66588e-269;1.28751e-272;4.02619e-276;0.0226539;1.37222e-05;2.90018e-06
165;177319;3.89186e+25;3.89186e+25;5.84541e+16;1.12737e+08;0.279257;8.88683e-10;3.6344e-18;1.91083e-26;1.29211e-34;1.12425e-42;1.25935e-50;1.81715e-58;3.37963e-66;8.10721e-74;2.51021e-81;1.00397e-88;5.19115e-96;3.47306e-103;3.00932e-110;3.38029e-117;4.92736e-124;9.33071e-131;2.29796e-137;7.36897e-144;3.08063e-150;1.6811e-156;1.19907e-162;1.1194e-168;1.36975e-174;2.20011e-180;4.64584e-186;1.29176e-191;4.73697e-197;2.29484e-202;1.47124e-207;1.25045e-212;1.41153e-217;2.1202e-222;4.2458e-227;1.13578e-231;4.06692e-236;1.95332e-240;1.26107e-244;1.09677e-248;1.28784e-252;2.04631e-256;4.41018e-260;1.29225e-263;5.16061e-267;0.0230214;1.39349e-05;3.02504e-06
170;177319;3.77739e+25;3.77739e+25;1.03124e+17;3.58861e+08;1.59215;9.00838e-09;6.50202e-17;5.98886e-25;7.04226e-33;1.05767e-40;2.0299e-48;4.98117e-56;1.56379e-63;6.28488e-71;3.23589e-78;2.13596e-85;1.80902e-92;1.96746e-99;2.75028e-106;4.94607e-113;1.14548e-119;3.41992e-126;1.31769e-132;6.55958e-139;4.22395e-145;3.52274e-151;3.80993e-157;5.35067e-163;9.77136e-169;2.32369e-174;7.20642e-180;2.91907e-185;1.54681e-190;1.074e-195;9.78752e-201;1.17271e-205;1.85067e-210;3.85369e-215;1.06083e-219;3.86788e-224;1.87159e-228;1.20429e-232;1.03261e-236;1.18233e-240;1.81168e-244;3.72327e-248;1.0286e-251;3.82872e-255;1.92472e-258;0.0233832;1.41445e-05;3.15063e-06
175;177319;3.66947e+25;3.66947e+25;1.75975e+17;1.06829e+09;8.2111;7.99285e-08;9.85645e-16;1.54031e-23;3.05166e-31;7.66829e-39;2.44516e-46;9.89909e-54;5.09117e-61;3.32849e-68;2.7681e-75;2.93046e-82;3.95226e-89;6.79624e-96;1.49136e-102;4.18007e-109;1.49793e-115;6.86983e-122;4.03651e-128;3.04196e-134;2.94365e-140;3.66209e-146;5.86437e-152;1.2104e-157;3.22426e-163;1.11002e-168;4.94605e-174;2.85663e-179;2.14183e-184;2.08802e-189;2.65102e-194;4.39081e-199;9.50339e-204;2.69266e-208;1.00056e-212;4.88513e-217;3.13983e-221;2.66185e-225;2.98251e-229;4.4258e-233;8.71615e-237;2.28304e-240;7.97102e-244;3.7179e-247;2.32198e-250;0.0237394;1.4351e-05;3.2769e-06
180;177319;3.56754e+25;3.56754e+25;2.91276e+17;2.99078e+09;38.6273;6.27686e-07;1.28367e-14;3.30506e-22;1.07172e-29;4.37875e-37;2.25524e-44;1.46498e-51;1.20094e-58;1.24315e-65;1.62602e-72;2.68929e-79;5.62837e-86;1.4918e-92;5.01172e-99;2.13599e-105;1.15599e-111;7.95206e-118;6.9602e-124;7.75975e-130;1.10317e-135;2.00225e-141;4.64513e-147;1.3792e-152;5.24781e-158;2.56232e-163;1.60768e-168;1.2981e-173;1.35083e-178;1.81446e-183;3.15089e-188;7.08545e-193;2.06669e-197;7.83256e-202;3.86385e-206;2.48549e-210;2.08874e-214;2.29756e-218;3.31439e-222;6.28294e-226;1.56831e-229;5.16554e-233;2.2498e-236;1.29855e-239;9.95483e-243;0.0240905;1.45545e-05;3.4038e-06
185;177319;3.47112e+25;3.47112e+25;4.68815e+17;7.91384e+09;166.998;4.40632e-06;1.45414e-13;6.00409e-21;3.10283e-28;2.00781e-35;1.62757e-42;1.65362e-49;2.1069e-56;3.36845e-63;6.76194e-70;1.70555e-76;5.40918e-83;2.15877e-89;1.08505e-95;6.87439e-102;5.49488e-108;5.54673e-114;7.07791e-120;1.14292e-125;2.33801e-131;6.06576e-137;1.99825e-142;8.36889e-148;4.46164e-153;3.03179e-158;2.6295e-163;2.91491e-168;4.13606e-173;7.52324e-178;1.75691e-182;5.27601e-187;2.04072e-191;1.01838e-195;6.56792e-200;5.48411e-204;5.93921e-208;8.35795e-212;1.53124e-215;3.65935e-219;1.14299e-222;4.67568e-226;2.51021e-229;1.77239e-232;1.64943e-235;0.0244365;1.47553e-05;3.53129e-06
190;177319;3.37977e+25;3.37977e+25;7.35379e+17;1.9881e+10;667.966;2.7897e-05;1.44867e-12;9.35683e-20;7.5196e-27;7.52218e-34;9.37071e-41;1.45444e-47;2.81415e-54;6.79174e-61;2.04582e-67;7.69661e-74;3.61897e-80;2.1284e-86;1.56694e-92;1.44527e-98;1.67158e-104;2.42657e-110;4.42557e-116;1.01508e-121;2.93119e-127;1.0668e-132;4.89909e-138;2.84223e-143;2.08571e-148;1.93845e-153;2.28472e-158;3.41969e-163;6.50921e-168;1.57793e-172;4.87885e-177;1.92702e-181;9.7383e-186;6.3069e-190;5.24337e-194;5.60548e-198;7.71947e-202;1.37188e-205;3.15214e-209;9.38148e-213;3.62374e-216;1.82021e-219;1.19136e-222;1.01816e-225;1.13857e-228;0.0247777;1.49534e-05;3.65932e-06
195;177319;3.29311e+25;3.29311e+25;1.12642e+18;4.76083e+10;2486.74;0.000160562;1.28186e-11;1.26577e-18;1.54647e-25;2.3387e-32;4.37969e-39;1.01615e-45;2.92245e-52;1.04245e-58;4.61479e-65;2.53697e-71;1.73321e-77;1.47257e-83;1.55715e-89;2.05104e-95;3.36805e-101;6.90144e-107;1.76633e-112;5.652e-118;2.26352e-123;1.13575e-128;7.14804e-134;5.64937e-139;5.61365e-144;7.02208e-149;1.10718e-153;2.20337e-158;5.542e-163;1.76429e-167;7.11927e-172;3.64681e-176;2.37506e-180;1.96974e-184;2.08364e-188;2.81609e-192;4.87104e-196;1.08022e-199;3.07681e-203;1.12768e-206;5.32828e-210;3.25194e-213;2.56866e-216;2.63119e-219;3.50247e-222;0.0251143;1.51489e-05;3.78786e-06
200;177319;3.21078e+25;3.21078e+25;1.68793e+18;1.09065e+11;8663.32;0.00084615;1.01646e-10;1.50224e-17;2.73245e-24;6.1192e-31;1.68792e-37;5.73758e-44;2.40463e-50;1.24323e-56;7.93401e-63;6.25392e-69;6.09289e-75;7.34207e-81;1.09513e-86;2.02357e-92;4.63595e-98;1.31799e-103;4.65413e-109;2.04335e-114;1.1165e-119;7.60057e-125;6.45323e-130;6.8414e-135;9.06691e-140;1.504e-144;3.12651e-149;8.15559e-154;2.67313e-158;1.10243e-162;5.72888e-167;3.75673e-171;3.11334e-175;3.26582e-179;4.34308e-183;7.33416e-187;1.57535e-190;4.31141e-194;1.50606e-197;6.72707e-201;3.84917e-204;2.82672e-207;2.66937e-210;3.24783e-213;5.10164e-216;0.0254465;1.53418e-05;3.91686e-06
205;177319;3.13247e+25;3.13247e+25;2.47841e+18;2.39807e+11;28381.3;0.00410938;7.28126e-10;1.57926e-16;4.1943e-23;1.36456e-29;5.44045e-36;2.6594e-42;1.59461e-48;1.17351e-54;1.06054e-60;1.17774e-66;1.60819e-72;2.70209e-78;5.59055e-84;1.42542e-89;4.48253e-95;1.74008e-100;8.34594e-106;4.9505e-111;3.63513e-116;3.30774e-121;3.73376e-126;5.23416e-131;9.12283e-136;1.97929e-140;5.35205e-145;1.80597e-149;7.61468e-154;4.01723e-158;2.65546e-162;2.20247e-166;2.29551e-170;3.01092e-174;4.97789e-178;1.03898e-181;2.74219e-185;9.1672e-189;3.88841e-192;2.09634e-195;1.43909e-198;1.26022e-201;1.41042e-204;2.02128e-207;3.71646e-210;0.0257744;1.55324e-05;4.0463e-06
210;177319;3.05789e+25;3.05789e+25;3.57105e+18;5.07566e+11;87818.7;0.0185;4.74627e-09;1.4834e-15;5.6498e-22;2.62322e-28;1.48539e-34;1.02624e-40;8.655e-47;8.91509e-53;1.1222e-58;1.72729e-64;3.25305e-70;7.50141e-76;2.11952e-81;7.34353e-87;3.12245e-92;1.6307e-97;1.04695e-102;8.27078e-108;8.04744e-113;9.65369e-118;1.42924e-122;2.61432e-127;5.91485e-132;1.65715e-136;5.75618e-141;2.48198e-145;1.33017e-149;8.8722e-154;7.37502e-158;7.65079e-162;9.91938e-166;1.60967e-169;3.27434e-173;8.36211e-177;2.68539e-180;1.08619e-183;5.54291e-187;3.57475e-190;2.9187e-193;3.02237e-196;3.97662e-199;6.6604e-202;1.42277e-204;0.0260982;1.57207e-05;4.17613e-06
215;177319;2.98677e+25;2.98677e+25;5.05592e+18;1.0369e+12;257682;0.0776129;2.83394e-08;1.25481e-14;6.73964e-21;4.39261e-27;3.47543e-33;3.33952e-39;3.89904e-45;5.53418e-51;9.55452e-57;2.00763e-62;5.13747e-68;1.60213e-73;6.09307e-79;2.82806e-84;1.60323e-89;1.111e-94;9.41931e-100;9.77915e-105;1.24442e-109;1.94287e-114;3.72538e-119;8.78226e-124;2.54815e-128;9.10996e-133;4.01783e-137;2.18864e-141;1.47437e-145;1.22983e-149;1.27194e-153;1.63328e-157;2.6076e-161;5.18355e-165;1.28489e-168;3.97751e-172;1.54008e-175;7.4705e-179;4.54719e-182;3.47896e-185;3.35126e-188;4.07175e-191;6.25092e-194;1.21475e-196;2.99381e-199;0.0264181;1.59068e-05;4.30634e-06
220;177319;2.91889e+25;2.91889e+25;7.04225e+18;2.04951e+12;719620;0.304902;1.55928e-07;9.62759e-14;7.17918e-20;6.46769e-26;7.04223e-32;9.27137e-38;1.47656e-43;2.84612e-49;6.64329e-55;1.87885e-60;6.4424e-66;2.68e-71;1.35348e-76;8.30455e-82;6.19529e-87;5.62389e-92;6.21738e-97;8.37829e-102;1.37746e-106;2.76564e-111;6.78786e-116;2.03864e-120;7.50033e-125;3.38403e-129;1.87456e-133;1.2764e-137;1.06961e-141;1.1045e-145;1.40722e-149;2.21513e-153;4.31389e-157;1.04084e-160;3.1158e-164;1.15897e-167;5.36476e-171;3.09514e-174;2.22924e-177;2.00764e-180;2.26463e-183;3.20501e-186;5.70089e-189;1.27677e-191;3.60683e-194;0.0267341;1.60907e-05;4.43688e-06
