T;pressure;atom_n;n0;n1;n2;n3;n4;n5;n6;n7;n8;n9;n10;n11;n12;n13;n14;n15;n16;n17;n18;n19;n20;n21;n22;n23;n24;n25;n26;n27;n28;n29;n30;n31;n32;n33;n34;n35;n36;n37;n38;n39;n40;n41;n42;n43;n44;n45;n46;n47;thermal_conductivity;shear_viscosity;bulk_viscosity
55;101325;9.34046e+25;4.00305e+25;0.135633;9.73008e-28;1.47888e-53;4.76607e-79;3.26002e-104;4.73794e-129;1.46493e-153;9.64971e-178;1.35631e-201;4.07468e-225;2.62137e-248;3.61855e-271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0133941;7.58302e-06;3.90052e-07
60;101325;8.56209e+25;3.66947e+25;19.9715;2.16197e-23;4.65781e-47;1.99859e-70;1.70947e-93;2.91766e-116;9.94816e-139;6.78498e-161;9.26986e-183;2.54095e-204;1.39978e-225;1.55263e-246;3.47437e-267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0140529;7.92021e-06;4.46085e-07
65;101325;7.90347e+25;3.3872e+25;1355.58;1.02346e-19;1.45852e-41;3.92603e-63;1.99775e-84;1.92347e-105;3.5079e-126;1.21323e-146;7.96805e-167;9.95169e-187;2.36736e-206;1.07447e-225;9.32132e-245;1.54871e-263;4.93825e-282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0146819;8.24361e-06;5.04274e-07
70;101325;7.33893e+25;3.14526e+25;50093.1;1.43836e-16;7.44992e-37;6.96472e-57;1.17611e-76;3.59061e-96;1.98377e-115;1.98562e-134;3.60509e-153;1.18888e-171;7.13168e-190;7.79414e-208;1.55455e-225;5.66878e-243;3.78673e-260;4.64324e-277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0152849;8.5548e-06;5.64446e-07
75;101325;6.84967e+25;2.93557e+25;1.13852e+06;7.65405e-14;8.92392e-33;1.80547e-51;6.34308e-70;3.87292e-88;4.11344e-106;7.60763e-124;2.45284e-141;1.38041e-158;1.35787e-175;2.33811e-192;7.05848e-209;3.74229e-225;3.49082e-241;5.74002e-257;1.66716e-272;8.1458e-288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0158648;8.85506e-06;6.26445e-07
80;101325;6.42157e+25;2.7521e+25;1.7439e+07;1.85076e-11;3.29115e-29;9.81195e-47;4.90748e-64;4.12086e-81;5.81459e-98;1.37998e-114;5.51464e-131;3.71501e-147;4.22433e-163;8.11919e-179;2.64161e-194;1.4572e-209;1.3652e-224;2.17612e-239;5.91297e-254;2.74431e-268;2.18013e-282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0164241;9.14547e-06;6.90129e-07
85;101325;6.04383e+25;2.59021e+25;1.9305e+08;2.33778e-09;4.60172e-26;1.47314e-42;7.67446e-59;6.51088e-75;9.00275e-91;2.03072e-106;7.48001e-122;4.50416e-137;4.43921e-152;7.17043e-167;1.90081e-181;8.28207e-196;5.94068e-210;7.02692e-224;1.3731e-237;4.4409e-251;2.38193e-264;2.12316e-277;5.62283e-290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0169648;9.42693e-06;7.55368e-07
90;101325;5.70806e+25;2.44631e+25;1.63074e+09;1.71927e-07;2.8679e-23;7.57285e-39;3.16726e-54;2.09958e-69;2.20769e-84;3.68532e-99;9.77594e-114;4.12516e-128;2.77215e-142;2.97044e-156;5.08191e-170;1.39011e-183;6.08892e-197;4.27755e-210;4.82779e-223;8.76947e-236;2.56852e-248;1.21544e-260;9.31147e-273;1.15736e-284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0174887;9.70023e-06;8.22046e-07
95;101325;5.40763e+25;2.31756e+25;1.09718e+10;8.01926e-06;9.05241e-21;1.57896e-35;4.25789e-50;1.77629e-64;1.14722e-78;1.148e-92;1.78156e-106;4.29188e-120;1.60676e-133;9.35877e-147;8.49166e-160;1.20186e-172;2.65721e-185;9.19099e-198;4.9815e-210;4.23791e-222;5.66904e-234;1.19465e-245;3.9737e-257;2.09052e-268;1.74318e-279;2.47707e-290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0179973;9.96604e-06;8.90053e-07
100;101325;5.13725e+25;2.20168e+25;6.0847e+10;0.00025404;1.60288e-18;1.52907e-32;2.20653e-46;4.81962e-60;1.59455e-73;7.9969e-87;6.08466e-100;7.03057e-113;1.23489e-125;3.3009e-138;1.34437e-150;8.3529e-163;7.92829e-175;1.15125e-186;2.56134e-198;8.74519e-210;4.58996e-221;3.70983e-232;4.62605e-243;8.91695e-254;2.66226e-264;1.23374e-274;8.89379e-285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0184919;1.02249e-05;9.59294e-07
105;101325;4.89262e+25;2.09684e+25;2.85965e+11;0.00577705;1.7294e-16;7.67473e-30;5.05158e-43;4.93446e-56;7.15794e-69;1.54309e-81;4.94772e-94;2.36167e-106;1.67979e-118;1.78227e-130;2.82399e-142;6.69042e-154;2.37303e-165;1.26185e-176;1.00739e-187;1.20929e-198;2.18631e-209;5.96307e-220;2.45794e-230;1.53396e-240;1.45224e-250;2.08982e-260;4.58067e-270;1.53264e-279;7.84251e-289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0189735;1.04774e-05;1.02968e-06
110;101325;4.67023e+25;2.00153e+25;1.16506e+12;0.0986788;1.21655e-14;2.18397e-27;5.71183e-40;2.17751e-52;1.21081e-64;9.82704e-77;1.16505e-88;2.01936e-100;5.12188e-112;1.90297e-123;1.03679e-134;8.29297e-146;9.75037e-157;1.6873e-167;4.30356e-178;1.62016e-188;9.0167e-199;7.43016e-209;9.08112e-219;1.64906e-228;4.45744e-238;1.79687e-247;1.08241e-256;9.76349e-266;1.32156e-274;2.69026e-283;9.43476e-292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0194431;1.0724e-05;1.10112e-06
115;101325;4.46718e+25;1.9145e+25;4.19255e+12;1.31434;5.90038e-13;3.79458e-25;3.49749e-37;4.62264e-49;8.76648e-61;2.38701e-72;9.33903e-84;5.2544e-95;4.25504e-106;4.96437e-117;8.35316e-128;2.0293e-138;7.12625e-149;3.62192e-159;2.66781e-169;2.85176e-179;4.43049e-189;1.00193e-198;3.3035e-208;1.5907e-217;1.12058e-226;1.157e-235;1.75422e-244;3.91336e-253;1.28712e-261;6.25474e-270;4.50061e-278;4.80603e-286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0199016;1.0965e-05;1.17354e-06
120;101325;4.28104e+25;1.83473e+25;1.35356e+13;14.0831;2.0671e-11;4.28187e-23;1.25228e-34;5.17355e-46;3.02095e-57;2.49486e-68;2.91614e-79;4.82803e-90;1.13319e-100;3.77403e-111;1.78529e-121;1.20081e-131;1.14973e-141;1.56887e-151;3.05492e-161;8.5e-171;3.38417e-180;1.93081e-189;1.58108e-198;1.86119e-207;3.15491e-216;7.71433e-225;2.72594e-233;1.39464e-241;1.03511e-249;1.11678e-257;1.75518e-265;4.02699e-273;1.35183e-280;6.65491e-288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0203498;1.12009e-05;1.24688e-06
125;101325;4.1098e+25;1.76134e+25;3.97221e+13;124.613;5.43953e-10;3.30508e-21;2.79646e-32;3.29649e-43;5.41691e-54;1.24159e-64;3.97219e-75;1.77514e-85;1.10903e-95;9.69498e-106;1.18701e-115;2.03756e-125;4.9089e-135;1.66179e-144;7.91434e-154;5.30953e-163;5.02444e-172;6.71621e-181;1.27001e-189;3.40262e-198;1.29372e-206;6.9923e-215;5.38159e-223;5.90879e-231;9.2726e-239;2.08384e-246;6.71988e-254;3.11599e-261;2.08208e-268;2.00923e-275;2.80658e-282;5.68822e-289;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0207882;1.14318e-05;1.32106e-06
130;101325;3.95173e+25;1.6936e+25;1.0714e+14;930.947;1.11134e-08;1.82334e-19;4.11302e-30;1.27624e-40;5.45022e-51;3.20526e-61;2.59756e-71;2.90294e-81;4.47736e-91;9.53864e-101;2.8095e-110;1.14518e-119;6.46661e-129;5.06425e-138;5.50678e-147;8.32456e-156;1.75174e-164;5.1382e-173;2.10382e-181;1.20422e-189;9.65111e-198;1.08474e-205;1.7127e-213;3.80541e-221;1.19198e-228;5.27351e-236;3.30165e-243;2.93112e-250;3.69744e-257;6.64137e-264;1.70237e-270;6.24124e-277;3.28029e-283;2.4775e-289;0;0;0;0;0;0;0;0;0;0;0;0.0212176;1.16582e-05;1.39604e-06
135;101325;3.80537e+25;1.63087e+25;2.68124e+14;5983.77;1.81324e-07;7.46309e-18;4.17384e-28;3.17323e-38;3.28124e-48;4.61739e-58;8.84813e-68;2.3105e-77;8.22793e-87;3.99908e-96;2.6552e-105;2.41053e-114;2.99529e-123;5.09968e-132;1.191e-140;3.81998e-149;1.68475e-157;1.02306e-165;8.56561e-174;9.90207e-182;1.5829e-189;3.50446e-197;1.07628e-204;4.59304e-212;2.72835e-219;2.25999e-226;2.61535e-233;4.23648e-240;9.6249e-247;3.0732e-253;1.382e-259;8.77173e-266;7.87582e-272;1.00262e-277;1.81394e-283;4.67538e-289;0;0;0;0;0;0;0;0;0;0.0216384;1.18803e-05;1.47174e-06
140;101325;3.66947e+25;1.57263e+25;6.27606e+14;33630.4;2.42033e-06;2.34018e-16;3.04105e-26;5.31352e-36;1.24894e-45;3.95135e-55;1.68367e-64;9.66866e-74;7.48849e-83;7.82857e-92;1.10561e-100;2.11126e-109;5.4567e-118;1.91077e-126;9.07506e-135;5.85263e-143;5.13141e-151;6.12428e-159;9.96277e-167;2.21214e-174;6.71399e-182;2.78955e-189;1.58909e-196;1.24317e-203;1.33786e-210;1.98398e-217;4.06158e-224;1.14998e-230;4.51183e-237;2.45777e-243;1.86268e-249;1.96813e-255;2.9055e-261;6.00621e-267;1.74252e-272;7.11161e-278;4.09265e-283;3.3293e-288;4.12067e-293;0;0;0;0;0;0;0.0220512;1.20983e-05;1.54812e-06
145;101325;3.54293e+25;1.5184e+25;1.38367e+15;167590;2.69863e-05;5.77897e-15;1.64637e-24;6.24249e-34;3.15172e-43;2.11997e-52;1.9009e-61;2.27364e-70;3.63012e-79;7.74263e-88;2.20791e-96;8.42522e-105;4.30619e-113;2.95086e-121;2.71395e-129;3.35378e-137;5.57509e-145;1.2482e-152;3.76863e-160;1.5365e-167;8.47101e-175;6.32442e-182;6.40388e-189;8.80808e-196;1.64831e-202;4.20383e-209;1.4637e-215;6.97013e-222;4.54791e-228;4.07374e-234;5.01925e-240;8.52366e-246;1.9992e-251;6.4902e-257;2.92268e-262;1.82981e-267;1.59636e-272;1.94529e-277;3.31907e-282;7.94883e-287;2.67536e-291;0;0;0;0;0.0224563;1.23125e-05;1.62513e-06
150;101325;3.42484e+25;1.46779e+25;2.89059e+15;749483;0.000255914;1.1511e-13;6.82286e-23;5.33133e-32;5.49438e-41;7.47208e-50;1.34169e-58;3.18288e-67;9.98266e-76;4.14237e-84;2.276e-92;1.65724e-100;1.60059e-108;2.05245e-116;3.49788e-124;7.93122e-132;2.39533e-139;9.64709e-147;5.1876e-154;3.72939e-161;3.58917e-168;4.63066e-175;8.0208e-182;1.86799e-188;5.8586e-195;2.47845e-201;1.41664e-207;1.09595e-213;1.14958e-219;1.63801e-225;3.17644e-231;8.39966e-237;3.03495e-242;1.50143e-247;1.01917e-252;9.51295e-258;1.22372e-262;2.17441e-267;5.3494e-272;1.82649e-276;8.67637e-281;5.74857e-285;5.32589e-289;6.87441e-293;0;0.0228543;1.25229e-05;1.70273e-06
155;101325;3.31436e+25;1.42044e+25;5.75218e+15;3.03977e+06;0.00209676;1.88835e-12;2.2212e-21;3.41377e-30;6.85833e-39;1.80201e-47;6.19567e-56;2.78919e-64;1.64518e-72;1.27234e-80;1.29116e-88;1.72069e-96;3.01404e-104;6.94581e-112;2.1079e-119;8.43297e-127;4.45233e-134;3.10574e-141;2.86571e-148;3.50214e-155;5.67588e-162;1.22157e-168;3.49627e-175;1.33268e-181;6.77542e-188;4.60175e-194;4.18204e-200;5.09402e-206;8.33089e-212;1.83255e-217;5.43187e-223;2.17368e-228;1.17662e-233;8.63259e-239;8.60199e-244;1.16661e-248;2.15802e-253;5.45694e-258;1.89057e-262;8.99477e-267;5.89078e-271;5.32345e-275;6.6547e-279;1.15366e-282;2.78076e-286;0.0232454;1.273e-05;1.78088e-06
160;101325;3.21078e+25;1.37605e+25;1.09537e+16;1.12844e+07;0.0150479;2.59824e-11;5.81074e-20;1.68382e-28;6.32502e-37;3.08133e-45;1.94787e-53;1.59876e-61;1.70483e-69;2.36351e-77;4.26321e-85;1.00129e-92;3.06479e-100;1.22361e-107;6.3783e-115;4.34529e-122;3.87296e-129;4.52126e-136;6.921e-143;1.39091e-149;3.67447e-156;1.2777e-162;5.85588e-169;3.54243e-175;2.83266e-181;2.99869e-187;4.20915e-193;7.84675e-199;1.94601e-204;6.43146e-210;2.83764e-215;1.67449e-220;1.32405e-225;1.4056e-230;2.00733e-235;3.86419e-240;1.00482e-244;3.53708e-249;1.68917e-253;1.09686e-257;9.70688e-262;1.17348e-265;1.94259e-269;4.4143e-273;1.38041e-276;0.02363;1.29336e-05;1.85953e-06
165;101325;3.11349e+25;1.33435e+25;2.00414e+16;3.86526e+07;0.0957452;3.04691e-10;1.24608e-18;6.55143e-27;4.43008e-35;3.85459e-43;4.31777e-51;6.23023e-59;1.15873e-66;2.77961e-74;8.60645e-82;3.4422e-89;1.77982e-96;1.19076e-103;1.03177e-110;1.15896e-117;1.68938e-124;3.1991e-131;7.87872e-138;2.5265e-144;1.05622e-150;5.76377e-157;4.11109e-163;3.83795e-169;4.69627e-175;7.54325e-181;1.59286e-186;4.42888e-192;1.6241e-197;7.86801e-203;5.04424e-208;4.28724e-213;4.83955e-218;7.26927e-223;1.4557e-227;3.89411e-232;1.39437e-236;6.69709e-241;4.32368e-245;3.76035e-249;4.41545e-253;7.01593e-257;1.51206e-260;4.43059e-264;1.76935e-267;0.0240085;1.31342e-05;1.93864e-06
170;101325;3.02191e+25;1.29511e+25;3.53568e+16;1.23038e+08;0.545881;3.08859e-09;2.22926e-17;2.05332e-25;2.41449e-33;3.62629e-41;6.95967e-49;1.70783e-56;5.36155e-64;2.15482e-71;1.10945e-78;7.32331e-86;6.20234e-93;6.74559e-100;9.42951e-107;1.69579e-113;3.92737e-120;1.17254e-126;4.51779e-133;2.249e-139;1.44821e-145;1.2078e-151;1.30626e-157;1.83452e-163;3.35018e-169;7.96693e-175;2.47077e-180;1.00082e-185;5.30335e-191;3.68229e-196;3.35572e-201;4.02072e-206;6.34515e-211;1.32126e-215;3.63714e-220;1.32613e-224;6.41686e-229;4.129e-233;3.54037e-237;4.05371e-241;6.21148e-245;1.27655e-248;3.52664e-252;1.3127e-255;6.59903e-259;0.0243811;1.33317e-05;2.0182e-06
175;101325;2.93557e+25;1.2581e+25;6.03344e+16;3.6627e+08;2.81523;2.74041e-08;3.37935e-16;5.28106e-24;1.04628e-31;2.62913e-39;8.3834e-47;3.39397e-54;1.74554e-61;1.1412e-68;9.49064e-76;1.00473e-82;1.35506e-89;2.33014e-96;5.11323e-103;1.43317e-109;5.13576e-116;2.35537e-122;1.38395e-128;1.04296e-134;1.00925e-140;1.25557e-146;2.01064e-152;4.14993e-158;1.10546e-163;3.80579e-169;1.69579e-174;9.79416e-180;7.3434e-185;7.15893e-190;9.0892e-195;1.50542e-199;3.2583e-204;9.23199e-209;3.43051e-213;1.6749e-217;1.07651e-221;9.12635e-226;1.02257e-229;1.51742e-233;2.98839e-237;7.82758e-241;2.73292e-244;1.27471e-247;7.96108e-251;0.0247481;1.35263e-05;2.09815e-06
180;101325;2.85403e+25;1.22316e+25;9.9866e+16;1.02541e+09;13.2437;2.15207e-07;4.40117e-15;1.13316e-22;3.67447e-30;1.50129e-37;7.73224e-45;5.0228e-52;4.11751e-59;4.26223e-66;5.57493e-73;9.22041e-80;1.92973e-86;5.11474e-93;1.7183e-99;7.32339e-106;3.9634e-112;2.72642e-118;2.38635e-124;2.66048e-130;3.78231e-136;6.86486e-142;1.59262e-147;4.7287e-153;1.79925e-158;8.78508e-164;5.51205e-169;4.45062e-174;4.63141e-179;6.221e-184;1.08031e-188;2.4293e-193;7.08579e-198;2.68545e-202;1.32475e-206;8.52168e-211;7.16141e-215;7.87734e-219;1.13636e-222;2.15415e-226;5.37705e-230;1.77104e-233;7.71358e-237;4.45219e-240;3.41308e-243;0.0251097;1.37182e-05;2.17848e-06
185;101325;2.77689e+25;1.1901e+25;1.60737e+17;2.71332e+09;57.2564;1.51074e-06;4.98564e-14;2.05854e-21;1.06383e-28;6.88391e-36;5.58025e-43;5.66954e-50;7.22367e-57;1.1549e-63;2.31838e-70;5.84761e-77;1.85458e-83;7.40151e-90;3.72017e-96;2.35693e-102;1.88396e-108;1.90174e-114;2.42671e-120;3.91859e-126;8.01602e-132;2.07969e-137;6.85113e-143;2.86934e-148;1.52971e-153;1.03947e-158;9.01543e-164;9.99399e-169;1.41808e-173;2.5794e-178;6.02368e-183;1.80892e-187;6.99676e-192;3.49158e-196;2.25186e-200;1.88027e-204;2.0363e-208;2.86558e-212;5.24997e-216;1.25464e-219;3.91884e-223;1.60309e-226;8.60642e-230;6.07675e-233;5.65517e-236;0.0254661;1.39074e-05;2.25916e-06
190;101325;2.70382e+25;1.15878e+25;2.5213e+17;6.81636e+09;229.017;9.56468e-06;4.96687e-13;3.20806e-20;2.57815e-27;2.57903e-34;3.21282e-41;4.98665e-48;9.64853e-55;2.3286e-61;7.01425e-68;2.63884e-74;1.24079e-80;7.29737e-87;5.37236e-93;4.9552e-99;5.73113e-105;8.31967e-111;1.51734e-116;3.48027e-122;1.00498e-127;3.65759e-133;1.67969e-138;9.7448e-144;7.15101e-149;6.6461e-154;7.83333e-159;1.17247e-163;2.23173e-168;5.41005e-173;1.67275e-177;6.60693e-182;3.33885e-186;2.16236e-190;1.79773e-194;1.92188e-198;2.64667e-202;4.7036e-206;1.08073e-209;3.21651e-213;1.24243e-216;6.24072e-220;4.08466e-223;3.49084e-226;3.90367e-229;0.0258177;1.40941e-05;2.34015e-06
195;101325;2.63449e+25;1.12907e+25;3.86202e+17;1.63228e+10;852.597;5.505e-05;4.39494e-12;4.33978e-19;5.30219e-26;8.0184e-33;1.50161e-39;3.48395e-46;1.00198e-52;3.57413e-59;1.58221e-65;8.69819e-72;5.94242e-78;5.04881e-84;5.33881e-90;7.03212e-96;1.15476e-101;2.36621e-107;6.05597e-113;1.93783e-118;7.76063e-124;3.89401e-129;2.45076e-134;1.93693e-139;1.92468e-144;2.40757e-149;3.79606e-154;7.55442e-159;1.90011e-163;6.04901e-168;2.44089e-172;1.25033e-176;8.14305e-181;6.75339e-185;7.14393e-189;9.65517e-193;1.67007e-196;3.70361e-200;1.05491e-203;3.86633e-207;1.82684e-210;1.11495e-213;8.80682e-217;9.02123e-220;1.20085e-222;0.0261645;1.42784e-05;2.42144e-06
200;101325;2.56863e+25;1.10084e+25;5.78718e+17;3.73937e+10;2970.28;0.000290109;3.48499e-11;5.15055e-18;9.36842e-25;2.09801e-31;5.78716e-38;1.96717e-44;8.24445e-51;4.26249e-57;2.72023e-63;2.1442e-69;2.08899e-75;2.51728e-81;3.75475e-87;6.93796e-93;1.58947e-98;4.51881e-104;1.5957e-109;7.00576e-115;3.828e-120;2.60591e-125;2.21254e-130;2.34562e-135;3.10866e-140;5.15658e-145;1.07195e-149;2.7962e-154;9.16501e-159;3.77976e-163;1.96419e-167;1.28802e-171;1.06743e-175;1.11971e-179;1.48906e-183;2.51457e-187;5.40119e-191;1.4782e-194;5.16364e-198;2.30642e-201;1.31972e-204;9.69163e-208;9.15211e-211;1.11354e-213;1.74913e-216;0.0265067;1.44603e-05;2.50299e-06
205;101325;2.50598e+25;1.07399e+25;8.49739e+17;8.22196e+10;9730.72;0.00140893;2.49643e-10;5.41459e-17;1.43805e-23;4.6785e-30;1.8653e-36;9.11793e-43;5.46725e-49;4.02346e-55;3.63614e-61;4.03797e-67;5.51381e-73;9.2643e-79;1.91676e-84;4.88716e-90;1.53687e-95;5.966e-101;2.86147e-106;1.69731e-111;1.24633e-116;1.13408e-121;1.28015e-126;1.79457e-131;3.12783e-136;6.78614e-141;1.83499e-145;6.19191e-150;2.61075e-154;1.37734e-158;9.10442e-163;7.55133e-167;7.8703e-171;1.03231e-174;1.7067e-178;3.56223e-182;9.40178e-186;3.14304e-189;1.33317e-192;7.18747e-196;4.93403e-199;4.32075e-202;4.83572e-205;6.9301e-208;1.27422e-210;0.0268446;1.46399e-05;2.5848e-06
210;101325;2.44631e+25;1.04842e+25;1.22436e+18;1.74023e+11;30109.3;0.00634284;1.62729e-09;5.08595e-16;1.93707e-22;8.9939e-29;5.09278e-35;3.51853e-41;2.96743e-47;3.0566e-53;3.84755e-59;5.92215e-65;1.11533e-70;2.57191e-76;7.26692e-82;2.51778e-87;1.07055e-92;5.59097e-98;3.58953e-103;2.8357e-108;2.75912e-113;3.30983e-118;4.90024e-123;8.96338e-128;2.02795e-132;5.68166e-137;1.97355e-141;8.50963e-146;4.56057e-150;3.0419e-154;2.52858e-158;2.62313e-162;3.40093e-166;5.51888e-170;1.12263e-173;2.86701e-177;9.20705e-181;3.72408e-184;1.90042e-187;1.22563e-190;1.0007e-193;1.03624e-196;1.36341e-199;2.28356e-202;4.87807e-205;0.0271783;1.48174e-05;2.66684e-06
215;101325;2.38942e+25;1.02404e+25;1.73346e+18;3.55508e+11;88348.3;0.0266101;9.71637e-09;4.30221e-15;2.31073e-21;1.50604e-27;1.19157e-33;1.14498e-39;1.33682e-45;1.89743e-51;3.27584e-57;6.88329e-63;1.76142e-68;5.49302e-74;2.08905e-79;9.69621e-85;5.49678e-90;3.80914e-95;3.22948e-100;3.35285e-105;4.26659e-110;6.66128e-115;1.27727e-119;3.01106e-124;8.7365e-129;3.12342e-133;1.37754e-137;7.50391e-142;5.05497e-146;4.21656e-150;4.36093e-154;5.59983e-158;8.94033e-162;1.77722e-165;4.40532e-169;1.36372e-172;5.28026e-176;2.56131e-179;1.55904e-182;1.19278e-185;1.149e-188;1.39603e-191;2.14317e-194;4.16487e-197;1.02645e-199;0.027508;1.49927e-05;2.74908e-06
220;101325;2.33511e+25;1.00076e+25;2.41449e+18;7.02688e+11;246727;0.104538;5.34612e-08;3.30089e-14;2.46143e-20;2.21749e-26;2.41448e-32;3.17875e-38;5.0625e-44;9.75814e-50;2.2777e-55;6.44178e-61;2.20882e-66;9.18856e-72;4.6405e-77;2.84727e-82;2.1241e-87;1.92819e-92;2.13167e-97;2.87256e-102;4.72273e-107;9.48219e-112;2.32727e-116;6.98961e-121;2.57154e-125;1.16024e-129;6.42705e-134;4.37622e-138;3.66724e-142;3.78684e-146;4.82476e-150;7.59473e-154;1.47905e-157;3.56859e-161;1.06828e-164;3.97361e-168;1.83934e-171;1.06119e-174;7.64309e-178;6.88334e-181;7.76444e-184;1.09886e-186;1.95459e-189;4.37748e-192;1.23663e-194;0.0278337;1.5166e-05;2.83152e-06
