T;pressure;atom_n;n0;n1;n2;n3;n4;n5;n6;n7;n8;n9;n10;n11;n12;n13;n14;n15;n16;n17;n18;n19;n20;n21;n22;n23;n24;n25;n26;n27;n28;n29;n30;n31;n32;n33;n34;n35;n36;n37;n38;n39;n40;n41;n42;n43;n44;n45;n46;n47;thermal_conductivity;shear_viscosity;bulk_viscosity
5;25331.2;0.9;3.66947e+25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00315834;2.13472e-06;3.89916e-09
10;25331.2;0.9;1.83473e+25;4.76897e-121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00539473;3.01894e-06;1.08591e-08
15;25331.2;0.9;1.22316e+25;1.07329e-72;1.47392e-168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00701095;3.69744e-06;1.96558e-08
20;25331.2;0.9;9.17367e+24;1.479e-48;1.87623e-120;1.8762e-191;1.46734e-261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00832306;4.26943e-06;3.01169e-08
25;25331.3;0.9;7.33893e+24;4.28128e-34;1.30085e-91;2.06168e-148;1.70736e-204;7.4038e-260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00945249;4.77337e-06;4.21074e-08
30;25331.2;0.9;6.11578e+24;1.81163e-24;2.12299e-72;9.85391e-120;1.81424e-166;1.3273e-212;3.86647e-258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0104582;5.22896e-06;5.54917e-08
35;25331.3;0.9;5.24209e+24;1.32968e-17;1.0963e-58;2.94101e-99;2.57039e-139;7.3298e-179;6.83172e-218;2.08532e-256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0113734;5.64793e-06;7.0142e-08
40;25331.2;0.9;4.58683e+24;1.84173e-12;2.07436e-48;6.55965e-84;5.83036e-119;1.45848e-153;1.0284e-187;2.0475e-221;1.15327e-254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0122188;6.03789e-06;8.59419e-08
45;25331.3;0.9;4.07718e+24;1.81178e-08;2.01384e-40;5.60357e-72;3.90711e-103;6.83449e-134;3.00333e-164;3.32058e-194;9.25312e-224;6.5111e-253;1.15044e-281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0130083;6.40415e-06;1.02787e-07
50;25331.3;0.9;3.66947e+24;2.80268e-05;4.8854e-34;1.9449e-62;1.7699e-90;3.68565e-118;1.75841e-145;1.92474e-172;4.84103e-199;2.80264e-225;3.74176e-251;1.15439e-276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0137518;6.75056e-06;1.20586e-07
55;25331.3;0.9;3.33588e+24;0.0113027;8.1084e-29;1.2324e-54;3.97173e-80;2.71668e-105;3.94828e-130;1.22078e-154;8.04143e-179;1.13026e-202;3.39557e-226;2.18447e-249;3.01546e-272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0144564;7.08005e-06;1.39253e-07
60;25331.2;0.9;3.05789e+24;1.6643;1.80165e-24;3.8815e-48;1.6655e-71;1.42456e-94;2.43138e-117;8.29014e-140;5.65415e-162;7.72488e-184;2.11746e-205;1.16649e-226;1.29386e-247;2.89531e-268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0151279;7.39487e-06;1.58716e-07
65;25331.2;0.9;2.82267e+24;112.965;8.52881e-21;1.21544e-42;3.27169e-64;1.66479e-85;1.60289e-106;2.92325e-127;1.01103e-147;6.64004e-168;8.29307e-188;1.9728e-207;8.95388e-227;7.76777e-246;1.29059e-264;4.11521e-283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0157704;7.69683e-06;1.78908e-07
70;25331.3;0.9;2.62105e+24;4174.42;1.19864e-17;6.20827e-38;5.80393e-58;9.80096e-78;2.99218e-97;1.65314e-116;1.65468e-135;3.00424e-154;9.9073e-173;5.94307e-191;6.49512e-209;1.29546e-226;4.72398e-244;3.15561e-261;3.86936e-278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0163874;7.98737e-06;1.99769e-07
75;25331.3;0.9;2.44631e+24;94876.5;6.37837e-15;7.4366e-34;1.50456e-52;5.2859e-71;3.22743e-89;3.42786e-107;6.3397e-125;2.04403e-142;1.15034e-159;1.13156e-176;1.94842e-193;5.88207e-210;3.11857e-226;2.90901e-242;4.78335e-258;1.3893e-273;6.78816e-289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0169818;8.26772e-06;2.21244e-07
80;25331.2;0.9;2.29342e+24;1.45325e+06;1.5423e-12;2.74263e-30;8.17663e-48;4.08957e-65;3.43405e-82;4.84549e-99;1.14999e-115;4.59553e-132;3.09584e-148;3.52028e-164;6.76599e-180;2.20134e-195;1.21433e-210;1.13767e-225;1.81343e-240;4.92747e-255;2.28693e-269;1.81678e-283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0175559;8.53886e-06;2.43286e-07
85;25331.2;0.9;2.15851e+24;1.60875e+07;1.94815e-10;3.83476e-27;1.22762e-43;6.39538e-60;5.42573e-76;7.50229e-92;1.69227e-107;6.23335e-123;3.75346e-138;3.69934e-153;5.97536e-168;1.58401e-182;6.90173e-197;4.95056e-211;5.85577e-225;1.14425e-238;3.70075e-252;1.98494e-265;1.7693e-278;4.6857e-291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0181116;8.80166e-06;2.65849e-07
90;25331.3;0.9;2.03859e+24;1.35895e+08;1.43272e-08;2.38992e-24;6.31071e-40;2.63939e-55;1.74965e-70;1.83974e-85;3.0711e-100;8.14662e-115;3.43763e-129;2.31013e-143;2.47537e-157;4.23493e-171;1.15842e-184;5.0741e-198;3.56463e-211;4.02316e-224;7.30789e-237;2.14044e-249;1.01287e-261;7.75956e-274;9.6447e-286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0186507;9.05683e-06;2.88893e-07
95;25331.2;0.9;1.9313e+24;9.14317e+08;6.68272e-07;7.54368e-22;1.3158e-36;3.54824e-51;1.48024e-65;9.56014e-80;9.56671e-94;1.48464e-107;3.57657e-121;1.33897e-134;7.79897e-148;7.07638e-161;1.00155e-173;2.21434e-186;7.65916e-199;4.15125e-211;3.53159e-223;4.7242e-235;9.95543e-247;3.31141e-258;1.7421e-269;1.45265e-280;2.06423e-291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0191745;9.30501e-06;3.12381e-07
100;25331.3;0.9;1.83473e+24;5.07059e+09;2.117e-05;1.33573e-19;1.27422e-33;1.83877e-47;4.01635e-61;1.32879e-74;6.66408e-88;5.07055e-101;5.85881e-114;1.02908e-126;2.75075e-139;1.12031e-151;6.96075e-164;6.60691e-176;9.59374e-188;2.13445e-199;7.28766e-211;3.82497e-222;3.09153e-233;3.85504e-244;7.4308e-255;2.21855e-265;1.02812e-275;7.41149e-286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0196843;9.54674e-06;3.3628e-07
105;25331.2;0.9;1.74736e+24;2.38304e+10;0.000481421;1.44117e-17;6.39561e-31;4.20965e-44;4.11205e-57;5.96495e-70;1.28591e-82;4.1231e-95;1.96806e-107;1.39983e-119;1.48522e-131;2.35333e-143;5.57535e-155;1.97753e-166;1.05154e-177;8.39489e-189;1.00774e-199;1.82193e-210;4.96922e-221;2.04828e-231;1.2783e-241;1.2102e-251;1.74151e-261;3.81723e-271;1.2772e-280;6.53543e-290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0201811;9.7825e-06;3.60559e-07
110;25331.3;0.9;1.66794e+24;9.70883e+10;0.00822323;1.0138e-15;1.81997e-28;4.75986e-41;1.81459e-53;1.009e-65;8.1892e-78;9.70876e-90;1.6828e-101;4.26824e-113;1.58581e-124;8.63994e-136;6.9108e-147;8.12531e-158;1.40609e-168;3.5863e-179;1.35013e-189;7.51392e-200;6.1918e-210;7.5676e-220;1.37422e-229;3.71453e-239;1.49739e-248;9.02007e-258;8.13624e-267;1.1013e-275;2.24188e-284;7.8623e-293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0206659;1.00127e-05;3.8519e-07
115;25331.2;0.9;1.59542e+24;3.49379e+11;0.109528;4.91698e-14;3.16215e-26;2.91458e-38;3.8522e-50;7.3054e-62;1.98917e-73;7.78252e-85;4.37866e-96;3.54587e-107;4.13697e-118;6.96097e-129;1.69108e-139;5.93854e-150;3.01827e-160;2.22317e-170;2.37647e-180;3.69208e-190;8.34945e-200;2.75292e-209;1.32558e-218;9.3382e-228;9.6417e-237;1.46185e-245;3.26114e-254;1.0726e-262;5.21228e-271;3.75051e-279;4.00502e-287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0211395;1.02377e-05;4.10145e-07
120;25331.2;0.9;1.52894e+24;1.12797e+12;1.17359;1.72259e-12;3.56823e-24;1.04357e-35;4.31129e-47;2.51745e-58;2.07905e-69;2.43011e-80;4.02336e-91;9.44324e-102;3.14502e-112;1.48774e-122;1.00068e-132;9.58105e-143;1.30739e-152;2.54577e-162;7.08333e-172;2.82014e-181;1.60901e-190;1.31756e-199;1.55099e-208;2.62909e-217;6.42861e-226;2.27162e-234;1.1622e-242;8.62592e-251;9.30654e-259;1.46265e-266;3.35583e-274;1.12652e-281;5.54576e-289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0216027;1.04579e-05;4.35403e-07
125;25331.2;0.9;1.46779e+24;3.31018e+12;10.3844;4.53295e-11;2.75424e-22;2.33038e-33;2.74707e-44;4.51409e-55;1.03466e-65;3.31016e-76;1.47929e-86;9.24194e-97;8.07915e-107;9.89177e-117;1.69797e-126;4.09075e-136;1.38483e-145;6.59528e-155;4.42461e-164;4.18704e-173;5.59684e-182;1.05835e-190;2.83552e-199;1.0781e-207;5.82692e-216;4.48465e-224;4.92399e-232;7.72717e-240;1.73653e-247;5.5999e-255;2.59666e-262;1.73507e-269;1.67436e-276;2.33882e-283;4.74018e-290;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0220562;1.06736e-05;4.60939e-07
130;25331.2;0.9;1.41133e+24;8.92837e+12;77.5789;9.26117e-10;1.51945e-20;3.42752e-31;1.06353e-41;4.54185e-52;2.67105e-62;2.16464e-72;2.41912e-82;3.73114e-92;7.94887e-102;2.34125e-111;9.54319e-121;5.38884e-130;4.22021e-139;4.58898e-148;6.93713e-157;1.45978e-165;4.28183e-174;1.75318e-182;1.00351e-190;8.04259e-199;9.03951e-207;1.42725e-214;3.17118e-222;9.93319e-230;4.39459e-237;2.75138e-244;2.4426e-251;3.0812e-258;5.53447e-265;1.41864e-271;5.20103e-278;2.73358e-284;2.06458e-290;0;0;0;0;0;0;0;0;0;0;0;0.0225004;1.0885e-05;4.86735e-07
135;25331.3;0.9;1.35906e+24;2.23436e+13;498.648;1.51103e-08;6.21925e-19;3.4782e-29;2.64436e-39;2.73437e-49;3.84782e-59;7.37344e-69;1.92542e-78;6.85661e-88;3.33257e-97;2.21267e-106;2.00877e-115;2.49608e-124;4.24973e-133;9.92499e-142;3.18332e-150;1.40396e-158;8.52552e-167;7.138e-175;8.25172e-183;1.31909e-190;2.92038e-198;8.96902e-206;3.82753e-213;2.27362e-220;1.88332e-227;2.17946e-234;3.5304e-241;8.02075e-248;2.561e-254;1.15166e-260;7.30978e-267;6.56319e-273;8.35513e-279;1.51162e-284;3.89615e-290;0;0;0;0;0;0;0;0;0;0.022936;1.10923e-05;5.1277e-07
140;25331.3;0.9;1.31052e+24;5.23005e+13;2802.53;2.01694e-07;1.95015e-17;2.5342e-27;4.42793e-37;1.04079e-46;3.29279e-56;1.40306e-65;8.05722e-75;6.2404e-84;6.52381e-93;9.21338e-102;1.75939e-110;4.54725e-119;1.59231e-127;7.56255e-136;4.87719e-144;4.27618e-152;5.10356e-160;8.30231e-168;1.84345e-175;5.59499e-183;2.32462e-190;1.32424e-197;1.03598e-204;1.11488e-211;1.65332e-218;3.38465e-225;9.58316e-232;3.75986e-238;2.04814e-244;1.55223e-250;1.64011e-256;2.42125e-262;5.00517e-268;1.4521e-273;5.92634e-279;3.41054e-284;2.77441e-289;3.43389e-294;0;0;0;0;0;0;0.0233635;1.12959e-05;5.39027e-07
145;25331.3;0.9;1.26533e+24;1.15305e+14;13965.8;2.24886e-06;4.81581e-16;1.37198e-25;5.20207e-35;2.62643e-44;1.76664e-53;1.58409e-62;1.8947e-71;3.0251e-80;6.45219e-89;1.83993e-97;7.02102e-106;3.58849e-114;2.45905e-122;2.26163e-130;2.79482e-138;4.64591e-146;1.04016e-153;3.14052e-161;1.28042e-168;7.05918e-176;5.27035e-183;5.33657e-190;7.34007e-197;1.37359e-203;3.50319e-210;1.21975e-216;5.80844e-223;3.78992e-229;3.39479e-235;4.18271e-241;7.10305e-247;1.666e-252;5.4085e-258;2.43557e-263;1.52484e-268;1.3303e-273;1.62107e-278;2.76589e-283;6.62403e-288;2.22947e-292;0;0;0;0;0.0237833;1.14958e-05;5.65491e-07
150;25331.3;0.9;1.22316e+24;2.40882e+14;62456.9;2.13262e-05;9.59247e-15;5.68572e-24;4.44277e-33;4.57865e-42;6.22673e-51;1.11807e-59;2.6524e-68;8.31888e-77;3.45197e-85;1.89667e-93;1.38103e-101;1.33382e-109;1.71038e-117;2.9149e-125;6.60935e-133;1.99611e-140;8.03924e-148;4.323e-155;3.10783e-162;2.99097e-169;3.85888e-176;6.684e-183;1.55666e-189;4.88217e-196;2.06537e-202;1.18054e-208;9.13288e-215;9.57987e-221;1.36501e-226;2.64703e-232;6.99971e-238;2.52912e-243;1.25119e-248;8.49306e-254;7.92746e-259;1.01977e-263;1.81201e-268;4.45783e-273;1.52207e-277;7.23031e-282;4.79047e-286;4.43824e-290;5.72868e-294;0;0.0241957;1.16923e-05;5.92145e-07
155;25331.2;0.9;1.1837e+24;4.79348e+14;253314;0.00017473;1.57363e-13;1.851e-22;2.84481e-31;5.71528e-40;1.50167e-48;5.16306e-57;2.32433e-65;1.37098e-73;1.06028e-81;1.07597e-89;1.43391e-97;2.5117e-105;5.78817e-113;1.75658e-120;7.02748e-128;3.71027e-135;2.58811e-142;2.38809e-149;2.91845e-156;4.7299e-163;1.01798e-169;2.91356e-176;1.11056e-182;5.64619e-189;3.83479e-195;3.48503e-201;4.24502e-207;6.94241e-213;1.52712e-218;4.52656e-224;1.8114e-229;9.80518e-235;7.19383e-240;7.16833e-245;9.72173e-250;1.79835e-254;4.54745e-259;1.57547e-263;7.49564e-268;4.90898e-272;4.43621e-276;5.54558e-280;9.61382e-284;2.3173e-287;0.0246012;1.18856e-05;6.18976e-07
160;25331.2;0.9;1.14671e+24;9.12812e+14;940364;0.00125399;2.1652e-12;4.84228e-21;1.40318e-29;5.27085e-38;2.56778e-46;1.62323e-54;1.3323e-62;1.42069e-70;1.9696e-78;3.55267e-86;8.34411e-94;2.55399e-101;1.01968e-108;5.31525e-116;3.62107e-123;3.22747e-130;3.76772e-137;5.7675e-144;1.15909e-150;3.06206e-157;1.06475e-163;4.8799e-170;2.95203e-176;2.36055e-182;2.49891e-188;3.50763e-194;6.53896e-200;1.62167e-205;5.35955e-211;2.3647e-216;1.39541e-221;1.10337e-226;1.17133e-231;1.67277e-236;3.22016e-241;8.37354e-246;2.94756e-250;1.40764e-254;9.14054e-259;8.08907e-263;9.77898e-267;1.61882e-270;3.67859e-274;1.15034e-277;0.0250002;1.20758e-05;6.4597e-07
165;25331.2;0.9;1.11196e+24;1.67012e+15;3.22105e+06;0.00797876;2.53909e-11;1.0384e-19;5.45953e-28;3.69174e-36;3.21216e-44;3.59814e-52;5.19186e-60;9.65609e-68;2.31635e-75;7.17204e-83;2.8685e-90;1.48319e-97;9.92301e-105;8.59805e-112;9.65798e-119;1.40782e-125;2.66592e-132;6.5656e-139;2.10542e-145;8.8018e-152;4.80314e-158;3.42591e-164;3.19829e-170;3.91356e-176;6.28604e-182;1.32738e-187;3.69073e-193;1.35342e-198;6.55667e-204;4.20353e-209;3.5727e-214;4.03296e-219;6.05772e-224;1.21309e-228;3.2451e-233;1.16198e-237;5.58091e-242;3.60307e-246;3.13362e-250;3.67954e-254;5.84661e-258;1.26005e-261;3.69215e-265;1.47446e-268;0.0253928;1.2263e-05;6.73115e-07
170;25331.2;0.9;1.07925e+24;2.9464e+15;1.02532e+07;0.04549;2.57382e-10;1.85772e-18;1.7111e-26;2.01207e-34;3.02191e-42;5.79973e-50;1.42319e-57;4.46796e-65;1.79568e-72;9.24541e-80;6.10275e-87;5.16862e-94;5.62133e-101;7.85793e-108;1.41316e-114;3.27281e-121;9.77119e-128;3.76483e-134;1.87416e-140;1.20684e-146;1.0065e-152;1.08855e-158;1.52876e-164;2.79182e-170;6.63911e-176;2.05898e-181;8.3402e-187;4.41946e-192;3.06857e-197;2.79643e-202;3.3506e-207;5.28762e-212;1.10105e-216;3.03095e-221;1.10511e-225;5.34739e-230;3.44083e-234;2.95031e-238;3.37809e-242;5.17624e-246;1.06379e-249;2.93886e-253;1.09392e-256;5.49919e-260;0.0257794;1.24474e-05;7.004e-07
175;25331.2;0.9;1.04842e+24;5.02786e+15;3.05225e+07;0.234603;2.28367e-09;2.81613e-17;4.40088e-25;8.71904e-33;2.19094e-40;6.98617e-48;2.82831e-55;1.45462e-62;9.50998e-70;7.90887e-77;8.37275e-84;1.12922e-90;1.94178e-97;4.26102e-104;1.1943e-110;4.2798e-117;1.96281e-123;1.15329e-129;8.6913e-136;8.41044e-142;1.04631e-147;1.67553e-153;3.45827e-159;9.21216e-165;3.17149e-170;1.41316e-175;8.1618e-181;6.1195e-186;5.96577e-191;7.57434e-196;1.25452e-200;2.71525e-205;7.69333e-210;2.85876e-214;1.39575e-218;8.97093e-223;7.60529e-227;8.52146e-231;1.26451e-234;2.49033e-238;6.52298e-242;2.27743e-245;1.06226e-248;6.63423e-252;0.0261604;1.26291e-05;7.27814e-07
180;25331.3;0.9;1.0193e+24;8.32217e+15;8.54508e+07;1.10364;1.79339e-08;3.66764e-16;9.44302e-24;3.06206e-31;1.25107e-38;6.44353e-46;4.18567e-53;3.43126e-60;3.55185e-67;4.64577e-74;7.68367e-81;1.60811e-87;4.26228e-94;1.43192e-100;6.10283e-107;3.30283e-113;2.27202e-119;1.98863e-125;2.21707e-131;3.15193e-137;5.72072e-143;1.32718e-148;3.94058e-154;1.49937e-159;7.3209e-165;4.59338e-170;3.70885e-175;3.85951e-180;5.18416e-185;9.00255e-190;2.02441e-194;5.90483e-199;2.23788e-203;1.10396e-207;7.1014e-212;5.96784e-216;6.56445e-220;9.46969e-224;1.79513e-227;4.48088e-231;1.47587e-234;6.42799e-238;3.71015e-241;2.84424e-244;0.0265358;1.28083e-05;7.55347e-07
185;25331.2;0.9;9.91748e+23;1.33947e+16;2.2611e+08;4.77137;1.25895e-07;4.1547e-15;1.71545e-22;8.86523e-30;5.73659e-37;4.65021e-44;4.72462e-51;6.01973e-58;9.62415e-65;1.93198e-71;4.87301e-78;1.54548e-84;6.16793e-91;3.10014e-97;1.96411e-103;1.56997e-109;1.58478e-115;2.02226e-121;3.26549e-127;6.68002e-133;1.73308e-138;5.70927e-144;2.39111e-149;1.27475e-154;8.66226e-160;7.51285e-165;8.32832e-170;1.18173e-174;2.1495e-179;5.01973e-184;1.50743e-188;5.83063e-193;2.90965e-197;1.87655e-201;1.56689e-205;1.69692e-209;2.38799e-213;4.37498e-217;1.04553e-220;3.2657e-224;1.33591e-227;7.17202e-231;5.06396e-234;4.71264e-237;0.026906;1.2985e-05;7.8299e-07
190;25331.3;0.9;9.65649e+23;2.10108e+16;5.6803e+08;19.0847;7.97057e-07;4.13905e-14;2.67338e-21;2.14846e-28;2.1492e-35;2.67735e-42;4.15554e-49;8.04044e-56;1.9405e-62;5.84521e-69;2.19903e-75;1.03399e-81;6.08114e-88;4.47697e-94;4.12933e-100;4.77594e-106;6.93306e-112;1.26445e-117;2.90022e-123;8.37482e-129;3.04799e-134;1.39974e-139;8.12067e-145;5.95917e-150;5.53841e-155;6.52777e-160;9.77055e-165;1.85977e-169;4.50837e-174;1.39396e-178;5.50577e-183;2.78237e-187;1.80197e-191;1.49811e-195;1.60157e-199;2.20556e-203;3.91967e-207;9.0061e-211;2.68042e-214;1.03536e-217;5.2006e-221;3.40388e-224;2.90903e-227;3.25306e-230;0.0272711;1.31593e-05;8.10733e-07
195;25331.2;0.9;9.40889e+23;3.21835e+16;1.36024e+09;71.0497;4.5875e-06;3.66245e-13;3.61648e-20;4.41849e-27;6.682e-34;1.25134e-40;2.90329e-47;8.34986e-54;2.97844e-60;1.31851e-66;7.24849e-73;4.95202e-79;4.20734e-85;4.449e-91;5.8601e-97;9.62299e-103;1.97184e-108;5.04665e-114;1.61486e-119;6.46719e-125;3.245e-130;2.0423e-135;1.61411e-140;1.6039e-145;2.00631e-150;3.16339e-155;6.29535e-160;1.58343e-164;5.04084e-169;2.03408e-173;1.04195e-177;6.78588e-182;5.62782e-186;5.95327e-190;8.04597e-194;1.39173e-197;3.08634e-201;8.79088e-205;3.22194e-208;1.52237e-211;9.29125e-215;7.33902e-218;7.51769e-221;1.00071e-223;0.0276315;1.33313e-05;8.38569e-07
200;25331.3;0.9;9.17367e+23;4.82265e+16;3.11614e+09;247.523;2.41757e-05;2.90416e-12;4.29212e-19;7.80701e-26;1.74834e-32;4.82263e-39;1.63931e-45;6.87037e-52;3.55208e-58;2.26686e-64;1.78684e-70;1.74083e-76;2.09773e-82;3.12896e-88;5.78163e-94;1.32456e-99;3.76568e-105;1.32975e-110;5.83813e-116;3.19e-121;2.17159e-126;1.84378e-131;1.95469e-136;2.59055e-141;4.29715e-146;8.93288e-151;2.33017e-155;7.6375e-160;3.1498e-164;1.63682e-168;1.07335e-172;8.89527e-177;9.33093e-181;1.24088e-184;2.09547e-188;4.50099e-192;1.23183e-195;4.30303e-199;1.92202e-202;1.09976e-205;8.07636e-209;7.62676e-212;9.27952e-215;1.45761e-217;0.0279871;1.35011e-05;8.6649e-07
205;25331.2;0.9;8.94992e+23;7.08116e+16;6.85163e+09;810.894;0.000117411;2.08036e-11;4.51216e-18;1.19837e-24;3.89875e-31;1.55441e-37;7.59827e-44;4.55604e-50;3.35288e-56;3.03012e-62;3.36497e-68;4.59484e-74;7.72025e-80;1.5973e-85;4.07263e-91;1.28072e-96;4.97167e-102;2.38455e-107;1.41443e-112;1.03861e-117;9.45068e-123;1.06679e-127;1.49547e-132;2.60652e-137;5.65511e-142;1.52916e-146;5.15992e-151;2.17562e-155;1.14778e-159;7.58702e-164;6.29278e-168;6.55859e-172;8.60262e-176;1.42225e-179;2.96852e-183;7.83481e-187;2.6192e-190;1.11097e-193;5.98956e-197;4.11169e-200;3.60062e-203;4.02976e-206;5.77508e-209;1.06185e-211;0.0283383;1.36688e-05;8.94489e-07
210;25331.2;0.9;8.73682e+23;1.0203e+17;1.45019e+10;2509.1;0.00052857;1.35608e-10;4.23829e-17;1.61423e-23;7.49491e-30;4.24398e-36;2.93211e-42;2.47286e-48;2.54717e-54;3.20629e-60;4.93512e-66;9.29443e-72;2.14326e-77;6.05577e-83;2.09815e-88;8.92128e-94;4.65914e-99;2.99128e-104;2.36308e-109;2.29927e-114;2.7582e-119;4.08353e-124;7.46949e-129;1.68996e-133;4.73472e-138;1.64462e-142;7.09136e-147;3.80048e-151;2.53492e-155;2.10715e-159;2.18594e-163;2.83411e-167;4.59907e-171;9.35525e-175;2.38918e-178;7.67254e-182;3.1034e-185;1.58369e-188;1.02136e-191;8.33915e-195;8.63535e-198;1.13618e-200;1.90297e-203;4.06506e-206;0.0286852;1.38345e-05;9.22558e-07
215;25331.3;0.9;8.53364e+23;1.44455e+17;2.96257e+10;7362.35;0.00221751;8.09698e-10;3.58518e-16;1.92561e-22;1.25503e-28;9.92979e-35;9.54149e-41;1.11401e-46;1.58119e-52;2.72986e-58;5.73608e-64;1.46785e-69;4.57752e-75;1.74088e-80;8.08017e-86;4.58065e-91;3.17429e-96;2.69123e-101;2.79404e-106;3.5555e-111;5.55107e-116;1.0644e-120;2.50922e-125;7.28042e-130;2.60285e-134;1.14795e-138;6.25326e-143;4.21248e-147;3.5138e-151;3.63411e-155;4.66653e-159;7.45028e-163;1.48102e-166;3.6711e-170;1.13643e-173;4.40021e-177;2.13443e-180;1.2992e-183;9.93987e-187;9.57504e-190;1.16336e-192;1.78598e-195;3.47073e-198;8.55375e-201;0.029028;1.39983e-05;9.50692e-07
220;25331.3;0.9;8.33969e+23;2.01207e+17;5.85573e+10;20560.6;0.00871149;4.4551e-09;2.75074e-15;2.05119e-21;1.84791e-27;2.01206e-33;2.64896e-39;4.21875e-45;8.13178e-51;1.89808e-56;5.36815e-62;1.84069e-67;7.65713e-73;3.86708e-78;2.37273e-83;1.77008e-88;1.60682e-93;1.77639e-98;2.3938e-103;3.93561e-108;7.90183e-113;1.93939e-117;5.82468e-122;2.14295e-126;9.66866e-131;5.35588e-135;3.64685e-139;3.05603e-143;3.1557e-147;4.02063e-151;6.32894e-155;1.23254e-158;2.97383e-162;8.90229e-166;3.31134e-169;1.53279e-172;8.84326e-176;6.36925e-179;5.73612e-182;6.47037e-185;9.15717e-188;1.62883e-190;3.6479e-193;1.03052e-195;0.0293667;1.41601e-05;9.78883e-07
225;25331.2;0.9;8.15437e+23;2.76019e+17;1.12234e+11;54829.1;0.0321877;2.27122e-08;1.92681e-14;1.9659e-20;2.4131e-26;3.56491e-32;6.34106e-38;1.35867e-43;3.50844e-49;1.09244e-54;4.10398e-60;1.86124e-65;1.01968e-70;6.75282e-76;5.40972e-81;5.24637e-86;6.16424e-91;8.78199e-96;1.51836e-100;3.18868e-105;8.14161e-110;2.52984e-114;9.57631e-119;4.42056e-123;2.49116e-127;1.71576e-131;1.44591e-135;1.49271e-139;1.89014e-143;2.93929e-147;5.62069e-151;1.32347e-154;3.84254e-158;1.37756e-161;6.10696e-165;3.35277e-168;2.28302e-171;1.93116e-174;2.03248e-177;2.66588e-180;4.36504e-183;8.93737e-186;2.29226e-188;7.37773e-191;0.0297016;1.43201e-05;1.00713e-06
