T;pressure;atom_n;n0;n1;n2;n3;n4;n5;n6;n7;n8;n9;n10;n11;n12;n13;n14;n15;n16;n17;n18;n19;n20;n21;n22;n23;n24;n25;n26;n27;n28;n29;n30;n31;n32;n33;n34;n35;n36;n37;n38;n39;n40;n41;n42;n43;n44;n45;n46;n47;thermal_conductivity;shear_viscosity;bulk_viscosity
95;25331.2;0.5;9.65649e+24;4.57159e+09;3.34136e-06;3.77184e-21;6.57899e-36;1.77412e-50;7.4012e-65;4.78007e-79;4.78335e-93;7.42318e-107;1.78828e-120;6.69484e-134;3.89949e-147;3.53819e-160;5.00776e-173;1.10717e-185;3.82958e-198;2.07562e-210;1.7658e-222;2.3621e-234;4.97772e-246;1.65571e-257;8.7105e-269;7.26325e-280;1.03211e-290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0171817;1.05736e-05;1.3749e-06
100;25331.3;0.5;9.17367e+24;2.53529e+10;0.00010585;6.67867e-19;6.37112e-33;9.19387e-47;2.00818e-60;6.64396e-74;3.33204e-87;2.53527e-100;2.9294e-113;5.14539e-126;1.37538e-138;5.60153e-151;3.48038e-163;3.30346e-175;4.79687e-187;1.06722e-198;3.64383e-210;1.91248e-221;1.54576e-232;1.92752e-243;3.7154e-254;1.10928e-264;5.14059e-275;3.70574e-285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0176624;1.08483e-05;1.48347e-06
105;25331.2;0.5;8.73682e+24;1.19152e+11;0.00240711;7.20583e-17;3.1978e-30;2.10482e-43;2.05603e-56;2.98247e-69;6.42954e-82;2.06155e-94;9.84028e-107;6.99913e-119;7.42612e-131;1.17666e-142;2.78768e-154;9.88763e-166;5.25771e-177;4.19744e-188;5.03872e-199;9.10964e-210;2.48461e-220;1.02414e-230;6.39151e-241;6.05099e-251;8.70756e-261;1.90861e-270;6.38598e-280;3.26771e-289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0181304;1.11162e-05;1.59391e-06
110;25331.2;0.5;8.3397e+24;4.85441e+11;0.0411162;5.06898e-15;9.09986e-28;2.37993e-40;9.07296e-53;5.04502e-65;4.0946e-77;4.85438e-89;8.41398e-101;2.13412e-112;7.92906e-124;4.31997e-135;3.4554e-146;4.06265e-157;7.03044e-168;1.79315e-178;6.75066e-189;3.75696e-199;3.0959e-209;3.7838e-219;6.87108e-229;1.85727e-238;7.48695e-248;4.51003e-257;4.06812e-266;5.50649e-275;1.12094e-283;3.93115e-292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0185868;1.13778e-05;1.70607e-06
115;25331.2;0.5;7.9771e+24;1.7469e+12;0.547641;2.45849e-13;1.58107e-25;1.45729e-37;1.9261e-49;3.6527e-61;9.94587e-73;3.89126e-84;2.18933e-95;1.77294e-106;2.06849e-117;3.48048e-128;8.45541e-139;2.96927e-149;1.50913e-159;1.11159e-169;1.18823e-179;1.84604e-189;4.17472e-199;1.37646e-208;6.62792e-218;4.6691e-227;4.82085e-236;7.30926e-245;1.63057e-253;5.363e-262;2.60614e-270;1.87525e-278;2.00251e-286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0190323;1.16335e-05;1.81985e-06
120;25331.2;0.5;7.64472e+24;5.63983e+12;5.86794;8.61293e-12;1.78411e-23;5.21785e-35;2.15565e-46;1.25873e-57;1.03952e-68;1.21506e-79;2.01168e-90;4.72162e-101;1.57251e-111;7.43872e-122;5.00339e-132;4.79052e-142;6.53694e-152;1.27288e-161;3.54167e-171;1.41007e-180;8.04505e-190;6.58782e-199;7.75497e-208;1.31454e-216;3.2143e-225;1.13581e-233;5.81101e-242;4.31296e-250;4.65327e-258;7.31323e-266;1.67791e-273;5.63261e-281;2.77288e-288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0194678;1.18837e-05;1.93512e-06
125;25331.2;0.5;7.33893e+24;1.65509e+13;51.922;2.26647e-10;1.37712e-21;1.16519e-32;1.37354e-43;2.25704e-54;5.17329e-65;1.65508e-75;7.39643e-86;4.62097e-96;4.03958e-106;4.94588e-116;8.48984e-126;2.04538e-135;6.92413e-145;3.29764e-154;2.21231e-163;2.09352e-172;2.79842e-181;5.29173e-190;1.41776e-198;5.39051e-207;2.91346e-215;2.24233e-223;2.462e-231;3.86358e-239;8.68267e-247;2.79995e-254;1.29833e-261;8.67534e-269;8.37178e-276;1.16941e-282;2.37009e-289;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0198937;1.21288e-05;2.05179e-06
130;25331.2;0.5;7.05667e+24;4.46418e+13;387.895;4.63058e-09;7.59724e-20;1.71376e-30;5.31767e-41;2.27092e-51;1.33552e-61;1.08232e-71;1.20956e-81;1.86557e-91;3.97444e-101;1.17063e-110;4.7716e-120;2.69442e-129;2.1101e-138;2.29449e-147;3.46856e-156;7.2989e-165;2.14092e-173;8.7659e-182;5.01757e-190;4.0213e-198;4.51976e-206;7.13626e-214;1.58559e-221;4.96659e-229;2.1973e-236;1.37569e-243;1.2213e-250;1.5406e-257;2.76724e-264;7.09322e-271;2.60052e-277;1.36679e-283;1.03229e-289;0;0;0;0;0;0;0;0;0;0;0;0.0203109;1.2369e-05;2.16976e-06
135;25331.2;0.5;6.79531e+24;1.11718e+14;2493.24;7.55517e-08;3.10962e-18;1.7391e-28;1.32218e-38;1.36718e-48;1.92391e-58;3.68672e-68;9.6271e-78;3.42831e-87;1.66628e-96;1.10633e-105;1.00439e-114;1.24804e-123;2.12487e-132;4.9625e-141;1.59166e-149;7.01979e-158;4.26276e-166;3.569e-174;4.12586e-182;6.59544e-190;1.46019e-197;4.48451e-205;1.91377e-212;1.13681e-219;9.41662e-227;1.08973e-233;1.7652e-240;4.01037e-247;1.2805e-253;5.75832e-260;3.65489e-266;3.28159e-272;4.17756e-278;7.55809e-284;1.94807e-289;0;0;0;0;0;0;0;0;0;0.0207196;1.26046e-05;2.28893e-06
140;25331.3;0.5;6.55262e+24;2.61502e+14;14012.7;1.00847e-06;9.75076e-17;1.2671e-26;2.21397e-36;5.20394e-46;1.6464e-55;7.01528e-65;4.02861e-74;3.1202e-83;3.2619e-92;4.60669e-101;8.79694e-110;2.27362e-118;7.96154e-127;3.78128e-135;2.4386e-143;2.13809e-151;2.55178e-159;4.15116e-167;9.21727e-175;2.7975e-182;1.16231e-189;6.62122e-197;5.17989e-204;5.5744e-211;8.26658e-218;1.69233e-224;4.79158e-231;1.87993e-237;1.02407e-243;7.76117e-250;8.20053e-256;1.21062e-261;2.50259e-267;7.26052e-273;2.96317e-278;1.70527e-283;1.38721e-288;1.71695e-293;0;0;0;0;0;0;0.0211206;1.28359e-05;2.40922e-06
145;25331.2;0.5;6.32667e+24;5.76527e+14;69829;1.12443e-05;2.4079e-15;6.85988e-25;2.60104e-34;1.31322e-43;8.8332e-53;7.92043e-62;9.4735e-71;1.51255e-79;3.2261e-88;9.19964e-97;3.51051e-105;1.79425e-113;1.22952e-121;1.13081e-129;1.39741e-137;2.32295e-145;5.20082e-153;1.57026e-160;6.40208e-168;3.52959e-175;2.63518e-182;2.66828e-189;3.67003e-196;6.86796e-203;1.7516e-209;6.09876e-216;2.90422e-222;1.89496e-228;1.69739e-234;2.09136e-240;3.55152e-246;8.33001e-252;2.70425e-257;1.21779e-262;7.6242e-268;6.6515e-273;8.10537e-278;1.38294e-282;3.31201e-287;1.11473e-291;0;0;0;0;0.0215141;1.30631e-05;2.53057e-06
150;25331.2;0.5;6.11578e+24;1.20441e+15;312285;0.000106631;4.79623e-14;2.84286e-23;2.22139e-32;2.28933e-41;3.11336e-50;5.59036e-59;1.3262e-67;4.15944e-76;1.72599e-84;9.48333e-93;6.90516e-101;6.66912e-109;8.55188e-117;1.45745e-124;3.30467e-132;9.98056e-140;4.01962e-147;2.1615e-154;1.55391e-161;1.49549e-168;1.92944e-175;3.342e-182;7.7833e-189;2.44108e-195;1.03269e-201;5.90269e-208;4.56644e-214;4.78994e-220;6.82505e-226;1.32352e-231;3.49986e-237;1.26456e-242;6.25596e-248;4.24653e-253;3.96373e-258;5.09884e-263;9.06003e-268;2.22892e-272;7.61036e-277;3.61516e-281;2.39524e-285;2.21912e-289;2.86434e-293;0;0.0219006;1.32864e-05;2.65288e-06
155;25331.2;0.5;5.91849e+24;2.39674e+15;1.26657e+06;0.000873652;7.86813e-13;9.25499e-22;1.42241e-30;2.85764e-39;7.50836e-48;2.58153e-56;1.16216e-64;6.85491e-73;5.3014e-81;5.37983e-89;7.16953e-97;1.25585e-104;2.89409e-112;8.78292e-120;3.51374e-127;1.85514e-134;1.29406e-141;1.19405e-148;1.45923e-155;2.36495e-162;5.08989e-169;1.45678e-175;5.55281e-182;2.82309e-188;1.9174e-194;1.74252e-200;2.12251e-206;3.47121e-212;7.63562e-218;2.26328e-223;9.05699e-229;4.90259e-234;3.59691e-239;3.58416e-244;4.86086e-249;8.99173e-254;2.27373e-258;7.87737e-263;3.74782e-267;2.45449e-271;2.21811e-275;2.77279e-279;4.80691e-283;1.15865e-286;0.0222804;1.3506e-05;2.77611e-06
160;25331.2;0.5;5.73354e+24;4.56406e+15;4.70182e+06;0.00626996;1.0826e-11;2.42114e-20;7.01592e-29;2.63542e-37;1.28389e-45;8.11613e-54;6.66148e-62;7.10346e-70;9.84798e-78;1.77634e-85;4.17205e-93;1.27699e-100;5.09838e-108;2.65762e-115;1.81054e-122;1.61374e-129;1.88386e-136;2.88375e-143;5.79545e-150;1.53103e-156;5.32374e-163;2.43995e-169;1.47601e-175;1.18028e-181;1.24945e-187;1.75381e-193;3.26948e-199;8.10837e-205;2.67978e-210;1.18235e-215;6.97705e-221;5.51687e-226;5.85667e-231;8.36386e-236;1.61008e-240;4.18677e-245;1.47378e-249;7.03821e-254;4.57027e-258;4.04453e-262;4.88949e-266;8.09411e-270;1.83929e-273;5.7517e-277;0.0226539;1.37222e-05;2.90018e-06
165;25331.2;0.5;5.5598e+24;8.35058e+15;1.61052e+07;0.0398938;1.26955e-10;5.192e-19;2.72976e-27;1.84587e-35;1.60608e-43;1.79907e-51;2.59593e-59;4.82804e-67;1.15817e-74;3.58602e-82;1.43425e-89;7.41593e-97;4.96151e-104;4.29902e-111;4.82899e-118;7.03909e-125;1.33296e-131;3.2828e-138;1.05271e-144;4.4009e-151;2.40157e-157;1.71295e-163;1.59915e-169;1.95678e-175;3.14302e-181;6.63692e-187;1.84537e-192;6.7671e-198;3.27834e-203;2.10177e-208;1.78635e-213;2.01648e-218;3.02886e-223;6.06543e-228;1.62255e-232;5.80989e-237;2.79046e-241;1.80154e-245;1.56681e-249;1.83977e-253;2.92331e-257;6.30026e-261;1.84608e-264;7.3723e-268;0.0230214;1.39349e-05;3.02504e-06
170;25331.2;0.5;5.39627e+24;1.4732e+16;5.12659e+07;0.22745;1.28691e-09;9.2886e-18;8.55552e-26;1.00604e-33;1.51095e-41;2.89986e-49;7.11595e-57;2.23398e-64;8.9784e-72;4.62271e-79;3.05138e-86;2.58431e-93;2.81066e-100;3.92896e-107;7.06581e-114;1.63641e-120;4.8856e-127;1.88241e-133;9.37082e-140;6.03422e-146;5.03248e-152;5.44276e-158;7.64382e-164;1.39591e-169;3.31955e-175;1.02949e-180;4.1701e-186;2.20973e-191;1.53429e-196;1.39822e-201;1.6753e-206;2.64381e-211;5.50527e-216;1.51548e-220;5.52555e-225;2.67369e-229;1.72042e-233;1.47515e-237;1.68904e-241;2.58812e-245;5.31896e-249;1.46943e-252;5.4696e-256;2.7496e-259;0.0233832;1.41445e-05;3.15063e-06
175;25331.2;0.5;5.24209e+24;2.51393e+16;1.52612e+08;1.17301;1.14184e-08;1.40806e-16;2.20044e-24;4.35952e-32;1.09547e-39;3.49308e-47;1.41416e-54;7.27309e-62;4.75499e-69;3.95443e-76;4.18638e-83;5.64609e-90;9.70892e-97;2.13051e-103;5.97152e-110;2.1399e-116;9.81404e-123;5.76645e-129;4.34565e-135;4.20522e-141;5.23155e-147;8.37767e-153;1.72914e-158;4.60608e-164;1.58575e-169;7.06578e-175;4.0809e-180;3.05975e-185;2.98289e-190;3.78717e-195;6.27258e-200;1.35763e-204;3.84666e-209;1.42938e-213;6.97876e-218;4.48547e-222;3.80265e-226;4.26073e-230;6.32257e-234;1.24516e-237;3.26149e-241;1.13872e-244;5.31128e-248;3.31712e-251;0.0237394;1.4351e-05;3.2769e-06
180;25331.2;0.5;5.09648e+24;4.16109e+16;4.27254e+08;5.51819;8.96694e-08;1.83382e-15;4.72151e-23;1.53103e-30;6.25536e-38;3.22176e-45;2.09284e-52;1.71563e-59;1.77593e-66;2.32289e-73;3.84184e-80;8.04053e-87;2.13114e-93;7.1596e-100;3.05141e-106;1.65142e-112;1.13601e-118;9.94314e-125;1.10854e-130;1.57596e-136;2.86036e-142;6.6359e-148;1.97029e-153;7.49687e-159;3.66045e-164;2.29669e-169;1.85442e-174;1.92975e-179;2.59208e-184;4.50127e-189;1.01221e-193;2.95241e-198;1.11894e-202;5.51979e-207;3.5507e-211;2.98392e-215;3.28223e-219;4.73484e-223;8.97563e-227;2.24044e-230;7.37934e-234;3.21399e-237;1.85508e-240;1.42212e-243;0.0240905;1.45545e-05;3.4038e-06
185;25331.2;0.5;4.95874e+24;6.69736e+16;1.13055e+09;23.8568;6.29475e-07;2.07735e-14;8.57727e-22;4.43261e-29;2.8683e-36;2.32511e-43;2.36231e-50;3.00986e-57;4.81208e-64;9.65991e-71;2.43651e-77;7.7274e-84;3.08396e-90;1.55007e-96;9.82056e-103;7.84983e-109;7.9239e-115;1.01113e-120;1.63275e-126;3.34001e-132;8.66538e-138;2.85464e-143;1.19556e-148;6.37377e-154;4.33113e-159;3.75643e-164;4.16416e-169;5.90865e-174;1.07475e-178;2.50987e-183;7.53716e-188;2.91532e-192;1.45483e-196;9.38275e-201;7.83444e-205;8.48458e-209;1.19399e-212;2.18749e-216;5.22765e-220;1.63285e-223;6.67954e-227;3.58601e-230;2.53198e-233;2.35632e-236;0.0244365;1.47553e-05;3.53129e-06
190;25331.2;0.5;4.82824e+24;1.05054e+17;2.84015e+09;95.4237;3.98528e-06;2.06953e-13;1.33669e-20;1.07423e-27;1.0746e-34;1.33867e-41;2.07777e-48;4.02022e-55;9.70249e-62;2.92261e-68;1.09952e-74;5.16996e-81;3.04057e-87;2.23848e-93;2.06467e-99;2.38797e-105;3.46653e-111;6.32225e-117;1.45011e-122;4.18741e-128;1.524e-133;6.99869e-139;4.06034e-144;2.97959e-149;2.76921e-154;3.26389e-159;4.88527e-164;9.29886e-169;2.25419e-173;6.96978e-178;2.75289e-182;1.39119e-186;9.00985e-191;7.49053e-195;8.00783e-199;1.10278e-202;1.95983e-206;4.50305e-210;1.34021e-213;5.17678e-217;2.6003e-220;1.70194e-223;1.45452e-226;1.62653e-229;0.0247777;1.49534e-05;3.65932e-06
195;25331.2;0.5;4.70444e+24;1.60917e+17;6.80118e+09;355.249;2.29375e-05;1.83123e-12;1.80824e-19;2.20924e-26;3.341e-33;6.2567e-40;1.45164e-46;4.17493e-53;1.48922e-59;6.59256e-66;3.62425e-72;2.47601e-78;2.10367e-84;2.2245e-90;2.93005e-96;4.81149e-102;9.8592e-108;2.52332e-113;8.07429e-119;3.2336e-124;1.6225e-129;1.02115e-134;8.07053e-140;8.01951e-145;1.00315e-149;1.58169e-154;3.14768e-159;7.91714e-164;2.52042e-168;1.01704e-172;5.20973e-177;3.39294e-181;2.81391e-185;2.97664e-189;4.02299e-193;6.95863e-197;1.54317e-200;4.39544e-204;1.61097e-207;7.61183e-211;4.64563e-214;3.66951e-217;3.75884e-220;5.00353e-223;0.0251143;1.51489e-05;3.78786e-06
200;25331.3;0.5;4.58683e+24;2.41132e+17;1.55807e+10;1237.62;0.000120879;1.45208e-11;2.14606e-18;3.90351e-25;8.74172e-32;2.41132e-38;8.19655e-45;3.43519e-51;1.77604e-57;1.13343e-63;8.93418e-70;8.70414e-76;1.04887e-81;1.56448e-87;2.89082e-93;6.62278e-99;1.88284e-104;6.64876e-110;2.91907e-115;1.595e-120;1.0858e-125;9.2189e-131;9.77343e-136;1.29527e-140;2.14858e-145;4.46644e-150;1.16508e-154;3.81875e-159;1.5749e-163;8.18411e-168;5.36676e-172;4.44763e-176;4.66546e-180;6.2044e-184;1.04774e-187;2.25049e-191;6.15916e-195;2.15152e-198;9.6101e-202;5.49882e-205;4.03818e-208;3.81338e-211;4.63976e-214;7.28806e-217;0.0254465;1.53418e-05;3.91686e-06
205;25331.2;0.5;4.47496e+24;3.54058e+17;3.42582e+10;4054.47;0.000587054;1.04018e-10;2.25608e-17;5.99186e-24;1.94937e-30;7.77206e-37;3.79914e-43;2.27802e-49;1.67644e-55;1.51506e-61;1.68249e-67;2.29742e-73;3.86012e-79;7.9865e-85;2.03632e-90;6.40362e-96;2.48583e-101;1.19228e-106;7.07214e-112;5.19304e-117;4.72534e-122;5.33395e-127;7.47737e-132;1.30326e-136;2.82756e-141;7.64578e-146;2.57996e-150;1.08781e-154;5.7389e-159;3.79351e-163;3.14639e-167;3.27929e-171;4.30131e-175;7.11127e-179;1.48426e-182;3.91741e-186;1.3096e-189;5.55487e-193;2.99478e-196;2.05585e-199;1.80031e-202;2.01488e-205;2.88754e-208;5.30923e-211;0.0257744;1.55324e-05;4.0463e-06
210;25331.2;0.5;4.36841e+24;5.1015e+17;7.25094e+10;12545.5;0.00264285;6.78039e-10;2.11915e-16;8.07114e-23;3.74746e-29;2.12199e-35;1.46606e-41;1.23643e-47;1.27358e-53;1.60315e-59;2.46756e-65;4.64722e-71;1.07163e-76;3.02788e-82;1.04908e-87;4.46064e-93;2.32957e-98;1.49564e-103;1.18154e-108;1.14963e-113;1.3791e-118;2.04176e-123;3.73474e-128;8.44979e-133;2.36736e-137;8.22312e-142;3.54568e-146;1.90024e-150;1.26746e-154;1.05357e-158;1.09297e-162;1.41705e-166;2.29953e-170;4.67763e-174;1.19459e-177;3.83627e-181;1.5517e-184;7.91844e-188;5.10678e-191;4.16957e-194;4.31767e-197;5.68089e-200;9.51485e-203;2.03253e-205;0.0260982;1.57207e-05;4.17613e-06
215;25331.2;0.5;4.26682e+24;7.22274e+17;1.48129e+11;36811.8;0.0110876;4.04849e-09;1.79259e-15;9.62806e-22;6.27515e-28;4.96489e-34;4.77075e-40;5.57006e-46;7.90597e-52;1.36493e-57;2.86804e-63;7.33924e-69;2.28876e-74;8.70439e-80;4.04009e-85;2.29033e-90;1.58714e-95;1.34562e-100;1.39702e-105;1.77775e-110;2.77553e-115;5.32198e-120;1.25461e-124;3.64021e-129;1.30142e-133;5.73976e-138;3.12663e-142;2.10624e-146;1.7569e-150;1.81706e-154;2.33326e-158;3.72514e-162;7.40508e-166;1.83555e-169;5.68215e-173;2.20011e-176;1.06721e-179;6.49599e-183;4.96994e-186;4.78752e-189;5.81679e-192;8.92989e-195;1.73536e-197;4.27687e-200;0.0264181;1.59068e-05;4.30634e-06
220;25331.3;0.5;4.16985e+24;1.00604e+18;2.92787e+11;102803;0.0435574;2.22755e-08;1.37537e-14;1.0256e-20;9.23955e-27;1.00603e-32;1.32448e-38;2.10938e-44;4.06589e-50;9.49042e-56;2.68407e-61;9.20343e-67;3.82857e-72;1.93354e-77;1.18636e-82;8.85041e-88;8.03412e-93;8.88197e-98;1.1969e-102;1.96781e-107;3.95091e-112;9.69694e-117;2.91234e-121;1.07148e-125;4.83433e-130;2.67794e-134;1.82343e-138;1.52802e-142;1.57785e-146;2.01032e-150;3.16447e-154;6.1627e-158;1.48691e-161;4.45115e-165;1.65567e-168;7.66394e-172;4.42163e-175;3.18462e-178;2.86806e-181;3.23518e-184;4.57859e-187;8.14413e-190;1.82395e-192;5.15262e-195;0.0267341;1.60907e-05;4.43688e-06
